"STABLE_ID","LABEL","DEFINITION","PARENT_STABLE_ID","PARENT_LABEL","CATEGORY"
http://purl.obolibrary.org/obo/EUPATH_0010671,"EPEC eae-pos, by PCR result","Whether Enteropathogenic Escherichia coli (EPEC), as defined by the presence of eae (E. coli virulence gene), was detected by PCR for this stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0060079,"ETEC (regardless of virulence genes), by TAC result",Only assessed for diarrheal stools for a subset of participants,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0011858,"ETEC CFA1, by TAC result",Cycle threshold for this stool sample to become positive for Enterotoxigenic Escherichia coli (ETEC) CFA1 by TaqMan Array Card (TAC). Ct values of 40 were negative. Quantitative PCR for detection of enteric pathogens via TAC was performed on all available diarrheal and monthly asymptomatic stool samples collected from 0-24 months and at 60 months of age.,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0011858,"ETEC CFA1, by TAC result",Only assessed for diarrheal stools for participants from the 3000 series in site 1. Ct value of 40 indicates the organism was not detected,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0011859,"ETEC CS1, by TAC result",Cycle threshold for this stool sample to become positive for Enterotoxigenic Escherichia coli (ETEC) CS1 by TaqMan Array Card (TAC). Ct values of 40 were negative. Quantitative PCR for detection of enteric pathogens via TAC was performed on all available diarrheal and monthly asymptomatic stool samples collected from 0-24 months and at 60 months of age.,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0011859,"ETEC CS1, by TAC result",Only assessed for diarrheal stools for participants from the 3000 series in site 1. Ct value of 40 indicates the organism was not detected,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0011860,"ETEC CS2, by TAC result",Cycle threshold for this stool sample to become positive for Enterotoxigenic Escherichia coli (ETEC) CS2 by TaqMan Array Card (TAC). Ct values of 40 were negative. Quantitative PCR for detection of enteric pathogens via TAC was performed on all available diarrheal and monthly asymptomatic stool samples collected from 0-24 months and at 60 months of age.,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0011860,"ETEC CS2, by TAC result",Only assessed for diarrheal stools for participants from the 3000 series in site 1. Ct value of 40 indicates the organism was not detected,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0011861,"ETEC CS3, by TAC result",Cycle threshold for this stool sample to become positive for Enterotoxigenic Escherichia coli (ETEC) CS3 by TaqMan Array Card (TAC). Ct values of 40 were negative. Quantitative PCR for detection of enteric pathogens via TAC was performed on all available diarrheal and monthly asymptomatic stool samples collected from 0-24 months and at 60 months of age.,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0011861,"ETEC CS3, by TAC result",Only assessed for diarrheal stools for participants from the 3000 series in site 1. Ct value of 40 indicates the organism was not detected,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0011862,"ETEC CS5, by TAC result",Cycle threshold for this stool sample to become positive for Enterotoxigenic Escherichia coli (ETEC) CS5 by TaqMan Array Card (TAC). Ct values of 40 were negative. Quantitative PCR for detection of enteric pathogens via TAC was performed on all available diarrheal and monthly asymptomatic stool samples collected from 0-24 months and at 60 months of age.,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0011862,"ETEC CS5, by TAC result",Only assessed for diarrheal stools for participants from the 3000 series in site 1. Ct value of 40 indicates the organism was not detected,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0011863,"ETEC CS6, by TAC result",Cycle threshold for this stool sample to become positive for Enterotoxigenic Escherichia coli (ETEC) CS6 by TaqMan Array Card (TAC). Ct values of 40 were negative. Quantitative PCR for detection of enteric pathogens via TAC was performed on all available diarrheal and monthly asymptomatic stool samples collected from 0-24 months and at 60 months of age.,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0011863,"ETEC CS6, by TAC result",Only assessed for diarrheal stools for participants from the 3000 series in site 1. Ct value of 40 indicates the organism was not detected,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0010746,"ETEC LT-pos ST-neg, by PCR",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011976,Escherichia in stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0010746,"ETEC LT-pos ST-neg, by PCR","Whether Enterotoxigenic Escherichia coli (ETEC), as defined by the presence of LT (heat labile toxin) in the absence ST (heat stable toxin), was detected by PCR, for this stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",http://purl.obolibrary.org/obo/EUPATH_0011976,Escherichia in stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015393,"ETEC LT-pos ST-neg, by TAC result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015282,"ETEC LT-pos and ST-pos, by PCR",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011976,Escherichia in stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0010711,"ETEC LT-pos or ST-pos, by PCR",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011976,Escherichia in stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0011992,"ETEC LT-pos or ST-pos, by PCR result","Whether Enterotoxigenic Escherichia coli (ETEC), as defined by the presence of either heat-labile enterotoxin (LT) or heat-stable enterotoxin (ST), was detected by PCR for this stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0010679,"ETEC LT-pos, by PCR result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0010679,"ETEC LT-pos, by PCR result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0010679,"ETEC LT-pos, by PCR result","Whether Enterotoxigenic Escherichia coli (ETEC), as defined by the presence of heat-labile enterotoxin (LT), was detected by PCR for this stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015355,"ETEC LT-pos, by TAC result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015355,"ETEC LT-pos, by TAC result",Cycle threshold for this stool sample to become positive for Enterotoxigenic Escherichia coli (ETEC) heat labile toxin (LT) by TaqMan Array Card (TAC). Ct values of 35 were negative. Quantitative PCR for detection of enteric pathogens via TAC was performed on all available diarrheal and monthly asymptomatic stool samples collected from 0-24 months and at 60 months of age.,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015355,"ETEC LT-pos, by TAC result","For diarrheal stool samples, but not week 6 or week 10 stool samples, Ct values >= 35 are displayed as 35. Ct values of >= 35 are considered negative. For week 6 and week 10 samples, values of >= 35 are displayed as 0 and considered negative.",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015355,"ETEC LT-pos, by TAC result",Only assessed for diarrheal stools for participants from the 3000 series in site 1. Ct value of 40 indicates the organism was not detected,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015452,ETEC ST PCR performed,Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011761,Stool bacteria testing,Sample
http://purl.obolibrary.org/obo/EUPATH_0010813,"ETEC ST-pos LT-neg, by PCR",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011976,Escherichia in stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0010683,"ETEC ST-pos, by PCR",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011976,Escherichia in stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0010683,"ETEC ST-pos, by PCR","Whether Enterotoxigenic Escherichia coli (ETEC), as defined by the presence of ST (heat stable toxin) with or without the presence of LT (heat labile toxin), was detected by PCR, for this stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",http://purl.obolibrary.org/obo/EUPATH_0011976,Escherichia in stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015453,"ETEC ST-pos, by PCR duplex result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015317,"ETEC ST-pos, by PCR result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015317,"ETEC ST-pos, by PCR result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015392,"ETEC ST-pos, by TAC result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015392,"ETEC ST-pos, by TAC result","Cycle threshold for this stool sample to become positive for Enterotoxigenic Escherichia coli (ETEC) heat stable toxin (ST) by TaqMan Array Card (TAC).  This variable presents the lower value of 'ETEC STh Ct value, by TAC result' and 'ETEC STp Ct value, by TAC result.' Ct values of 35 were negative. Quantitative PCR for detection of enteric pathogens via TAC was performed on all available diarrheal and monthly asymptomatic stool samples collected from 0-24 months and at 60 months of age.",http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015356,"ETEC STh, by TAC result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
