?IRI	?label	?parentIRI	?parentLabel	?codebookDescription	?ontology_label	?definition	?ontology_parentIRI	?ontology_parentLabel
http://purl.obolibrary.org/obo/EUPATH_0031353	"Shigella susceptibility to ceftriaxone, colony 2"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031354	"Shigella susceptibility to ceftriaxone, colony 3"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031355	"Shigella susceptibility to ceftriaxone, colony 4"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031356	"Shigella susceptibility to ciprofloxacin, colony 1"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031357	"Shigella susceptibility to ciprofloxacin, colony 2"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031358	"Shigella susceptibility to ciprofloxacin, colony 3"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031359	"Shigella susceptibility to ciprofloxacin, colony 4"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031360	"Shigella susceptibility to nalidixic acid, colony 1"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031361	"Shigella susceptibility to nalidixic acid, colony 2"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031362	"Shigella susceptibility to nalidixic acid, colony 3"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031363	"Shigella susceptibility to nalidixic acid, colony 4"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031364	"Shigella susceptibility to trimethoprim-sulfamethoxazole, colony 1"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031365	"Shigella susceptibility to trimethoprim-sulfamethoxazole, colony 2"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031366	"Shigella susceptibility to trimethoprim-sulfamethoxazole, colony 3"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031367	"Shigella susceptibility to trimethoprim-sulfamethoxazole, colony 4"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031368	"Salmonella susceptibility to ampicillin, colony 1"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031369	"Salmonella susceptibility to ampicillin, colony 2"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031370	"Salmonella susceptibility to ceftriaxone, colony 1"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031371	"Salmonella susceptibility to ceftriaxone, colony 2"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031372	"Salmonella susceptibility to chloramphenicol, colony 1"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031373	"Salmonella susceptibility to chloramphenicol, colony 2"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031374	"Salmonella susceptibility to ciprofloxacin, colony 1"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031375	"Salmonella susceptibility to ciprofloxacin, colony 2"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031376	"Salmonella susceptibility to trimethoprim-sulfamethoxazole, colony 1"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031377	"Salmonella susceptibility to trimethoprim-sulfamethoxazole, colony 2"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031378	"Salmonella susceptibility to gentamicin, colony 1"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031379	"Salmonella susceptibility to gentamicin, colony 2"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031380	Shigella in azithromycin colony diameter	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031381	Shigella in azithromycin colony 2 diameter	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031382	Shigella in azithromycin colony 3 diameter	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031383	Shigella in azithromycin colony 4 diameter	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031384	"Shigella flexneri susceptibility to azithromycin, colony 1"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031385	"Shigella flexneri susceptibility to azithromycin, colony 2"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031386	"Shigella flexneri susceptibility to azithromycin, colony 3"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031387	"Shigella sonnei susceptibility to azithromycin, colony 1"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031388	"Shigella sonnei susceptibility to azithromycin, colony 2"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031389	"Shigella sonnei susceptibility to azithromycin, colony 3"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0031390	"Shigella sonnei susceptibility to azithromycin, colony 4"	http://purl.obolibrary.org/obo/EUPATH_0031347	Stool antimicrobial susceptability test					
http://purl.obolibrary.org/obo/EUPATH_0010565	Bacteriology performed	http://purl.obolibrary.org/obo/EUPATH_0011761	Stool bacteria testing					
http://purl.obolibrary.org/obo/EUPATH_0010566	Bacteriology testing completed	http://purl.obolibrary.org/obo/EUPATH_0011761	Stool bacteria testing					
http://purl.obolibrary.org/obo/EUPATH_0011770	Escherichia coli tests	http://purl.obolibrary.org/obo/EUPATH_0011761	Stool bacteria testing					
http://purl.obolibrary.org/obo/EUPATH_0015406	Bacteroides fragilis PCR performed	http://purl.obolibrary.org/obo/EUPATH_0011761	Stool bacteria testing	B. fragilis test performed				
http://purl.obolibrary.org/obo/EUPATH_0015408	EPEC bfpA PCR monoplex performed	http://purl.obolibrary.org/obo/EUPATH_0011761	Stool bacteria testing	bfpA monoplex PCR				
http://purl.obolibrary.org/obo/EUPATH_0015424	EPEC eae PCR performed	http://purl.obolibrary.org/obo/EUPATH_0011761	Stool bacteria testing	PCR Duplex: EPEC eae				
http://purl.obolibrary.org/obo/EUPATH_0015452	ETEC ST PCR performed	http://purl.obolibrary.org/obo/EUPATH_0011761	Stool bacteria testing	PCR Duplex: EPEC ST				
http://purl.obolibrary.org/obo/EUPATH_0010583	Modified acid stain microscopy performed	http://purl.obolibrary.org/obo/EUPATH_0015716	Stool eukaryote testing		indicator of whether modified acid fast staining method performed	a categorical value specification that specifies whether a modified acid fast staining method was performed	http://purl.obolibrary.org/obo/EUPATH_0000795	information on whether assay performed
http://purl.obolibrary.org/obo/EUPATH_0010584	Microscopy testing completed	http://purl.obolibrary.org/obo/EUPATH_0015716	Stool eukaryote testing					
http://purl.obolibrary.org/obo/EUPATH_0010585	Wet prep microscopy performed	http://purl.obolibrary.org/obo/EUPATH_0015716	Stool eukaryote testing					
http://purl.obolibrary.org/obo/EUPATH_0010586	Wet prep microscopy type	http://purl.obolibrary.org/obo/EUPATH_0015716	Stool eukaryote testing					
http://purl.obolibrary.org/obo/EUPATH_0011812	Protozoa ELISA tests	http://purl.obolibrary.org/obo/EUPATH_0015716	Stool eukaryote testing					
http://purl.obolibrary.org/obo/EUPATH_0015430	Helminth RT-PCR performed	http://purl.obolibrary.org/obo/EUPATH_0015716	Stool eukaryote testing	Helminth Real Time PCR Test Completed				
http://purl.obolibrary.org/obo/EUPATH_0011275	Results from all gut inflammation tests available	http://purl.obolibrary.org/obo/EUPATH_0011748	Stool intestinal inflammation test	"1= if conc.mpo, conc.neo, & conc.ala have values. Source=calculated."				
http://purl.obolibrary.org/obo/EUPATH_0011276	Alpha-1-antitrypsin	http://purl.obolibrary.org/obo/EUPATH_0011748	Stool intestinal inflammation test	log2 (conc.ala+0.000001). Source=calculated. | Alpha-1- anti trypsin result mg/g				
http://purl.obolibrary.org/obo/EUPATH_0011277	Myeloperoxidase	http://purl.obolibrary.org/obo/EUPATH_0011748	Stool intestinal inflammation test	Myeloperoxidase result ng/ml | log2 (conc.mpo+0.000001). Source=calculated.				
http://purl.obolibrary.org/obo/EUPATH_0011278	Neopterin	http://purl.obolibrary.org/obo/EUPATH_0011748	Stool intestinal inflammation test	Neopterin result nmol/L | log2 (conc.neo+0.000001). Source=calculated.				
http://purl.obolibrary.org/obo/EUPATH_0036255	Calprotectin	http://purl.obolibrary.org/obo/EUPATH_0011748	Stool intestinal inflammation test	calprotectin (mg/L) | Calprotectin result ug/g				
http://purl.obolibrary.org/obo/EUPATH_0036337	Regenerating family member 1 beta	http://purl.obolibrary.org/obo/EUPATH_0011748	Stool intestinal inflammation test	Reg 1 B result ug/ml | Reg1B result ug/ml				
http://purl.obolibrary.org/obo/EUPATH_0015458	Test date	http://purl.obolibrary.org/obo/OBI_0003039	Stool microbiology test	Calculated Date of Test	date of feces microbiology assay	A time measurement datum of the date encompassing a feces microbiology assay		
http://purl.obolibrary.org/obo/OBI_0003246	Raw test result for stool	http://purl.obolibrary.org/obo/OBI_0003039	Stool microbiology test		feces microbiology datum	An organism identification datum that is the specified output of a feces microbiology assay.		
http://purl.obolibrary.org/obo/EUPATH_0011967	Bacteria in stool	http://purl.obolibrary.org/obo/OBI_0003039	Stool microbiology test		presence of bacteria in feces	A bacteria in feces datum that specifies whether bacteria were detected.		
http://purl.obolibrary.org/obo/EUPATH_0030117	Eukaryota in stool	http://purl.obolibrary.org/obo/OBI_0003039	Stool microbiology test		presence of eukaryote in feces	A eukaryota in feces datum that specifies whether a eukaryote was detected.		
http://purl.obolibrary.org/obo/EUPATH_0036071	"Any pathogen, by microscopy"	http://purl.obolibrary.org/obo/OBI_0003039	Stool microbiology test	9. Status | Status of  Protozoa:	presence of pathogen in feces by microscopy assay	A feces microbiology datum that specifies whether a pathogen was detected by microscopy assay.		
http://purl.obolibrary.org/obo/EUPATH_0011959	Virus in stool	http://purl.obolibrary.org/obo/OBI_0003039	Stool microbiology test		presence of virus in feces	A virus in feces datum that specifies whether a virus was detected.		
http://purl.obolibrary.org/obo/EUPATH_0009015	Pathogen species	http://purl.obolibrary.org/obo/OBI_0003039	Stool microbiology test					
http://purl.obolibrary.org/obo/EUPATH_0009016	Pathogen type	http://purl.obolibrary.org/obo/OBI_0003039	Stool microbiology test					
http://purl.obolibrary.org/obo/EUPATH_0011800	Stool microbiology test procedures	http://purl.obolibrary.org/obo/OBI_0003039	Stool microbiology test					
http://purl.obolibrary.org/obo/EUPATH_0011876	Test result summary for stool	http://purl.obolibrary.org/obo/OBI_0003039	Stool microbiology test					
http://purl.obolibrary.org/obo/EUPATH_0060082	"Glow, by TAC result"	http://purl.obolibrary.org/obo/OBI_0003039	Stool microbiology test	Target name				
http://purl.obolibrary.org/obo/EUPATH_0060083	"H99, by TAC result"	http://purl.obolibrary.org/obo/OBI_0003039	Stool microbiology test	Target name				
http://purl.obolibrary.org/obo/EUPATH_0010587	Stool test count	http://purl.obolibrary.org/obo/EUPATH_0011800	Stool microbiology test procedures	"number of microbiology tests performed on this specific stool sample. uses information from the FVF, ECP, BDF, MDF, NRV, PEF forms to determine number of tests performed on stool sample. If e. coli was not found in culture and therefore PCR was not necessary, e.coli PCR was still considered to be performed to determine number of tests. Repeat tests performed on initial and recollection stool samples are not counted twice.. Source=Calculated. continous numeric"	number of feces assays	A count of feces assays evaluating the same specimen.		
