colOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType,notesForOnt
1,ext_mgmt_psi1_2_3_st::pid,ext_mgmt_psi1_2_3_st,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
2,ext_mgmt_psi1_2_3_st::culdur,ext_mgmt_psi1_2_3_st,,"Polio shedding duration (days), by culture",Assessed at 52 weeks. Based on childs last date of positive culture. ,Sample,Poliovirus aggregate data,,Culture duration taken from lab_bv_polcul table - child's last date of positive culture,,variable,"Didn't fit in Aggregate data template since default is to put ""Mean"" in front of label. "
3,ext_mgmt_psi1_2_3_st::s1pcrdur,ext_mgmt_psi1_2_3_st,,"Polio serotype 1 shedding duration (days), by multiplexed qRT-PCR",Assessed at 52 weeks. Based on childs last date of positive culture by qPCR. ,Sample,Poliovirus aggregate data,,Duration based on lab-bv_QPCR -child's last date of positive culture,,variable,"Didn't fit in Aggregate data template since default is to put ""Mean"" in front of label. Also, should the category be at the species or genus level in the template?"
3,ext_mgmt_psi1_2_3_st::s2pcrdur,ext_mgmt_psi1_2_3_st,,"Polio serotype 2 shedding duration (days), by multiplexed qRT-PCR",Assessed at 52 weeks. Based on childs last date of positive culture by qPCR. ,Sample,Poliovirus aggregate data,,Duration based on lab-bv_QPCR -child's last date of positive culture,,variable,"Didn't fit in Aggregate data template since default is to put ""Mean"" in front of label. Also, should the category be at the species or genus level?"
3,ext_mgmt_psi1_2_3_st::s3pcrdur,ext_mgmt_psi1_2_3_st,,"Polio serotype 3 shedding duration (days), by multiplexed qRT-PCR",Assessed at 52 weeks. Based on childs last date of positive culture by qPCR. ,Sample,Poliovirus aggregate data,,Duration based on lab-bv_QPCR -child's last date of positive culture,,variable,"Didn't fit in Aggregate data template since default is to put ""Mean"" in front of label. Also, should the category be at the species or genus level?"
4,ext_mgmt_psi1_2_3_st::s1adj1g,ext_mgmt_psi1_2_3_st,,,Assessed at 52 weeks. ,Sample,,,Week 52 Day 4 adjusted copy number for sabin1*,,variable,see raw template
4,ext_mgmt_psi1_2_3_st::s2adj1g,ext_mgmt_psi1_2_3_st,,,Assessed at 52 weeks.,Sample,,,Week 52 Day 4 adjusted copy number for sabin2*,,variable,see raw template
4,ext_mgmt_psi1_2_3_st::s3adj1g,ext_mgmt_psi1_2_3_st,,,Assessed at 52 weeks. ,Sample,,,Week 52 Day 4 adjusted copy number for sabin3*,,variable,see raw template
8,ext_mgmt_psi1_2_3_st::s1_mean_burden,ext_mgmt_psi1_2_3_st,,,"Assessed at 52 weeks. Average of results from day 4, 11, 18, and 25 post-vaccination.",Sample,,,Arithmetic Mean (of above four rows) Sabin 1 burden . Mean of variables 4-7,,variable,see aggregate template
8,ext_mgmt_psi1_2_3_st::s2_mean_burden,ext_mgmt_psi1_2_3_st,,,"Assessed at 52 weeks. Average of results from day 4, 11, 18, and 25 post-vaccination.",Sample,,,Arithmetic Mean (of the above four rows) Sabin 2 burden. Mean of variables 4-7,,variable,see aggregate template
8,ext_mgmt_psi1_2_3_st::s3_mean_burden,ext_mgmt_psi1_2_3_st,,,"Assessed at 52 weeks. Average of results from day 4, 11, 18, and 25 post-vaccination.",Sample,,,Arithmetic Mean (of the above four rows) Sabin 3 burden,Mean of variables 4-7,variable,see aggregate template
9,ext_mgmt_psi1_2_3_st::w52_s1_si,ext_mgmt_psi1_2_3_st,,"Total poliovirus serotype 1 burden, by multiplexed qRT-PCR","Mean normalized copy number x shedding duration. Assessed at 52 weeks. Uses mean of results from day 4, 11, 18, and 25 post-vaccination.",Sample,Poliovirus aggregate data,,S1_Mean_burden x S1PCRdur,,variable,"Didn't fit in Aggregate data template since default is to put ""Mean"" in front of label. Also, should the category be at the species or genus level?"
9,ext_mgmt_psi1_2_3_st::w52_s2_si,ext_mgmt_psi1_2_3_st,,"Total poliovirus serotype 2 burden, by multiplexed qRT-PCR","Mean normalized copy number x shedding duration. Assessed at 52 weeks. Uses mean of results from day 4, 11, 18, and 25 post-vaccination.",Sample,Poliovirus aggregate data,,S2_mean_burden x S2PCRdur,,variable,"Didn't fit in Aggregate data template since default is to put ""Mean"" in front of label. Also, should the category be at the species or genus level?"
9,ext_mgmt_psi1_2_3_st::w52_s3_si,ext_mgmt_psi1_2_3_st,,"Total poliovirus serotype 3 burden, by multiplexed qRT-PCR","Mean normalized copy number x shedding duration. Assessed at 52 weeks. Uses mean of results from day 4, 11, 18, and 25 post-vaccination.",Sample,Poliovirus aggregate data,,S3_Mean_burden x S3PCRdur,,variable,"Didn't fit in Aggregate data template since default is to put ""Mean"" in front of label. Also, should the category be at the species or genus level?"
,ext_mgmt_psi1_2_3_st::vstnum,ext_mgmt_psi1_2_3_st,BFO_0000015,Observation type,,Observation,,,,,variable,
,ext_mgmt_psi1_2_3_st::specdt,ext_mgmt_psi1_2_3_st,,Stool collection date,,Sample,Stool sample collection process,EUPATH_0010039,,,variable,
1,ext_mgmt_pso_st::pid,ext_mgmt_pso_st,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
22,ext_mgmt_pso_st::logs18s1c,ext_mgmt_pso_st,,"Adjusted log2 polio serotype 1 titer, by microneutralization result","Participant log2 polio serotype 1 titers at 18 weeks were adjusted based on maternal antibodies at week 6, accounting for a maternal antibody half life of 28 days.",Sample,Raw antibody titer test result,EUPATH_0011472,Adjusted log18s1 accounting for maternal antibodies at week 6,logs18s1c= logs18s1 - logs40s1 + (snadt18-snadt6)/28,variable,
23,ext_mgmt_pso_st::logs18s2c,ext_mgmt_pso_st,,"Adjusted log2 polio serotype 2 titer, by microneutralization result","Participant log2 polio serotype 1 titers at 18 weeks were adjusted based on maternal antibodies at week 6, accounting for a maternal antibody half life of 28 days.",Sample,Raw antibody titer test result,EUPATH_0011472,Adjusted log18s2 accounting for maternal antibodies at week 6,,variable,
24,ext_mgmt_pso_st::logs18s3c,ext_mgmt_pso_st,,"Adjusted log2 polio serotype 3 titer, by microneutralization result","Participant log2 polio serotype 1 titers at 18 weeks were adjusted based on maternal antibodies at week 6, accounting for a maternal antibody half life of 28 days.",Sample,Raw antibody titer test result,EUPATH_0011472,Adjusted log18s3 accounting for maternal antibodies at week 6,,variable,
28,ext_mgmt_pso_st::scon40fs1,ext_mgmt_pso_st,,Polio serotype 1 seroconversion failure,Seroconversion failure was derived based on the child's serum neutralizing antibodies (SNA) at 40 weeks (SNAwk40) and the maternal-antibody adjusted SNA at 18 weeks (SNAwk18). The participant was considered to have failed to seroconvert if a) SNAwk18 ≤ 2.833 and SNAwk40 ≤ 3 or b)  2.833< SNAwk18 ≤ 8.5 and (SNAwk40 - SNAwk18) < 2 or c) 8.5 < SNAwk18 <10.5 and SNAwk40 < 10.5. Participants with SNAwk18  ≥ 10.5 were excluded.,Observation,Immunization and prevention,EUPATH_0010947,"Sabin 1 seroconversion failure * 1.For subjects 2.833< SNAwk18_adjust ≤ 8.5
Seroconversion failure if (SNAwk40 - SNAwk18_adjust)<2
2.For subjects 8.5 < SNAwk18_adjust <10.5 
   Seroconversion failure if SNAwk40 < 10.5
3. For subjects SNAwk18_adjust ≤ 2.833
   Seroconversion failure if SNAwk40 ≤ 3
4. For subjects SNAwk18_adjust≥10.5, excluded.",0=No; 1=yes; NA,variable,
29,ext_mgmt_pso_st::scon40fs2,ext_mgmt_pso_st,,Polio serotype 2 seroconversion failure,Seroconversion failure was derived based on the child's serum neutralizing antibodies (SNA) at 40 weeks (SNAwk40) and the maternal-antibody adjusted SNA at 18 weeks (SNAwk18). The participant was considered to have failed to seroconvert if a) SNAwk18 ≤ 2.833 and SNAwk40 ≤ 3 or b)  2.833< SNAwk18 ≤ 8.5 and (SNAwk40 - SNAwk18) < 2 or c) 8.5 < SNAwk18 <10.5 and SNAwk40 < 10.5. Participants with SNAwk18  ≥ 10.5 were excluded.,Observation,Immunization and prevention,EUPATH_0010947,"Sabin 2 seroconversion failure * 1.For subjects 2.833< SNAwk18_adjust ≤ 8.5
Seroconversion failure if (SNAwk40 - SNAwk18_adjust)<2
2.For subjects 8.5 < SNAwk18_adjust <10.5 
   Seroconversion failure if SNAwk40 < 10.5
3. For subjects SNAwk18_adjust ≤ 2.833
   Seroconversion failure if SNAwk40 ≤ 3
4. For subjects SNAwk18_adjust≥10.5, excluded.",0=No; 1=yes; NA,variable,
30,ext_mgmt_pso_st::scon40fs3,ext_mgmt_pso_st,,Polio serotype 3 seroconversion failure,Seroconversion failure was derived based on the child's serum neutralizing antibodies (SNA) at 40 weeks (SNAwk40) and the maternal-antibody adjusted SNA at 18 weeks (SNAwk18). The participant was considered to have failed to seroconvert if a) SNAwk18 ≤ 2.833 and SNAwk40 ≤ 3 or b)  2.833< SNAwk18 ≤ 8.5 and (SNAwk40 - SNAwk18) < 2 or c) 8.5 < SNAwk18 <10.5 and SNAwk40 < 10.5. Participants with SNAwk18  ≥ 10.5 were excluded.,Observation,Immunization and prevention,EUPATH_0010947,"Sabin 3 seroconversion failure * 1.For subjects 2.833< SNAwk18_adjust ≤ 8.5
Seroconversion failure if (SNAwk40 - SNAwk18_adjust)<2
2.For subjects 8.5 < SNAwk18_adjust <10.5 
   Seroconversion failure if SNAwk40 < 10.5
3. For subjects SNAwk18_adjust ≤ 2.833
   Seroconversion failure if SNAwk40 ≤ 3
4. For subjects SNAwk18_adjust≥10.5, excluded.",0=No; 1=yes; NA,variable,
31,ext_mgmt_pso_st::sneg40s1,ext_mgmt_pso_st,EUPATH_0011478,"Polio serotype 1 antibodies, by microneutralization",Assessed for sample from 40 weeks. A log2 <2.833 is considered negative.,Sample,,,Sabin 1 Sero negative at week 40 (logs40s1 <=2.833),0=No; 1=yes; NA,variable,
32,ext_mgmt_pso_st::sneg40s2,ext_mgmt_pso_st,EUPATH_0011398,"Polio serotype 2 antibodies, by microneutralization",Assessed for sample from 40 weeks. A log2 <2.833 is considered negative.,Sample,,,Sabin 2 Sero negative at week 40 (logs40s2 <=2.833),0=No; 1=yes; NA,variable,
33,ext_mgmt_pso_st::sneg40s3,ext_mgmt_pso_st,EUPATH_0011479,"Polio serotype 3 antibodies, by microneutralization",Assessed for sample from 40 weeks. A log2 <2.833 is considered negative.,Sample,,,Sabin 3 Sero negative at week 40 (logs40s3 <=2.833),0=No; 1=yes; NA,variable,
,ext_mgmt_pso_st::vstnum,ext_mgmt_pso_st,BFO_0000015,Observation type,,Observation,,,,,variable,
,ext_mgmt_pso_st::specdt,ext_mgmt_pso_st,EUPATH_0033147,Blood sample collection date,,Sample,,,,,variable,
1,ext_mgmt_pto::pid,ext_mgmt_pto,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
12,ext_mgmt_pto::anyc14,ext_mgmt_pto,,Shed poliovirus at 14 weeks,"Any week 14 stools (day 0, 4, 11, 18, or 25) positive for polio by culture.",Participant,Aggregated immunization and prevention data,EUPATH_0011471,"Derived column for Polio pcr positive in any week 14 shedding stool (day 0,4,11,18,or 25)",0=No; 1=Yes,variable,
13,ext_mgmt_pto::anyc14s1,ext_mgmt_pto,,Shed poliovirus serotype 1 at 14 weeks,"Any week 14 stools (day 0, 4, 11, 18, or 25) positive for polio serotype Sabin 1 by culture and rRT-PCR.",Participant,Aggregated immunization and prevention data,EUPATH_0011471,"Derived column for Sabin 1 positive in any (day 0,4,11,18,or 25) week 14 shedding stool",0=No; 1=Yes,variable,
14,ext_mgmt_pto::anyc14s2,ext_mgmt_pto,,Shed poliovirus serotype 2 at 14 weeks,"Any week 14 stools (day 0, 4, 11, 18, or 25) positive for polio serotype Sabin 2 by culture and rRT-PCR.",Participant,Aggregated immunization and prevention data,EUPATH_0011471,"Derived column for Sabin 2 positive in any (day 0,4,11,18,or 25) week 14 shedding stool",0=No; 1=Yes,variable,
15,ext_mgmt_pto::anyc14s3,ext_mgmt_pto,,Shed poliovirus serotype 3 at 14 weeks,"Any week 14 stools (day 0, 4, 11, 18, or 25) positive for polio serotype Sabin 3 by culture and rRT-PCR.",Participant,Aggregated immunization and prevention data,EUPATH_0011471,"Derived column for Sabin 3 positive in any (day 0,4,11,18,or 25) week 14 shedding stool",0=No; 1=Yes,variable,
23,ext_mgmt_pto::anyc52,ext_mgmt_pto,,Shed poliovirus at 52 weeks,"Any week 52 stools (day 0, 4, 11, 18, or 25) positive for polio by culture. Primary endpoint variable. Any child that did not make the week 52 visit is coded as ""No"".",Participant,Aggregated immunization and prevention data,EUPATH_0011471,"Derived column for Polio pcr positive in any week 14 shedding stool (day 0,4,11,18,or 25). Being  primary endpoint variables, kids that didn't make wk52 visit are coded 0=no",0=No; 1=Yes,variable,
24,ext_mgmt_pto::anyc52s1,ext_mgmt_pto,,Shed poliovirus serotype 1 at 52 weeks,"Any week 52 stools (day 0, 4, 11, 18, or 25) positive for polio serotype Sabin 1 by culture and rRT-PCR. Primary endpoint variable. Any child that did not make the week 52 visit is coded as ""No"".",Participant,Aggregated immunization and prevention data,EUPATH_0011471,"Derived column for Sabin 1 positive in any (day 0,4,11,18,or 25) week 14 shedding stool. Being  primary endpoint variables, kids that didn't make wk52 visit are coded 0=no",0=No; 1=Yes,variable,
25,ext_mgmt_pto::anyc52s2,ext_mgmt_pto,,Shed poliovirus serotype 2 at 52 weeks,"Any week 52 stools (day 0, 4, 11, 18, or 25) positive for polio serotype Sabin 2 by culture and rRT-PCR. Primary endpoint variable. Any child that did not make the week 52 visit is coded as ""No"".",Participant,Aggregated immunization and prevention data,EUPATH_0011471,"Derived column for Sabin 2 positive in any (day 0,4,11,18,or 25) week 14 shedding stool. Being  primary endpoint variables, kids that didn't make wk52 visit are coded 0=no",0=No; 1=Yes,variable,
26,ext_mgmt_pto::anyc52s3,ext_mgmt_pto,,Shed poliovirus serotype 3 at 52 weeks,"Any week 52 stools (day 0, 4, 11, 18, or 25) positive for polio serotype Sabin 3 by culture and rRT-PCR. Primary endpoint variable. Any child that did not make the week 52 visit is coded as ""No"".",Participant,Aggregated immunization and prevention data,EUPATH_0011471,"Derived column for Sabin 3 positive in any (day 0,4,11,18,or 25) week 14 shedding stool. Being  primary endpoint variables, kids that didn't make wk52 visit are coded 0=no",0=No; 1=Yes,variable,
57,ext_mgmt_pto::anyq52s1,ext_mgmt_pto,,"Shed poliovirus serotype 1 at 52 weeks, by qRT-PCR","Any week 52 stools (day 0, 4, 11, 18, or 25) positive for polio serotype Sabin 1 by multiplexed qRT-PCR.",Participant,Aggregated immunization and prevention data,EUPATH_0011471,Any qpcr sabin 1 shedding at week 52,"0=No; 1=Yes, Na=not applicable",variable,
58,ext_mgmt_pto::anyq52s2,ext_mgmt_pto,,"Shed poliovirus serotype 2 at 52 weeks, by qRT-PCR","Any week 52 stools (day 0, 4, 11, 18, or 25) positive for polio serotype Sabin 2 by multiplexed qRT-PCR.",Participant,Aggregated immunization and prevention data,EUPATH_0011471,Any qpcr sabin 2 shedding at week 52,"0=No; 1=Yes, Na=not applicable",variable,
59,ext_mgmt_pto::anyq52s3,ext_mgmt_pto,,"Shed poliovirus serotype 3 at 52 weeks, by qRT-PCR","Any week 52 stools (day 0, 4, 11, 18, or 25) positive for polio serotype Sabin 3 by multiplexed qRT-PCR.",Participant,Aggregated immunization and prevention data,EUPATH_0011471,Any qpcr sabin 3 shedding at week 52,"0=No; 1=Yes, Na=not applicable",variable,
60,ext_mgmt_pto::anyq52,ext_mgmt_pto,,"Shed poliovirus at 52 weeks, by qRT-PCR","Any week 52 stools (day 0, 4, 11, 18, or 25) positive for polio by multiplexed qRT-PCR.",Participant,Aggregated immunization and prevention data,EUPATH_0011471,Any qpcr shedding at week 52,"0=No; 1=Yes, Na=not applicable",variable,
1,ext_mgmt_rto2::pid,ext_mgmt_rto2,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
4,ext_mgmt_rto2::rotaprotd,ext_mgmt_rto2,,Rotavirus vaccination per protocol,,Participant,Administrative information,EUPATH_0010035,Description related to study protocol administered,PP = as randomization; other as described,variable,
5,ext_mgmt_rto2::drop730,ext_mgmt_rto2,,Withdrawal before 731 days old,Participant was dropped/terminated at age < 731.,Participant,Participant study details,EUPATH_0000307,Was the infant dropped/terminated at age < 731,0=No; 1=Yes,variable,
8,ext_mgmt_rto2::nepi,ext_mgmt_rto2,EUPATH_0010477,Total diarrheal episodes,,Participant,,,Number of episodes in infants during first 2 years of life,,variable,
9,ext_mgmt_rto2::nsvepi,ext_mgmt_rto2,,Total severe diarrheal episodes,Vesikari score >= 11,Participant,Aggregated illness data,EUPATH_0020004,Number of severe episodes (VR Score >= 11),,variable,
10,ext_mgmt_rto2::nrtepi,ext_mgmt_rto2,,Total rotavirus-associated diarrheal episodes,,Participant,Aggregated illness data,EUPATH_0020004,Number of Rota associated episodes (lab_bv_rota.rotads=1),,variable,
11,ext_mgmt_rto2::nsvrtepi,ext_mgmt_rto2,,Total severe rotavirus-associated diarrheal episodes,Vesikari score >= 11,Participant,Aggregated illness data,EUPATH_0020004,Number of severe (VR Score >= 11) Rota associated episodes,,variable,
12,ext_mgmt_rto2::nmissrtepi,ext_mgmt_rto2,,Total diarrheal episodes without rotavirus status,,Participant,Aggregated illness data,EUPATH_0020004,Number of episodes missing Rota determination (no specimen),,variable,
13,ext_mgmt_rto2::nmissrtsvepi,ext_mgmt_rto2,,Total severe diarrheal episodes without rotavirus status,Vesikari score >= 11,Participant,Aggregated illness data,EUPATH_0020004,Number of missing rotavirus determinations (episodes) conditional on an episode having a non-missing VRS and VRS >= 11(Ruuska score) during first 365 days,,variable,
14,ext_mgmt_rto2::rotaepi,ext_mgmt_rto2,,Any rotavirus-associated diarrhea,Did the child have at least one episode of rotavirus associated diarrhea (trial endpoint).,Participant,Aggregated illness data,EUPATH_0020004,Did the child have at least one episode of rotavirus associated diarrhea (trial endpoint),0=No; 1=Yes,variable,
15,ext_mgmt_rto2::mndurepi,ext_mgmt_rto2,,Mean diarrheal episode duration (days),,Participant,Aggregated illness data,EUPATH_0020004,Mean duration of episode,,variable,
16,ext_mgmt_rto2::mddurepi,ext_mgmt_rto2,,Median diarrheal episode duration (days),,Participant,Aggregated illness data,EUPATH_0020004,Median duration of episode,,variable,
17,ext_mgmt_rto2::mindurepi,ext_mgmt_rto2,,Minimum diarrheal episode duration (days),,Participant,Aggregated illness data,EUPATH_0020004,Minimum duration of episode,,variable,
18,ext_mgmt_rto2::maxdurepi,ext_mgmt_rto2,,Maximum diarrheal episode duration (days),,Participant,Aggregated illness data,EUPATH_0020004,Maximum duration of episode,,variable,
