variable,dataFile,codebookDescription,suggested_IRI,suggested_label,parent_in_ontology,parent_IRI,score,,
seek_ctr1_code,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010163,2nd choice facility code,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,10.955854,,
seek_ctr1_code,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010169,3rd choice facility code,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,10.955854,,
seek_ctr1_code,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010173,Other hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.384253,,
seek_ctr1_code,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010155,1st choice hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.041754,,
seek_ctr1_code,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010161,2nd choice hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.041754,,
seek_ctr1_code,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010167,3rd choice hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.041754,,
seek_ctr1_code,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010008,Current care expenses,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,6.0590515,,
seek_ctr1_shc,gems1_huas_lite_data_6_sites.sas7bdat,E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0015092,Seek outside care,Previously sought care,http://purl.obolibrary.org/obo/EUPATH_0010380,18.220291,,
seek_ctr1_shc,gems1_huas_lite_data_6_sites.sas7bdat,E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010159,1st choice facility SHC,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,11.210638,,
seek_ctr1_shc,gems1_huas_lite_data_6_sites.sas7bdat,E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010165,2nd choice facility SHC,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,11.210638,,
seek_ctr1_shc,gems1_huas_lite_data_6_sites.sas7bdat,E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010171,3rd choice facility SHC,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,11.210638,,
seek_ctr1_shc,gems1_huas_lite_data_6_sites.sas7bdat,E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010173,Other hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.384253,,
seek_ctr1_shc,gems1_huas_lite_data_6_sites.sas7bdat,E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010155,1st choice hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.041754,,
seek_ctr1_shc,gems1_huas_lite_data_6_sites.sas7bdat,E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010161,2nd choice hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.041754,,
seek_ctr1_shc,gems1_huas_lite_data_6_sites.sas7bdat,E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010167,3rd choice hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.041754,,
seek_ctr1_shc,gems1_huas_lite_data_6_sites.sas7bdat,E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010008,Current care expenses,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,6.0590515,,
seek_ctr1_shc,gems1_huas_lite_data_6_sites.sas7bdat,E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010013,Previous diarrheal care,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,6.0590515,,
seek_ctr2,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0015092,Seek outside care,Previously sought care,http://purl.obolibrary.org/obo/EUPATH_0010380,18.220291,,
seek_ctr2,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010173,Other hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.384253,,
seek_ctr2,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010155,1st choice hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.041754,,
seek_ctr2,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010161,2nd choice hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.041754,,
seek_ctr2,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010167,3rd choice hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.041754,,
seek_ctr2,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010008,Current care expenses,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,6.0590515,,
seek_ctr2,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010013,Previous diarrheal care,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,6.0590515,,
seek_ctr2,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010380,Previously sought care,Previous diarrheal care,http://purl.obolibrary.org/obo/EUPATH_0010013,6.0590515,,
seek_ctr2,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010006,Previously sought care expenses,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,5.451735,,
seek_ctr2,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0015093,Pharmacy,Previously sought care,http://purl.obolibrary.org/obo/EUPATH_0010380,5.2822275,,
seek_ctr2_code,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0015092,Seek outside care,Previously sought care,http://purl.obolibrary.org/obo/EUPATH_0010380,18.220291,,
seek_ctr2_code,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010068,Health facility code,Death information,http://purl.obolibrary.org/obo/EUPATH_0000671,12.029686,,
seek_ctr2_code,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010157,1st choice facility code,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,10.955854,,
seek_ctr2_code,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010163,2nd choice facility code,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,10.955854,,
seek_ctr2_code,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010169,3rd choice facility code,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,10.955854,,
seek_ctr2_code,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010173,Other hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.384253,,
seek_ctr2_code,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010155,1st choice hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.041754,,
seek_ctr2_code,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010161,2nd choice hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.041754,,
seek_ctr2_code,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010167,3rd choice hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.041754,,
seek_ctr2_code,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010008,Current care expenses,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,6.0590515,,
seek_ctr2_shc,gems1_huas_lite_data_6_sites.sas7bdat,E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0015092,Seek outside care,Previously sought care,http://purl.obolibrary.org/obo/EUPATH_0010380,18.220291,,
seek_ctr2_shc,gems1_huas_lite_data_6_sites.sas7bdat,E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010159,1st choice facility SHC,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,11.210638,,
seek_ctr2_shc,gems1_huas_lite_data_6_sites.sas7bdat,E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010165,2nd choice facility SHC,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,11.210638,,
seek_ctr2_shc,gems1_huas_lite_data_6_sites.sas7bdat,E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010171,3rd choice facility SHC,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,11.210638,,
seek_ctr2_shc,gems1_huas_lite_data_6_sites.sas7bdat,E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010173,Other hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.384253,,
seek_ctr2_shc,gems1_huas_lite_data_6_sites.sas7bdat,E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010155,1st choice hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.041754,,
seek_ctr2_shc,gems1_huas_lite_data_6_sites.sas7bdat,E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010161,2nd choice hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.041754,,
seek_ctr2_shc,gems1_huas_lite_data_6_sites.sas7bdat,E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010167,3rd choice hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.041754,,
seek_ctr2_shc,gems1_huas_lite_data_6_sites.sas7bdat,E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010008,Current care expenses,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,6.0590515,,
seek_ctr2_shc,gems1_huas_lite_data_6_sites.sas7bdat,E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010013,Previous diarrheal care,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,6.0590515,,
seek_ctr3,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0015092,Seek outside care,Previously sought care,http://purl.obolibrary.org/obo/EUPATH_0010380,18.220291,,
seek_ctr3,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010173,Other hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.384253,,
seek_ctr3,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010155,1st choice hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.041754,,
