Country,Case source is DataSet13,0,K
pnc_q67_othr___12,67. Why did you stop using [pnc_q64_other] Kwa nini uliacha kutumia mbinu ya [pnc_q64_other]  (choice=Difficult to get pregnant/menopausal - Vigumu kupata ujauzito/wamefika umri wa kumaliza kuzaa),0,Unchecked
,,1,Checked
,,,
pnc_q67_othr___13,67. Why did you stop using [pnc_q64_other] Kwa nini uliacha kutumia mbinu ya [pnc_q64_other]  (choice=Marital dissolution/separation - Kutengana na mumewe/mwenza),0,Unchecked
,,1,Checked
,,,
pnc_q67_othr___14,67. Why did you stop using [pnc_q64_other] Kwa nini uliacha kutumia mbinu ya [pnc_q64_other]  (choice=Other - Nyingine),0,Unchecked
,,1,Checked
,,,
pnc_q68_othr,68. From where did you obtain [pnc_q64_other] Ni wapi ulipata mbinu ya [pnc_q64_other],1,A different public sector health centre  doctor  or clinic from where you I antenatal care (ANC) - Kituo cha sekta ya um
,,2,Private or faith based sector health centre  doctor  or clinic - Sekta ya kibinafsi au vituo vya Imani  daktari au klini
,,3,Pharmacy - Duka la Dawa
,,4,PMS/Chemist - PMS/Kemia
,,5,Community health worker - Mhudumu wa Afya wa juimuiya
,,6,Other - Nyingine
,,7,The same facility where I received antenatal care (ANC)
,,,
pnc_q68othr,Other specify,,
,,,
pnc_q69_othr___1,69. What factors contributed to your decision to use  [pnc_q64_other] Ni sababu zipi zilichangia maamuzi yako ya kutumia [pnc_q64_other]  (choice=Convenience of obtaining method - Urahisi wa kupata mbinu ya kupanga uzazi),0,Unchecked
,,1,Checked
,,,
pnc_q69_othr___2,69. What factors contributed to your decision to use  [pnc_q64_other] Ni sababu zipi zilichangia maamuzi yako ya kutumia [pnc_q64_other]  (choice=Easy/convenient to use - Rahisi/ Matumizi ya kufana),0,Unchecked
,,1,Checked
,,,
pnc_q69_othr___3,69. What factors contributed to your decision to use  [pnc_q64_other] Ni sababu zipi zilichangia maamuzi yako ya kutumia [pnc_q64_other]  (choice=Availability - Upatikanaji),0,Unchecked
,,1,Checked
,,,
pnc_q69_othr___4,69. What factors contributed to your decision to use  [pnc_q64_other] Ni sababu zipi zilichangia maamuzi yako ya kutumia [pnc_q64_other]  (choice=Cost is not too much/free - Sio ghali mno/ni bure),0,Unchecked
,,1,Checked
,,,
pnc_q69_othr___5,69. What factors contributed to your decision to use  [pnc_q64_other] Ni sababu zipi zilichangia maamuzi yako ya kutumia [pnc_q64_other]  (choice=Preferred method selected during pregnancy - Mbinu pendwa niliyoichagua wakati wa ujauzito),0,Unchecked
,,1,Checked
,,,
pnc_q69_othr___6,69. What factors contributed to your decision to use  [pnc_q64_other] Ni sababu zipi zilichangia maamuzi yako ya kutumia [pnc_q64_other]  (choice=Considered the most effective method - Inajulikana kama mbinu iliyo na ufanisi),0,Unchecked
,,1,Checked
,,,
pnc_q69_othr___7,69. What factors contributed to your decision to use  [pnc_q64_other] Ni sababu zipi zilichangia maamuzi yako ya kutumia [pnc_q64_other]  (choice=Unlikely to be bothered by side effects - Uwezekano mdogo wa kupata madhara kutokana na matumizi),0,Unchecked
,,1,Checked
,,,
pnc_q69_othr___8,69. What factors contributed to your decision to use  [pnc_q64_other] Ni sababu zipi zilichangia maamuzi yako ya kutumia [pnc_q64_other]  (choice=Felt method was safe/few health concerns - Nilihisi mbinu ilikuwa salama/haina madhara mengi),0,Unchecked
,,1,Checked
,,,
pnc_q69_othr___9,69. What factors contributed to your decision to use  [pnc_q64_other] Ni sababu zipi zilichangia maamuzi yako ya kutumia [pnc_q64_other]  (choice=Health provider influenced choice - Mhudumu wa Afya alichangia uchukuaji wa mbinu),0,Unchecked
,,1,Checked
,,,
pnc_q69_othr___10,69. What factors contributed to your decision to use  [pnc_q64_other] Ni sababu zipi zilichangia maamuzi yako ya kutumia [pnc_q64_other]  (choice=Friends/family influenced choice - Marafiki/familia walichangia uchukuaji wa mbinu ),0,Unchecked
,,1,Checked
,,,
pnc_q69_othr___11,69. What factors contributed to your decision to use  [pnc_q64_other] Ni sababu zipi zilichangia maamuzi yako ya kutumia [pnc_q64_other]  (choice=Husband influenced choice - Mume alichangia uchukuaji wa mbinu),0,Unchecked
,,1,Checked
,,,
pnc_q69_othr___12,69. What factors contributed to your decision to use  [pnc_q64_other] Ni sababu zipi zilichangia maamuzi yako ya kutumia [pnc_q64_other]  (choice=Women in my ANC/PNC group influenced my choice - Wanawake katika kikundi changu  cha ANC/PNC walichangia uchuk,0,Unchecked
,,1,Checked
,,,
pnc_q69_othr___13,69. What factors contributed to your decision to use  [pnc_q64_other] Ni sababu zipi zilichangia maamuzi yako ya kutumia [pnc_q64_other]  (choice=Other - Nyingine),0,Unchecked
,,1,Checked
,,,
pnc_q69othr,Other specify,,
,,,
pnc_q71a,71a. Discuss family size with my husband/partner  Jadili kuhusu ukubwa wa familia na mume/Mwenzangu,0,0
,,1,1
,,2,2
,,3,3
,,4,4
,,5,5
,,6,6
,,7,7
,,8,8
,,9,9
,,10,10
,,,
pnc_q71b,71b. Discuss if and when Id like to get pregnant again with my husband/partner  Jadili kuhusu iwapo na lini ningependa kuwa mjamzito tena na mme/mwenzio,0,0
,,1,1
,,2,2
,,3,3
,,4,4
,,5,5
,,6,6
,,7,7
,,8,8
,,9,9
,,10,10
,,,
pnc_q71c,71c. Discuss specific family planning methods with my husband/partner.  Jadili kuhusu mbinu mahususi za upangaji uzazi na mume/mwenzio.,0,0
,,1,1
,,2,2
,,3,3
,,4,4
,,5,5
,,6,6
,,7,7
,,8,8
,,9,9
,,10,10
,,,
pnc_q71d,71d. Fully express my opinions about family size and family planning methods with my husband/partner  Toa maoni yangu kuhusu ukubwa wa familia na mbinu za upangaji uzazi na mume/mwenzio,0,0
,,1,1
,,2,2
,,3,3
,,4,4
,,5,5
,,6,6
,,7,7
,,8,8
,,9,9
,,10,10
,,,
pnc_q71e,71e. Ask my husband/partner to use a condom if I want him to  Kumuuliza mume/mwenza wangu kutumia mpira iwapo ninataka atumie,0,0
,,1,1
,,2,2
,,3,3
,,4,4
,,5,5
,,6,6
,,7,7
,,8,8
,,9,9
,,10,10
,,,
pnc_q71f,71f. Reach an agreement with my husband/partner about use of family planning that takes my desires into account  Fikia maamuzi  na mume/mwenzaio kuhusu mbinu ya upangaji uzazi ambayo inachukulia mapendeleo yangu maanani,0,0
,,1,1
,,2,2
,,3,3
,,4,4
,,5,5
,,6,6
,,7,7
,,8,8
,,9,9
,,10,10
,,,
pnc_q71g,71g. Choose a family size  time between births  or family planning method that my mother in law does not agree with  Chagua ukubwa wa familia  muda kati ya kuzaa  au mbinu ya upangaji uzazi ambayo mama mkwe hakubaliani nayo,0,0
,,1,1
,,2,2
,,3,3
,,4,4
,,5,5
,,6,6
,,7,7
,,8,8
,,9,9
,,10,10
,,,
pnc_q71h,71h. Start a family planning method if my friends and family might find out  Anza mbinu ya upangaji uzazi iwapo familia na marafiki wangu watagundua,0,0
,,1,1
,,2,2
,,3,3
,,4,4
,,5,5
,,6,6
,,7,7
,,8,8
,,9,9
,,10,10
,,,
pnc_q71i,71i. Continue a family planning method if my friends and family found out  Endelea na mbinu ya upangaji uzazi iwapo familia na marafiki watafahamu,0,0
,,1,1
,,2,2
,,3,3
,,4,4
,,5,5
,,6,6
,,7,7
,,8,8
,,9,9
,,10,10
,,,
pnc_q71j,71j. Bring up the topic of family planning with a health care provider  Tambulisha mada ya upangaji uzazi na mhudumu wa Afya,0,0
,,1,1
,,2,2
,,3,3
,,4,4
,,5,5
,,6,6
,,7,7
,,8,8
,,9,9
,,10,10
,,,
pnc_q71k,71k. Ask a provider questions I have about family planning methods  Muulize mhudumu maswali ninayo kuhusu  mbinu za upangaji uzazi,0,0
,,1,1
,,2,2
,,3,3
,,4,4
,,5,5
,,6,6
,,7,7
,,8,8
,,9,9
,,10,10
,,,
pnc_q71l,71l. Ask a provider if Im not sure something Ive heard about family planning is true or not  such as a potential side effect I have heard from other women  Muulize mhudumu iwapo sina uhakika na ukweli wa jambo fulani kuhusu upangaji uzazi ambalo nimesikia,0,0
,,1,1
,,2,2
,,3,3
,,4,4
,,5,5
,,6,6
,,7,7
,,8,8
,,9,9
,,10,10
,,,
pnc_q71m,71m. Ask a provider to clarify something they have told me about family planning if Im not sure I understand  Muulize mhudumu kufafanua jambo ambalo wameniambia kuhusu upangaji uzazi na ambalo sina uhakika iwapo nimeelewa,0,0
,,1,1
,,2,2
,,3,3
,,4,4
,,5,5
,,6,6
,,7,7
,,8,8
,,9,9
,,10,10
,,,
pnc_q71n,71n. Tell a provider whats important to me in choosing a family planning method  Mwambie mhudumu ni nini kilicho cha maana kwangu katika kuchagua mbinu ya upangaji uzazi,0,0
,,1,1
,,2,2
,,3,3
,,4,4
,,5,5
,,6,6
,,7,7
,,8,8
,,9,9
,,10,10
,,,
pnc_q71o,71o. Have some control over if and when I get pregnant again  Ithibithi iwapo na nitakapopata ujauzito,0,0
,,1,1
,,2,2
,,3,3
,,4,4
,,5,5
,,6,6
,,7,7
,,8,8
,,9,9
,,10,10
,,,
pnc_q71p,71p. Choose a family planning method that will work well for me  Chagua mbinu ya upangaji uzazi ambayo itakuwa bora kwangu,0,0
,,1,1
,,2,2
,,3,3
,,4,4
,,5,5
,,6,6
,,7,7
,,8,8
,,9,9
,,10,10
,,,
pnc_q71q,71q. Obtain the method of family planning I want  if I want one  Pata mbinu ya upangaji uzazi ambayo ninayotaka na iwapo nitataka,0,0
,,1,1
,,2,2
,,3,3
,,4,4
,,5,5
,,6,6
,,7,7
,,8,8
,,9,9
,,10,10
,,,
pnc_q71r,71r. Obtain a different method of family planning if the one I want isnt available  Pata mbinu tofauti ya upangaji uzazi iwapo na ambayo ninaitaka haipatikani,0,0
,,1,1
,,2,2
,,3,3
,,4,4
,,5,5
,,6,6
,,7,7
,,8,8
,,9,9
,,10,10
,,,
pnc_q71s,71s. Find solutions to bothersome side effects from family planning or switch methods if needed because of bothersome side effects  Pata suluhu kwa athari zitokanazo na kutumia njia fulani ya upangaji uzazi au badilisha mbinu iwapo nitahitajika kwa sababu,0,0
,,1,1
,,2,2
,,3,3
,,4,4
,,5,5
,,6,6
,,7,7
,,8,8
,,9,9
,,10,10
,,,
pnc_q71t,71t. Use a family planning method according to instructions to prevent pregnancy  Tumia mbinu ya upangaji uzazi kutegemea maelekezo ili kuzuia kupata ujauzito,0,0
,,1,1
,,2,2
,,3,3
,,4,4
,,5,5
,,6,6
,,7,7
,,8,8
,,9,9
,,10,10
,,,
pnc_q71u,71u. Stop using family planning and get pregnant again if/when I want to  Sitisha matumizi ya upangaji uzazi na kupata ujauzito tena wakati na iwapo nitataka tena,0,0
,,1,1
,,2,2
,,3,3
,,4,4
,,5,5
,,6,6
,,7,7
,,8,8
,,9,9
,,10,10
,,,
pnc_survey_complete,Complete?,0,Incomplete
,,1,Unverified
,,2,Complete
,,,
ses_q1,1. What is the main source of drinking water for members of your family  Chanzo kikuu cha maji ya kunywa kwa wananyumba wako ni kipi,1,Piped water - Maji ya mfareji
,,2,Dug well - Kisima kilichochimbwa
,,3,Water from spring - Maji kutoka mtoni
,,4,Rainwater - Maji ya mvua
,,5,Tanker truck - Lori ya maji
,,6,Cart with small tank - Mkokoteni ulio na tenki ndogo
,,7,Surface water (river/dam/lake/pond/stream/canal) - Maji ya chini (Mto/Bwawa/ Ziwa/Dimbwi/Mfereji/Unyunyuzi)
,,8,Irrigation channel - Njia ya unyunyuzi
,,9,Bottled water - Maji ya chupa
,,10,Sachet water - Maji ya sacheti
,,11,Other - Nyingine
,,,
ses_q2,2. Where is that water source located  Chanzo hicho cha maji kiko wapi?,1,In own dwelling - Kwenye makazi yake binafsi
,,2,In own yard/plot - Kwenye ploti yake  kibinafsi
,,3,Elsewhere - Kwingine
,,,
ses_q3,3. What kind of toilet facility do members of your household usually use  Kwa kawaida  wanafamilia wako hutumia choo cha aina gani?,1,Flush or pour toilet - Choo cha kubumburusha/kumwaga ili kubumburusha
,,2,Pit latrine - Choo cha shimo
,,3,Other - Nyingine
,,,
ses_q4,4. Do you share this toilet facility with other households  Mnatumia choo hiki na wananyumba wa nyumba ingine?,1,Yes - Ndio
,,2,No - La
,,,
ses_q5a,5a. Electricity  Umeme,1,Yes
,,2,No
,,,
ses_q5b,5b. A radio,1,Yes
,,2,No
,,,
ses_q5c,5c. A television  Televisheni,1,Yes
,,2,No
,,,
ses_q5d,5d. A mobile telephone  Simu ya rununu,1,Yes
,,2,No
,,,
ses_q5e,5e. A refrigerator  Friji,1,Yes
,,2,No
,,,
ses_q5f,5f. A cable TV  Televisheni ya kebo,1,Yes
,,2,No
,,,
ses_q5g,5g. A generating set,1,Yes
,,2,No
,,,
ses_q5h,5h. Air conditioner  Kiyoyozi,1,Yes
,,2,No
,,,
ses_q5i,5i. A computer  Tarakilishi,1,Yes
,,2,No
,,,
ses_q5j,5j. Electric iron  Pasi ya umeme,1,Yes
,,2,No
,,,
ses_q5k,5k. A fan  Feni,1,Yes
,,2,No
,,,
ses_q6,6. What type of fuel does your household mainly use for cooking  Wananyumba wako wanatumia aina ipi ya kuni kupika?,1,Electricity - Stima
,,2,LPG - Gesi ipatikanayo kwenye mtungi.
,,3,Natural gas - Gesi ya asilia
,,4,Biogas - Gesi itokayo kwa kinyesi
,,5,Kerosene - Mafuta taa
,,6,Coal  lignite - Makaa ya mawe
,,7,Charcoal - Makaa
,,8,Wood - Kuni
,,9,Straw/shrubs/grass - Nyasi/vijiti
,,10,Agricultural crop - Mimea ya kilimo
,,11,Animal dung - Samadi ya mnyama
,,,
ses_q7,7. Main material of the floor  Maghafi kuu ya sakafu,1,Natural floor - Sakafu asilia
,,2,Rudimentary floor - Sakafu ya kawaida
,,3,Finished floor - Sakafu iliyokamilika
,,,
ses_q7a,7a. Natural floor  Sakafu asilia,1,Earth/sand - Udongo/mchanga
,,2,Dung - Samadi
,,,
ses_q7b,7b. Rudimentary floor  Sakafu ya kawaida,1,Wood planks - Mbao
,,2,Palm/bamboo -
,,,
ses_q7c,7c. Finished floor  Sakafu iliyokamilika,1,Partquet or polished wood - Mbao
,,2,Vinyl or asphalt strips - Vipande vya vinylau asphalt
,,3,Ceramic tiles - Vigae vilivyofinywanga
,,4,Cement - Simiti
,,5,Carpet/rug - Zulia
,,6,Other - Nyingine
,,,
ses_q8,8. How many rooms in total are in your household including rooms for sleeping and all other rooms  Nyumba yako ina jumla ya vyumba vingapi ikiwemo vyumba ambavyo vinatumika kama vya kulala,,
,,,
ses_q9,9. How many rooms are used for sleeping in your household  Ni vyumba vingapi kwenye nyumba yako ambavyo vinatumika kama vyumba vya kulala?,,
,,,
ses_q10a,10a. A watch  Saa,1,Yes
,,2,No
,,,
ses_q10b,10b. A bicycle  Baiskeli,1,Yes
,,2,No
,,,
ses_q10c,10c. A motorcycle or motor scooter  Pikipiki,1,Yes
,,2,No
,,,
ses_q10d,10d. An animal-drawn cart  Mkokoteni unaovutwa na mnyama,1,Yes
,,2,No
,,,
ses_q10e,10e. A car or truck  Gari au lori,1,Yes
,,2,No
,,,
ses_q10f,10f. A boat with a motor  Mashua iliyo na mota,1,Yes
,,2,No
,,,
ses_q10g,10g. A canoe  Mtumbwi,1,Yes
,,2,No
,,,
demographic_ses_survey_complete,Complete?,0,Incomplete
,,1,Unverified
,,2,Complete
,,,
extraction_date,Date of data extraction,,
,,,
hmhb_data_source,Data Source,1,Mother baby booklet
,,2,Child health card
,,3,Individual facility based records
,,4,Facility register
,,,
bcg_dose,1. BCG,,
,,,
polio_dose,2. Polio,,
,,,
dpt_dose,3. DPT,,
,,,
hbv_dose,4. HBV,,
,,,
measle_dose,5. Measles,,
,,,
yellow_fever_dose,6. Yellow Fever,,
,,,
vitamin_a_dose,7. Vitamin A,,
,,,
deworming_dose,8. Deworming,,
,,,
maternal_tt_dose,9. Maternal TT,,
,,,
pneumococcal_dose,10. Pneumococcal,,
,,,
rota_virus_dose,11. Rota Virus,,
,,,
clinic_visits,1. Total Number of clinic visits between birth and 1 year of age where the childs growth was monitored. (This includes weight  height/length  and/or MUAC),,
,,,
visit_1_age,Age of child,,
,,,
measurement_visit_1___1,Indicate what was measured at each visit (choice=Weight),0,Unchecked
,,1,Checked
,,,
measurement_visit_1___2,Indicate what was measured at each visit (choice=Length/Height),0,Unchecked
,,1,Checked
,,,
measurement_visit_1___3,Indicate what was measured at each visit (choice=MUAC),0,Unchecked
,,1,Checked
,,,
measurement_visit_1___4,Indicate what was measured at each visit (choice=No growth monitoring data available),0,Unchecked
,,1,Checked
,,,
visit_1_weight,Weight,,
,,,
visit_1_height,Length/Height,,
,,,
visit_1_muac,MUAC,,
,,,
hmhb_visit_2,Is there another growth monitoring visit to record?,1,Yes
,,2,No
,,,
visit_2_age,Age of child,,
,,,
measurement_visit_2___1,Indicate what was measured at each visit (choice=Weight),0,Unchecked
,,1,Checked
,,,
measurement_visit_2___2,Indicate what was measured at each visit (choice=Length/Height),0,Unchecked
,,1,Checked
,,,
measurement_visit_2___3,Indicate what was measured at each visit (choice=MUAC),0,Unchecked
,,1,Checked
,,,
measurement_visit_2___4,Indicate what was measured at each visit (choice=No growth monitoring data available),0,Unchecked
,,1,Checked
,,,
visit_2_weight,Weight,,
,,,
visit_2_height,Length/Height,,
,,,
visit_2_muac,MUAC,,
,,,
hmhb_visit_3,Is there another growth monitoring visit to record?,1,Yes
,,2,No
,,,
visit_3_age,Age of child,,
,,,
measurement_visit_3___1,Indicate what was measured at each visit (choice=Weight),0,Unchecked
,,1,Checked
,,,
measurement_visit_3___2,Indicate what was measured at each visit (choice=Length/Height),0,Unchecked
,,1,Checked
,,,
measurement_visit_3___3,Indicate what was measured at each visit (choice=MUAC),0,Unchecked
,,1,Checked
,,,
measurement_visit_3___4,Indicate what was measured at each visit (choice=No growth monitoring data available),0,Unchecked
,,1,Checked
,,,
visit_3_weight,Weight,,
,,,
visit_3_height,Length/Height,,
,,,
visit_3_muac,MUAC,,
,,,
hmhb_visit_4,Is there another growth monitoring visit to record?,1,Yes
,,2,No
,,,
visit_4_age,Age of child,,
,,,
measurement_visit_4___1,Indicate what was measured at each visit (choice=Weight),0,Unchecked
,,1,Checked
,,,
measurement_visit_4___2,Indicate what was measured at each visit (choice=Length/Height),0,Unchecked
,,1,Checked
,,,
measurement_visit_4___3,Indicate what was measured at each visit (choice=MUAC),0,Unchecked
,,1,Checked
,,,
measurement_visit_4___4,Indicate what was measured at each visit (choice=No growth monitoring data available),0,Unchecked
,,1,Checked
,,,
visit_4_weight,Weight,,
