IRI,label,variable,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,colOrder,notesForOnt
http://purl.obolibrary.org/obo/EUPATH_0051842,Stopped using FP method how long before you became pregnant,interview0::int_0_q46cmonths,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,"About how many days, weeks or months before you became pregnant did you stop using this method? (months)",,variable,,,,PPFP Choices KenyaPP,,,,,,,,,190,
http://purl.obolibrary.org/obo/EUPATH_0051842,Stopped using FP method how long before you became pregnant,interview0::int_0_q46cdays,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,"About how many days, weeks or months before you became pregnant did you stop using this method? (days)",,variable,,,,PPFP Choices KenyaPP,,,,,,,,,188,
http://purl.obolibrary.org/obo/EUPATH_0051843,This is the easiest method,interview0::int_0_q35a___6,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051783,Reason for intending to use this FP method,Why do you intend to use this particular family planning method?,,value,,,,PPFP Choices KenyaPP,,,,,,,,,121,
http://purl.obolibrary.org/obo/EUPATH_0051844,Time between giving birth and intercourse,interview2::int_2_q64,interview2,How many weeks after you gave birth did you have your first sexual intercourse?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,How many weeks after you gave birth did you have your first sexual intercourse?,88 Don't know 99 Refused to answer,variable,,,,PPFP Choices KenyaPP,weeks,http://purl.obolibrary.org/obo/UO_0000034,,,,,,,240,
http://purl.obolibrary.org/obo/EUPATH_0051845,Time since felt baby kicking,interview3::int_3_q4b,interview3,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,How many months ago did you first feel the baby kicking?,,variable,,,,PPFP Choices KenyaPP,months,http://purl.obolibrary.org/obo/UO_0000035,,,,,,,15,
http://purl.obolibrary.org/obo/EUPATH_0051846,Told about medical conditions during pregnancy,interview0::int_0_q54,interview0,"During this pregnancy, were you told by a healthcare provider that you have any medical conditions?",Participant,http://purl.obolibrary.org/obo/EUPATH_0042004,Pregnancy,"During this pregnancy, were you told by a healthcare provider that you have any medical conditions?","0=No, 1=Yes, 88=Don't know/Don't remember",variable,,,,PPFP Choices KenyaPP,,,,,,,,,238,new term
http://purl.obolibrary.org/obo/EUPATH_0051847,Told about medical conditions during pregnancy,interview1::pre_int_q4,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042004,Pregnancy,"During any of those visits, were you told by your provider that you have any medical conditions?","0=No, 1=Yes, 88=Don't know/Don't remember",variable,yes,,,PPFP Choices KenyaPP,,,,,,,,,7,new term
http://purl.obolibrary.org/obo/EUPATH_0051848,Told to return for follow-up visit,interview1::int_1_q34,interview1,Were you told when to return for a follow-up visit?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,"0=No, 1=Yes, 88=Don't know/Don't remember",variable,,,,PPFP Choices KenyaPP,,,,,,,,,246,
http://purl.obolibrary.org/obo/EUPATH_0051849,Told you what to do in case of problems or wanting to stop method,interview0::int_0_q39,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051772,Provider interaction about postpartum FP method,"After you chose a postpartum family planning method, did the healthcare provider tell you what to do if you have any problems or want to stop using the method?","0=No, 1=Yes, 88=Don't know/Don't remember",value,,,,PPFP Choices KenyaPP,,,,,,,,,146,
http://purl.obolibrary.org/obo/EUPATH_0051849,Told you what to do in case of problems or wanting to stop method,interview1::int_1_q26,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051772,Provider interaction about postpartum FP method,,"0=No, 1=Yes, 88=Don't know/Don't remember",value,,,,PPFP Choices KenyaPP,,,,,,,,,230,
http://purl.obolibrary.org/obo/EUPATH_0051850,Total children count,interview3::total_children,interview3,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,,,variable,,,,PPFP Choices KenyaPP,,,,,,,,,129,new term
http://purl.obolibrary.org/obo/EUPATH_0051852,Tuberculosis,interview1::pre_int_q5___4,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051576,Medical conditions during pregnancy,What medical conditions were you told that you have?,,value,,,,PPFP Choices KenyaPP,,,,,,,,,11,
http://purl.obolibrary.org/obo/EUPATH_0051852,Tuberculosis,interview0::int_0_q55___4,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051576,Medical conditions during pregnancy,What medical conditions were you told that you have?,,value,,,,PPFP Choices KenyaPP,,,,,,,,,242,
http://purl.obolibrary.org/obo/EUPATH_0051853,Tuberculosis,interview0::int_0_q57___4,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051578,Medical conditions recorded in ANC booklet,May I please look at your antenatal care card/Mother Child Booklet?,,value,,,,PPFP Choices KenyaPP,,,,,,,,,254,
http://purl.obolibrary.org/obo/EUPATH_0051854,Unable to access,interview0::int_0_35b___4,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051784,Reason for not intending to use FP after birth,Why do you intend not to use family planning after birth?,,value,,,,PPFP Choices KenyaPP,,,,,,,,,128,
http://purl.obolibrary.org/obo/EUPATH_0051855,Unhappy with price,interview1::int_1_q32___6,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051781,Reason for dissatisfaction with FP experience,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,241,
http://purl.obolibrary.org/obo/EUPATH_0051856,Use FP even if partner did not approve,interview1::int_1_q65,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Could you use a family planning method even if your husband/father of your baby does not want you to?,"0=No, 1=Yes, 88=Don't know/Don't remember",variable,,,,PPFP Choices KenyaPP,,,,,,,,,277,
http://purl.obolibrary.org/obo/EUPATH_0051857,Use of FP methods can make a woman permanently infertile,interview2::int_2_q33,interview2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051212,Perceptions about family planning,Please tell me if you agree or disagree with the following statements about family planning and contraceptives. Use of family planning methods can make a woman permanently infertile.,,value,,,,PPFP Choices KenyaPP,,,,,,,,,209,
http://purl.obolibrary.org/obo/EUPATH_0051857,Use of FP methods can make a woman permanently infertile,interview1::int_1_q39,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051212,Perceptions about family planning,,"0=Disagree, 1=Agree, 2=Sterilization/Permanent Methods, 88 Don't know/Don't remember",value,,,,PPFP Choices KenyaPP,,,,,,,,,251,
http://purl.obolibrary.org/obo/EUPATH_0051858,Use other FP method after LAM,interview1::int_1_q14a,interview1,Do you plan to use any other family planning method when you are no longer able to use LAM as a family planning method?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Do you plan to use any other family planning method when you are no longer able to use LAM as a family planning method?,"0=No, 1=Yes",variable,,,,PPFP Choices KenyaPP,,,,,,,,,105,new term
http://purl.obolibrary.org/obo/EUPATH_0051859,Use traditional method,interview0::int_0_q47b___14,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051585,Method being used at time of pregnancy,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,228,
http://purl.obolibrary.org/obo/EUPATH_0051860,Use traditional method,interview1::int_1_q16d___2,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051729,Plan for avoiding pregnancy after giving birth,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,140,
http://purl.obolibrary.org/obo/EUPATH_0051860,Use traditional method,interview0::int_0_35d___2,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051729,Plan for avoiding pregnancy after giving birth,What are you planning to do?,,value,,,,PPFP Choices KenyaPP,,,,,,,,,138,
http://purl.obolibrary.org/obo/EUPATH_0051861,Used FP in the past ,interview0::int_0_q43,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,"Have you used a family planning method or methods in the past, before this pregnancy?","0=No, 1=Yes, 88=Don't know/Don't remember, 99=Refused to answer",variable,,,,PPFP Choices KenyaPP,,,,,,,,,150,new term
http://purl.obolibrary.org/obo/EUPATH_0051862,Using FP method at the time you became pregnant,interview2::int_2_q31,interview2,Were you using a method of family planning when you became pregnant this time?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Were you using a method of family planning when you became pregnant this time?,"0 No (La)
1 Yes (Ndio)
88 Don't know/Don't remember (Sijui/Sikumbuki) 99 Refused to answer (Alikataa kujibu)",variable,yes,,,PPFP Choices KenyaPP,,,,,,,,,193,new term
http://purl.obolibrary.org/obo/EUPATH_0051862,Using FP method at the time you became pregnant,interview0::int_0_q46b,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,"At the time you became pregnant with this pregnancy, were you still using this method?","0=No, 1=Yes, 88=Don't know/Don't remember",variable,,,,PPFP Choices KenyaPP,,,,,,,,,187,new term
http://purl.obolibrary.org/obo/EUPATH_0051863,Uterine cramping/lower abdominal pain,interview3::int_3_q8___4,interview3,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051831,Side effects experienced with FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,32,
http://purl.obolibrary.org/obo/EUPATH_0051864,Uterine cramping/lower abdominal pain,interview3::int_3_q9___4,interview3,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051832,Side effects of FP method worried about ,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,57,
http://purl.obolibrary.org/obo/EUPATH_0051865,Vaginal dryness,interview3::int_3_q8___14,interview3,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051831,Side effects experienced with FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,42,
http://purl.obolibrary.org/obo/EUPATH_0051866,Vaginal dryness,interview3::int_3_q9___14,interview3,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051832,Side effects of FP method worried about ,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,67,
http://purl.obolibrary.org/obo/EUPATH_0051867,Vaginitis,interview1::int_1_q24___9,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051394,FP side effects mentioned by provider,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,209,
http://purl.obolibrary.org/obo/EUPATH_0051868,Vaginitis,interview2::int_2_q8___9,interview2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051831,Side effects experienced with FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,49,
http://purl.obolibrary.org/obo/EUPATH_0051869,Want another child,interview1::pre_int_q8,interview1,Would you like to have another child after the delivery of this child?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Would you like to have another child after the delivery of this child?,,variable,yes,,,PPFP Choices KenyaPP,,,,,,,,,33,new term
http://purl.obolibrary.org/obo/EUPATH_0051869,Want another child,interview0::int_0_q14c,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Would you like to have another child after the delivery of this child?,"0=No, 1=Yes, 2=It is up to God, 88=Don't know/Don't remember",variable,yes,,,PPFP Choices KenyaPP,,,,,,,,,37,new term
http://purl.obolibrary.org/obo/EUPATH_0051870,Want to become pregnant,interview0::int_0_35b___0,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051784,Reason for not intending to use FP after birth,Why do you intend not to use family planning after birth?,,value,,,,PPFP Choices KenyaPP,,,,,,,,,124,
http://purl.obolibrary.org/obo/EUPATH_0051871,Want to wait for menses to return,interview1::int_1_q18___13,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051785,Reason for not receiving FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,175,
http://purl.obolibrary.org/obo/EUPATH_0051872,Want to wait for menses to return,interview1::int_1_q17___13,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051786,Reason for not receiving FP method chosen during ANC,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,157,
http://purl.obolibrary.org/obo/EUPATH_0051873,Wanted more effective method,interview1::int_1_q18___6,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051785,Reason for not receiving FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,168,
http://purl.obolibrary.org/obo/EUPATH_0051874,Wanted more effective method,interview1::int_1_q17___6,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051786,Reason for not receiving FP method chosen during ANC,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,150,
http://purl.obolibrary.org/obo/EUPATH_0051875,Wanted pregnancy,interview2::int_2_q30,interview2,"At the time that you found out about this pregnancy, even if you changed your mind afterwards, did you want this pregnancy now, earlier, later or not at all?",Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,"At the time that you found out about this pregnancy, even if you changed your mind afterwards, did you want this pregnancy now, earlier, later or not at all?","1 Now (Wakati huo)
2 Earlier (Mbeleni)
3 Later (Baadaye)
4 Not at all (Kamwe)
88 Don't know/Don't remember (Sijui/Sikumbuki) 99 Refused to answer (Alikataa kujibu)",variable,yes,,,PPFP Choices KenyaPP,,,,,,,,,192,new term
http://purl.obolibrary.org/obo/EUPATH_0051875,Wanted pregnancy,interview0::int_0_q14a,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,"At the time that you found out about this pregnancy, even if you changed your mind afterwards, did you want this pregnancy now, earlier, later or not at all?","0=Now, 1=Earlier, 2=Later, 3=Not at all, 88=Not sure",variable,yes,,,PPFP Choices KenyaPP,,,,,,,,,34,new term
http://purl.obolibrary.org/obo/EUPATH_0051876,Wanted pregnancy after how long,interview0::int_0_q14byears,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,How many months or years later would you have wanted to become pregnant? Years,,variable,,,,PPFP Choices KenyaPP,,,,,,,,,36,
http://purl.obolibrary.org/obo/EUPATH_0051876,Wanted pregnancy after how long,interview0::int_0_q14bmonths,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,How many months or years later would you have wanted to become pregnant? Months,,variable,,,,PPFP Choices KenyaPP,months,http://purl.obolibrary.org/obo/UO_0000035,,,,,,,35,
http://purl.obolibrary.org/obo/EUPATH_0051877,Wanted to become pregnant,interview1::int_1_q18___1,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051785,Reason for not receiving FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,163,
http://purl.obolibrary.org/obo/EUPATH_0051878,Wanted to become pregnant,interview1::int_1_q17___1,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051786,Reason for not receiving FP method chosen during ANC,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,145,
http://purl.obolibrary.org/obo/EUPATH_0051879,Wanted to heal first,interview1::int_1_q18___9,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051785,Reason for not receiving FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,171,
http://purl.obolibrary.org/obo/EUPATH_0051880,Wanted to heal first,interview1::int_1_q17___9,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051786,Reason for not receiving FP method chosen during ANC,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,153,
