colOrder,variable,dataFile,IRI,label,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,notesForOnt,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
80,interview3::int_3_q9___27,interview3,,Heating effects,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
81,interview3::int_3_q9___28,interview3,,Burnt eggs,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
82,interview3::int_3_q9___29,interview3,,Pills accumulate in body,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
83,interview3::int_3_q9___30,interview3,,Increased hair growth,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
84,interview3::int_3_q9___31,interview3,,Deformation of babies,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
85,interview3::int_3_q9___77,interview3,,Other,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
86,interview3::int_3_q9___88,interview3,,Don't know/don't remember,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
87,interview3::int_3_q9___99,interview3,,Refused to answer,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
88,interview3::q9_other4,interview3,,Other side effects of FP method worried about,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other specify,,variable,,,,,PPFP Choices KenyaPP,,,,,,,,
89,interview3::section_a_complete4,interview3,,Section complete,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,'Administrative information,Complete?,"0 Incomplete
1 Unverified 2 Complete",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,Whether FP discussed at infant immunization visit,"At any of these visits, did the provider discuss family planning with you?",Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,new term,,,,,,,,,,,,
90,interview3::int_3_q10n___0,interview3,,No,,Participant,,Whether FP discussed at infant immunization visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
91,interview3::int_3_q10n___1,interview3,,Yes at 6 week visit,,Participant,,Whether FP discussed at infant immunization visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
92,interview3::int_3_q10n___2,interview3,,Yes at 10 week visit,,Participant,,Whether FP discussed at infant immunization visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
93,interview3::int_3_q10n___3,interview3,,Yes at 14 week visit,,Participant,,Whether FP discussed at infant immunization visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
94,interview3::int_3_q10n___4,interview3,,Yes at 6 month visit,,Participant,,Whether FP discussed at infant immunization visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
95,interview3::int_3_q10n___5,interview3,,Yes at 9 month visit,,Participant,,Whether FP discussed at infant immunization visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,Whether FP received at infant immunization visit,"At any of these visits, did you receive a method of Family Planning?",Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,new term,,,,,,,,,,,,
96,interview3::int_3_q10o___0,interview3,,No,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
97,interview3::int_3_q10o___1,interview3,,Yes at 6 week visit,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
98,interview3::int_3_q10o___2,interview3,,Yes at 10 week visit,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
99,interview3::int_3_q10o___3,interview3,,Yes at 14 week visit,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
100,interview3::int_3_q10o___4,interview3,,Yes at 6 month visit,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
101,interview3::int_3_q10o___5,interview3,,Yes at 9 month visit,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
102,interview3::int_3_q11a,interview3,,Activities done to sustain or improve your health,,Participant,,Health care,"Within the 12 months after the delivery of this child, other than the visits you just mentioned, what other activities have you done to improve or sustain the health of you, your family member.For self, what was the activity?",,variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
103,interview3::int_3_q11b,interview3,,Activities done to sustain or improve health of your children,,Participant,,Health care,"For children, what was the activity?",,variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
104,interview3::int_3_q11c,interview3,,Activities done to sustain or improve health of your partner,,Participant,,Health care,"For partner, what was the activity?",,variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
105,interview3::int_3_q11d,interview3,,Activities done to sustain or improve health of other family members,,Participant,,Health care,"For other family members, what was the activity?",,variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
106,interview3::int_3_q11e,interview3,,Other people for whom health improving or sustaining activities were done,,Participant,,Health care,"For others, whom?",,variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
107,interview3::int_3_q11f,interview3,,Activities done to sustain or improve health of others,,Participant,,Health care,"For others, what was the activity?",,variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
108,interview3::int_3_q11g,interview3,,No health improving or sustaining activities reported,,Participant,,Health care,No activities reported,,variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
109,interview3::section_b_complete4,interview3,,Interview complete,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,'Administrative information,Complete?,"0 Incomplete
1 Unverified 2 Complete",variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
112,interview3::client_status,interview3,,Client status,Record status of client,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,'Administrative information,Record status of client,"1 Client was traced and Interview 1 had been conducted
2 Client was not reachable over the phone
3 Client was not traceable using locator information given
4 Client was reached",variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
113,interview3::agree_int,interview3,http://purl.obolibrary.org/obo/EUPATH_0047431,'Agree to be interviewed,,Participant,,,Do you agree?,"0 Does not agree
1 Agrees",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
115,interview3::q2,interview3,http://purl.obolibrary.org/obo/NCIT_C90491,'Pregnancy outcome,,Participant,,,"When we last spoke, you were pregnant. Have you given birth to the baby that you were pregnant with when we spoke before?","0 No (La)
1 Yes, baby alive (Ndio, mtoto ako)
2 Yes, baby died after birth (Ndio, mtoto alifariki baada ya kujifungua)
3 No, miscarriage",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
116,interview3::q5,interview3,http://purl.obolibrary.org/obo/EUPATH_0042060,'Delivery location,Where did you give birth to your youngest baby?,Participant,,,Where did you give birth to your youngest baby?,"0 At home (Nyumbani)
1 On the way to the facility (Njiani kuelekea kituoni)
2 Study facility
3 Non-study facility
88 Don't know/Don't remember (Sijui/Sikumbuki)",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
117,interview3::q7,interview3,,Change in employment status,"Since we met a few weeks ago, has your employment status changed?",Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,'Administrative information,"Since we met a few weeks ago, has your employment status changed?","0 No (La)
1 Yes (Ndio)
99 Refused to answer",variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
118,interview3::q8,interview3,,Change in marital status,"Since we met a few weeks ago, has your relationship status changed?",Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,'Administrative information,"Since we met a few weeks ago, has your relationship status changed?","0 No (La)
1 Yes (Ndio)
99 Refused to answer",variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
119,interview3::q9,interview3,http://purl.obolibrary.org/obo/EUPATH_0000374,Marital status,,Participant,,,"Are you currently married, or living together with a man as if married, or in a steady relationship with a man but not married or living together?","0 No, not in a union (La, siko katika ndoa)
1 Yes, currently married (Ndio, nimeolewa kwa sasa)
2 Yes, currently living with a man (Ndio, naishi na mwanamume kwa sasa)
3 In a steady relationship but not married or living together (Niko kwa mahusaino ya kudumu lakini hatujaona wala kuishi pamoja)
99 Refused to answer",variable,,yes,,,PPFP Choices KenyaPP,,,,,,,,
120,interview3::q10,interview3,,Reason for delivering in place different from facility originally planned,"When we last spoke, you mentioned that you intended to deliver this baby at [intended_delivery_fac], but instead you delivered somewhere else. Can you tell me what made you change your mind about where to deliver this baby?",Participant,http://purl.obolibrary.org/obo/EUPATH_0042001,'Labor and delivery,"When we last spoke, you mentioned that you intended to deliver this baby at [intended_delivery_fac], but instead you delivered somewhere else. Can you tell me what made you change your mind about where to deliver this baby?",,variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
124,interview3::agegr,interview3,http://purl.obolibrary.org/obo/EUPATH_0010367,Age group,,Participant,,,,,variable,,,,,PPFP Choices KenyaPP,,,,,,,,
125,interview3::age_use,interview3,http://purl.obolibrary.org/obo/OBI_0001169,Age,,Participant,,,,,variable,,,,,PPFP Choices KenyaPP,,,,,,,,
126,interview3::bio_children,interview3,,Biological children count,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,'Observation details,,,variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
127,interview3::adopt_children,interview3,,Adopted children count,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,'Observation details,,,variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
128,interview3::int_0_q10a2,interview3,,Biological children still living count,How many living children that you gave birth to do you have now? ,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,'Observation details,,,variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
129,interview3::total_children,interview3,,Total children count,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,'Observation details,,,variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
3,interview3::int0,interview3_imm_visits,,Child immunization visit type,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,,,variable,,yes,,,PPFP Choices KenyaPP,,,,,,,,
4,interview3_imm_visits::attend,interview3_imm_visits,,Attended immunization visit,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,'Administrative information,,,variable,"new category under ""Participant""",yes,,,PPFP Choices KenyaPP,,,,,,,,
5,interview3_imm_visits::where,interview3_imm_visits,,Location of imunization visit,,Participant,,Health care,,,variable,"new category under ""Participant""",yes,,,PPFP Choices KenyaPP,,,,,,,,
6,interview3_imm_visits::whereother,interview3_imm_visits,,Other location of immunization visit,,Participant,,Health care,,,variable,"new category under ""Participant""",yes,,,PPFP Choices KenyaPP,,,,,,,,
7,interview3_imm_visits::who,interview3_imm_visits,,Health care provider for immunization visit,,Participant,,Health care,,,variable,"new category under ""Participant""",yes,,,PPFP Choices KenyaPP,,,,,,,,
8,interview3_imm_visits::whoother,interview3_imm_visits,,Other health care provider for immunization visit,,Participant,,Health care,,,variable,new multifilter term,yes,,,,,,,,,,,
,,,,FP methods received at infant immunization visit,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,,,,,PPFP Choices KenyaPP,,,,,,,,
9,interview3_imm_visits::fp0,interview3_imm_visits,,No Method ,,Participant,,FP methods received at infant immunization visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
10,interview3_imm_visits::fp1,interview3_imm_visits,,Combined pill,,Participant,,FP methods received at infant immunization visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
11,interview3_imm_visits::fp2,interview3_imm_visits,,Progesterone only pill,,Participant,,FP methods received at infant immunization visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
12,interview3_imm_visits::fp3,interview3_imm_visits,,Male condom,,Participant,,FP methods received at infant immunization visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
13,interview3_imm_visits::fp4,interview3_imm_visits,,Female condom,,Participant,,FP methods received at infant immunization visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
14,interview3_imm_visits::fp5,interview3_imm_visits,,IUD,,Participant,,FP methods received at infant immunization visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
15,interview3_imm_visits::fp6,interview3_imm_visits,,Injectable,,Participant,,FP methods received at infant immunization visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
16,interview3_imm_visits::fp7,interview3_imm_visits,,Implant- 1 rod,,Participant,,FP methods received at infant immunization visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
17,interview3_imm_visits::fp8,interview3_imm_visits,,Implant- 2 rod,,Participant,,FP methods received at infant immunization visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
18,interview3_imm_visits::fp9,interview3_imm_visits,,Breastfeeding/LAM,,Participant,,FP methods received at infant immunization visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
19,interview3_imm_visits::fp10,interview3_imm_visits,,Male sterilization,,Participant,,FP methods received at infant immunization visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
20,interview3_imm_visits::fp11,interview3_imm_visits,,Female sterilization,,Participant,,FP methods received at infant immunization visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
21,interview3_imm_visits::fp12,interview3_imm_visits,,Emergency contraception,,Participant,,FP methods received at infant immunization visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
22,interview3_imm_visits::fp77,interview3_imm_visits,,Other,,Participant,,FP methods received at infant immunization visit,,,value,new term,yes,,,PPFP Choices KenyaPP,,,,,,,,
23,interview3_imm_visits::fpother,interview3_imm_visits,,Other FP method received at infant immunization visit,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,variable,,yes,,,PPFP Choices KenyaPP,,,,,,,,
3,interview3_otherfp::otherfp,interview3_otherfp,,Other FP method question number,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,'Administrative information,,,variable,,yes,,,PPFP Choices KenyaPP,,,,,,,,
4,interview3_otherfp::whether,interview3_otherfp,http://purl.obolibrary.org/obo/EUPATH_0047882,'Use of other family planning methods since giving birth,"In the 12 months after the birth of your child (12 to 15 months ago), did you or your partner do anything [else] to prevent pregnancy?",Participant,,,,,variable,,yes,,,PPFP Choices KenyaPP,,,,,,,,
5,interview3_otherfp::which,interview3_otherfp,http://purl.obolibrary.org/obo/EUPATH_0047851,'Most recent family planning method,,Participant,,,,,variable,new term,yes,,,PPFP Choices KenyaPP,,,,,,,,
6,interview3_otherfp::othermethod,interview3_otherfp,,Other recent FP method specified,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,variable,new term,yes,,,PPFP Choices KenyaPP,,,,,,,,
