IRI,label,clinEpi_label,definition,category,parentIRI,parentLabel,termType,unitLabel,unitIRI,replaces
http://purl.obolibrary.org/obo/NCBITaxon_1962408,Anopheles maculatus sensu lato 4821,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_1578836,Anopheles maculipennis sensu lato,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_58244,Anopheles marajoara,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_1521116,Anopheles marshallii,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_139049,Anopheles mattogrossensis,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_34690,Anopheles melas,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_30066,Anopheles merus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_41430,Anopheles messeae,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_112268,Anopheles minimus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_1962409,Anopheles minimus sensu lato 1775,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_186751,Anopheles moucheti,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_1199414,Anopheles neomaculipalpus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_209202,Anopheles nigerrimus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_185578,Anopheles nili,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_301835,Anopheles notanandai,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_30067,Anopheles nuneztovari,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_308711,Anopheles pallidus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_123673,Anopheles pampanai,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_162637,Anopheles parensis,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_206113,Anopheles peditaeniatus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/EUPATH_0043094,Anopheles perplexens,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_184770,Anopheles peryassui,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_221566,Anopheles pharoensis,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_319534,Anopheles philippinensis,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_1141471,Anopheles pretoriensis,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_516961,Anopheles pseudojamesi,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_46955,Anopheles pseudopunctipennis,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_138531,Anopheles pseudowillmori,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_159154,Anopheles pulcherrimus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_251639,Anopheles pullus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_190378,Anopheles punctimacula,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_102899,Anopheles punctipennis,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_30068,Anopheles punctulatus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_34691,Anopheles quadriannulatus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_7166,Anopheles quadrimaculatus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_383384,Anopheles rampae,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_70327,Anopheles rivulorum,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_1141472,Anopheles rufipes,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_72408,Anopheles sacharovi,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_142886,Anopheles sawadwongporni,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_273454,Anopheles sergentii,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_74873,Anopheles sinensis,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/EUPATH_0043095,Anopheles sinensis sensu lato,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_325436,Anopheles splendidus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_911292,Anopheles squamosus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_30069,Anopheles stephensi,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_59160,Anopheles subpictus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_34692,Anopheles sundaicus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_262673,Anopheles superpictus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_345579,Anopheles tenebrosus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_59161,Anopheles tessellatus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_1141473,Anopheles theileri,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_58253,Anopheles triannulatus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/EUPATH_0043096,Anopheles umbrosus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_142887,Anopheles vagus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_62325,Anopheles vaneedeni,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_93948,Anopheles varuna,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_49923,Anopheles walkeri,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_142888,Anopheles willmori,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_345580,Anopheles ziemanni,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_124917,Armigeres subalbatus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_6526,Biomphalaria glabrata,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_2067443,Catageiomyia,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_1799669,Coquillettidia chrysosoma,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_667558,Coquillettidia fuscopennata,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_1806174,Coquillettidia linealis,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_667559,Coquillettidia maculipennis,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_653292,Coquillettidia metallica,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_329111,Coquillettidia perturbans,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_232555,crucians species complex,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_7174,Culex <genus>,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_53527,Culex <subgenus>,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_667566,Culex annulioris,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_162997,Culex annulirostris,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_911293,Culex antennatus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/EUPATH_0043097,Culex aurantapex,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_69822,Culex bitaeniorhynchus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_1085688,Culex cedecei,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/EUPATH_0043098,Culex chorleyi,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_526217,Culex coronator,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_299630,Culex decens,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_1799675,Culex duttoni,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_42427,Culex erraticus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_42428,Culex erythrothorax,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_308713,Culex gelidus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_1806176,Culex globocoxitus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_1085689,Culex iolambdis,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/EUPATH_0043102,Culex lineata,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_1085690,Culex mulrennani,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_864528,Culex neavei,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_562834,Culex nebulosus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_42429,Culex nigripalpus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_42430,Culex pilosus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_7175,Culex pipiens,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_518105,Culex pipiens complex,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_233155,Culex pipiens molestus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_38569,Culex pipiens pipiens,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_450823,Culex poicilipes,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_7176,Culex quinquefasciatus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_38742,Culex restuans,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/EUPATH_0043104,Culex rubinotus,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_38743,Culex salinarius,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/EUPATH_0043105,Culex salisburiensis,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_1799676,Culex simpsoni,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_162998,Culex sitiens,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/EUPATH_0043106,Culex stigmatosoma,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_7177,Culex tarsalis,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_42431,Culex territans,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_1799681,Culex thalassius,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
http://purl.obolibrary.org/obo/NCBITaxon_561267,Culex theileri,,,,http://purl.obolibrary.org/obo/EUPATH_0043194,organism identification datum,value,,,
