IRI	label	display label
http://purl.obolibrary.org/obo/STATO_0000139	subject pairing	
http://purl.obolibrary.org/obo/EUPATH_0000100	subjective fever	Subjective fever
http://purl.obolibrary.org/obo/ENVO_00000501	submerged bed	Bed
http://purl.obolibrary.org/obo/GENEPIO_0001742	subnational region	
http://purl.obolibrary.org/obo/EUPATH_0023044	subnational region relocated from within past 12 months	States moved from in last 12 months
http://purl.obolibrary.org/obo/EUPATH_0023042	subnational region relocated from within past month	State moved from in last month
http://purl.obolibrary.org/obo/EUPATH_0023047	subnational region visited within past 12 months	States visited in last 12 months
http://purl.obolibrary.org/obo/EUPATH_0023043	subnational region visited within past month	State visited in last month
http://purl.obolibrary.org/obo/IAO_8000006	subset ontology module	
http://purl.obolibrary.org/obo/NCBITaxon_9821	Suidae	
http://purl.obolibrary.org/obo/DRON_00032047	Sulfamethoxazole / Trimethoprim Oral Solution	Cotrimoxazole syrup
http://purl.obolibrary.org/obo/EUPATH_0000217	sum number of female Anopheles examined for sporozoites in a collection	Anopheles tested for sporozoites count
http://purl.obolibrary.org/obo/EUPATH_0000136	sum number of female Anopheles funestus in a collection	Female Anopheles funestus count
http://purl.obolibrary.org/obo/EUPATH_0000137	sum number of female Anopheles gambiae in a collection	Female Anopheles gambiae count
http://purl.obolibrary.org/obo/EUPATH_0000135	sum number of female Anopheles in a collection	Female Anopheles count
http://purl.obolibrary.org/obo/EUPATH_0000218	sum number of female Anopheles with Plasmodium sporozoites in a collection	Sporozoite-pos Anopheles count
http://purl.obolibrary.org/obo/OBCS_0000170	sum value	
http://purl.obolibrary.org/obo/EUPATH_0000605	summary information of investigation	
http://purl.obolibrary.org/obo/OBCS_0000169	summing data values	
http://purl.obolibrary.org/obo/NCBITaxon_199889	sundaicus species complex	
http://purl.obolibrary.org/obo/ENVO_00010504	surface layer	
http://purl.obolibrary.org/obo/ENVO_01001483	surface of an astronomical body	
http://purl.obolibrary.org/obo/UBERON_0003102	surface structure	
http://purl.obolibrary.org/obo/ENVO_00002042	surface water	
http://purl.obolibrary.org/obo/OBI_0002897	surveillance process	
http://purl.obolibrary.org/obo/PATO_0001152	susceptible toward	
http://purl.obolibrary.org/obo/OBI_0002599	swab specimen	
http://purl.obolibrary.org/obo/ENVO_00000233	swamp ecosystem	
http://purl.obolibrary.org/obo/NCBITaxon_9987	Sylvilagus	
http://purl.obolibrary.org/obo/NCBITaxon_9988	Sylvilagus floridanus	
http://purl.obolibrary.org/obo/NCBITaxon_50380	Sylvilagus palustris	
http://purl.obolibrary.org/obo/NCBITaxon_2116661	Sylvioidea	
http://purl.obolibrary.org/obo/IAO_0000028	symbol	
http://purl.obolibrary.org/obo/EUPATH_0010356	symptom in last seven days information	Symptoms in the last 7 days
http://purl.obolibrary.org/obo/EUPATH_0000309	symptom or sign information	Signs and symptoms
http://purl.obolibrary.org/obo/EUPATH_0010357	symptom since illness began information	Symptoms since illness began
http://purl.obolibrary.org/obo/OBI_0000376	synthesizing function	
http://purl.obolibrary.org/obo/GO_0042101	T cell receptor complex	
http://purl.obolibrary.org/obo/ENVO_01000584	table	Table
http://purl.obolibrary.org/obo/HP_0002789	Tachypnea	
http://purl.obolibrary.org/obo/NCBITaxon_6202	Taenia	
http://purl.obolibrary.org/obo/UBERON_0002415	tail	
http://purl.obolibrary.org/obo/EUPATH_0000443	take fever suppressant information	On fever suppressant
http://purl.obolibrary.org/obo/EUPATH_0000444	taluk of India	Taluk in India
http://purl.obolibrary.org/obo/ENVO_00003096	tap water	
http://purl.obolibrary.org/obo/EUPATH_0011854	TaqMan threshold cycle for Blastocystis in stool	"Blastocystis, by TAC result"
http://purl.obolibrary.org/obo/EUPATH_0011855	TaqMan threshold cycle for Clostridium difficile in feces	"Clostridium difficile, by TAC result"
http://purl.obolibrary.org/obo/EUPATH_0015343	TaqMan threshold cycle for Cryptosporidium hominis in feces	"Cryptosporidium hominis, by TAC result"
http://purl.obolibrary.org/obo/EUPATH_0015344	TaqMan threshold cycle for Cryptosporidium parvum in feces	"Cryptosporidium parvum, by TAC result"
http://purl.obolibrary.org/obo/EUPATH_0015345	TaqMan threshold cycle for Cyclospora in feces	"Cyclospora, by TAC result"
http://purl.obolibrary.org/obo/EUPATH_0015352	TaqMan threshold cycle for Encephalitozoon intestinalis in feces	"Encephalitozoon intestinalis, by TAC result"
http://purl.obolibrary.org/obo/EUPATH_0015351	TaqMan threshold cycle for Entamoeba histolyica in feces	"Entamoeba histolytica, by TAC result"
http://purl.obolibrary.org/obo/EUPATH_0011856	TaqMan threshold cycle for Entamoeba in feces	"Entamoeba, by TAC result"
http://purl.obolibrary.org/obo/EUPATH_0015360	TaqMan threshold cycle for Giardia in feces	"Giardia, by TAC result"
http://purl.obolibrary.org/obo/EUPATH_0015361	TaqMan threshold cycle for Helicobacter pylori in feces	"Helicobacter pylori, by TAC result"
http://purl.obolibrary.org/obo/EUPATH_0011864	TaqMan threshold cycle for Hymenolepis nana in feces	"Hymenolepis nana, by TAC result"
http://purl.obolibrary.org/obo/EUPATH_0015362	TaqMan threshold cycle for Isospora in feces	"Isospora, by TAC result"
http://purl.obolibrary.org/obo/EUPATH_0011865	TaqMan threshold cycle for Mycobacterium tuberculosis in feces	"Mycobacterium tuberculosis, by TAC result"
http://purl.obolibrary.org/obo/EUPATH_0015363	TaqMan threshold cycle for Necator in feces	"Necator, by TAC result"
http://purl.obolibrary.org/obo/EUPATH_0011868	TaqMan threshold cycle for Plesiomonas in feces	"Plesiomonas, by TAC result"
http://purl.obolibrary.org/obo/EUPATH_0015366	TaqMan threshold cycle for Rotavirus in feces	"Rotavirus, by TAC result"
http://purl.obolibrary.org/obo/EUPATH_0015381	TaqMan threshold cycle for Salmonella in feces	"Salmonella, by TAC result"
http://purl.obolibrary.org/obo/EUPATH_0015382	TaqMan threshold cycle for Sapovirus in feces	"Sapovirus, by TAC result"
http://purl.obolibrary.org/obo/EUPATH_0015386	TaqMan threshold cycle for Strongyloides in feces	"Strongyloides, by TAC result"
http://purl.obolibrary.org/obo/EUPATH_0015387	TaqMan threshold cycle for Trichuris in feces	"Trichuris trichiura, by TAC result"
http://purl.obolibrary.org/obo/EUPATH_0015388	TaqMan threshold cycle for Vibrio cholerae in feces	"Vibrio cholerae, by TAC result"
http://purl.obolibrary.org/obo/OBI_0001899	target capture specification	
http://purl.obolibrary.org/obo/OBI_0001882	target material in specimen specification	
http://purl.obolibrary.org/obo/OBI_0000444	target of material addition role	
http://purl.obolibrary.org/obo/EUPATH_0009267	taxon detected by sequence match	
http://purl.obolibrary.org/obo/IAO_8000016	taxonomic bridge ontology module	
http://purl.obolibrary.org/obo/OBI_0001960	taxonomic diversity assessment by targeted gene survey	
http://purl.obolibrary.org/obo/ENVO_01000580	telephone	Telephone (mobile or non-mobile)
http://purl.obolibrary.org/obo/ENVO_01000579	television set	Television
http://purl.obolibrary.org/obo/CHEBI_38954	temephos	
http://purl.obolibrary.org/obo/PATO_0000146	temperature	
http://purl.obolibrary.org/obo/OBI_0002140	temperature measurement assay	
http://purl.obolibrary.org/obo/OBI_0003079	temperature measurement datum	
http://purl.obolibrary.org/obo/UO_0000005	temperature unit	
http://purl.obolibrary.org/obo/OBI_0002138	temperature value specification	
http://purl.obolibrary.org/obo/IAO_8000015	template generated ontology module	
http://purl.obolibrary.org/obo/BFO_0000008	temporal region	
http://purl.obolibrary.org/obo/IAO_0000228	term imported	
http://purl.obolibrary.org/obo/IAO_0000229	term split	
http://purl.obolibrary.org/obo/IAO_0000227	terms merged	
http://purl.obolibrary.org/obo/NCBITaxon_1783272	Terrabacteria group	
http://purl.obolibrary.org/obo/DOID_11338	tetanus	
http://purl.obolibrary.org/obo/CHEBI_28866	tetracosanoic acid	
http://purl.obolibrary.org/obo/EUPATH_0021043	tetracycline or doxycycline as most recent malaria treatment	Tetracycline/doxycycline
http://purl.obolibrary.org/obo/DRON_00027939	Tetracycline Topical Lotion	Tetrasol
http://purl.obolibrary.org/obo/CHEBI_28875	tetradecanoic acid	
http://purl.obolibrary.org/obo/CHEBI_39397	tetramethrin	
http://purl.obolibrary.org/obo/NCBITaxon_32523	Tetrapoda	
http://purl.obolibrary.org/obo/IAO_0000300	textual entity	
http://purl.obolibrary.org/obo/ENVO_01000473	thatch	
http://purl.obolibrary.org/obo/ENVO_01000511	thatched building roof	
http://purl.obolibrary.org/obo/DRON_00023558	Theophylline Oral Solution	Theophylline
http://purl.obolibrary.org/obo/NCBITaxon_32525	Theria <mammals>	
http://purl.obolibrary.org/obo/NCIT_C85819	Thick Smear Technique	
http://purl.obolibrary.org/obo/HP_0001072	Thickened skin	
http://purl.obolibrary.org/obo/NCIT_C85820	Thin Smear Technique	
http://purl.obolibrary.org/obo/EUPATH_0010086	third mid-upper arm circumference datum	"MUAC, 3rd"
http://purl.obolibrary.org/obo/ENVO_00000007	third-order administrative region	
http://purl.obolibrary.org/obo/UBERON_0005178	thoracic cavity element	
http://purl.obolibrary.org/obo/UBERON_0005181	thoracic segment organ	
http://purl.obolibrary.org/obo/NCBITaxon_400783	Thraupidae	
http://purl.obolibrary.org/obo/BFO_0000028	three-dimensional spatial region	
http://purl.obolibrary.org/obo/STATO_0000190	threshold cycle	
http://purl.obolibrary.org/obo/UBERON_0002370	thymus	
http://purl.obolibrary.org/obo/ENVO_01000514	tile	
http://purl.obolibrary.org/obo/IAO_0000416	time measurement datum	
http://purl.obolibrary.org/obo/EUPATH_0010220	time of first antibiotic administration to human participant under investigation	Time of 1st antibiotic administration
http://purl.obolibrary.org/obo/EUPATH_0022064	time of most recent bednet treatment	Last bednet treatment
http://purl.obolibrary.org/obo/EUPATH_0023002	time of participant first enrolled in a study	Enrollment time
http://purl.obolibrary.org/obo/EUPATH_0010320	time of rehydration	Rehydration time
http://purl.obolibrary.org/obo/EUPATH_0000219	time of screening	Timing of enrollment
http://purl.obolibrary.org/obo/EUPATH_0000750	time to first malaria diagnosis	
http://purl.obolibrary.org/obo/EUPATH_0000745	time to onset	
http://purl.obolibrary.org/obo/EUPATH_0000751	time to reinfection	
http://purl.obolibrary.org/obo/UO_0000003	time unit	
http://purl.obolibrary.org/obo/DOID_4337	tinea capitis	
http://purl.obolibrary.org/obo/UBERON_0000479	tissue	
http://purl.obolibrary.org/obo/IAO_0000423	to be replaced with external ontology term	
http://purl.obolibrary.org/obo/CHEBI_28864	tobramycin	
http://purl.obolibrary.org/obo/DRON_00025989	Tobramycin Ophthalmic Solution	Tobramycin eye drops
http://purl.obolibrary.org/obo/ENVO_01000516	toilet fixture	
http://purl.obolibrary.org/obo/UBERON_0001723	tongue	
http://purl.obolibrary.org/obo/DOID_10456	tonsillitis	
http://purl.obolibrary.org/obo/DOID_1091	tooth disease	
http://purl.obolibrary.org/obo/HP_0000692	Tooth malposition	
http://purl.obolibrary.org/obo/OBI_0002706	topical application insecticide resistance bioassay	
http://purl.obolibrary.org/obo/NCBITaxon_46207	Toxorhynchites	
http://purl.obolibrary.org/obo/NCBITaxon_53553	Toxorhynchites rutilus	
http://purl.obolibrary.org/obo/EUPATH_0043070	Toxorhynchites rutilus rutilus	
http://purl.obolibrary.org/obo/NCBITaxon_329112	Toxorhynchites rutilus septentrionalis	
http://purl.obolibrary.org/obo/NCBITaxon_55418	Toxostoma	
http://purl.obolibrary.org/obo/NCBITaxon_99878	Toxostoma curvirostre	
http://purl.obolibrary.org/obo/NCBITaxon_58210	Toxostoma rufum	
http://purl.obolibrary.org/obo/UBERON_0003126	trachea	
http://purl.obolibrary.org/obo/OBI_0002778	tracheal aspirate specimen	
http://purl.obolibrary.org/obo/EUPATH_0000615	transepidermal water loss	
http://purl.obolibrary.org/obo/UBERON_0007779	transudate	
http://purl.obolibrary.org/obo/OBI_0003008	trap for emerging adult arthropods	
http://purl.obolibrary.org/obo/EUPATH_0000450	traveled information in last 14 days	Traveled in last 2 weeks
http://purl.obolibrary.org/obo/EUPATH_0022033	traveled within two weeks earlier than fourth most recent malaria episode	Traveled in the 2 weeks before 4th most recent malaria episode
http://purl.obolibrary.org/obo/EUPATH_0022030	traveled within two weeks earlier than most recent malaria episode	Traveled in the 2 weeks before most recent malaria episode
http://purl.obolibrary.org/obo/EUPATH_0022031	traveled within two weeks earlier than second most recent malaria episode	Traveled in the 2 weeks before 2nd most recent malaria episode
http://purl.obolibrary.org/obo/EUPATH_0022032	traveled within two weeks earlier than third most recent malaria episode	Traveled in the 2 weeks before 3rd most recent malaria episode
http://purl.obolibrary.org/obo/OGMS_0000090	treatment	Treatment
http://purl.obolibrary.org/obo/EUPATH_0000794	treatment information	
http://purl.obolibrary.org/obo/EUPATH_0000291	treatment outcome information	
http://purl.obolibrary.org/obo/EUPATH_0023050	treatment start date	Treatment start date
http://purl.obolibrary.org/obo/EUPATH_0023051	treatment start time	Treatment start time
http://purl.bioontology.org/ontology/SNOMEDCT/22097005	Tree	
http://purl.obolibrary.org/obo/NCBITaxon_157	Treponema	
http://purl.obolibrary.org/obo/NCBITaxon_161	Treponema pallidum subsp. pallidum	
http://purl.obolibrary.org/obo/NCBITaxon_54113	triannulatus group	
http://purl.obolibrary.org/obo/CHEBI_35727	triazoles	
http://purl.obolibrary.org/obo/CHEBI_6908	trichlorfon	
http://purl.obolibrary.org/obo/NCBITaxon_1549204	Trichoglossus moluccanus	
http://purl.obolibrary.org/obo/NCBITaxon_9336	Trichosurus	
http://purl.obolibrary.org/obo/NCBITaxon_36087	Trichuris trichiura	
http://purl.obolibrary.org/obo/NCIT_C69121	Trimester	Trimester
http://purl.obolibrary.org/obo/NCBITaxon_53567	Tripteroides <genus>	
http://purl.obolibrary.org/obo/NCBITaxon_325441	Tripteroides aranoides	
http://purl.obolibrary.org/obo/NCBITaxon_1806186	Tripteroides atripes	
http://purl.obolibrary.org/obo/NCBITaxon_1806187	Tripteroides tasmaniensis	
http://purl.obolibrary.org/obo/UBERON_0005177	trunk region element	
http://purl.obolibrary.org/obo/DOID_399	tuberculosis	
http://purl.obolibrary.org/obo/PR_000000134	tumor necrosis factor	
http://purl.obolibrary.org/obo/UBERON_0001762	turbinate bone	
http://purl.obolibrary.org/obo/NCBITaxon_9187	Turdus merula	
http://purl.obolibrary.org/obo/BFO_0000146	two-dimensional continuant fiat boundary	
http://purl.obolibrary.org/obo/BFO_0000009	two-dimensional spatial region	
http://purl.obolibrary.org/obo/DOID_13258	typhoid fever	
http://purl.obolibrary.org/obo/NCBITaxon_114292	typhus group	
http://purl.obolibrary.org/obo/NCBITaxon_507982	Tyto alba guttata	
http://purl.obolibrary.org/obo/GAZ_00001102	Uganda	
http://purl.obolibrary.org/obo/OBI_0002900	ultraviolet light source	
http://purl.obolibrary.org/obo/UBERON_0012168	umbilical cord blood	
http://purl.obolibrary.org/obo/OBI_0003238	umbilical cord blood assay	
http://purl.obolibrary.org/obo/OBI_0003284	umbilical cord blood microbiology assay	
http://purl.obolibrary.org/obo/OBI_0003260	umbilical cord blood microbiology datum	
http://purl.obolibrary.org/obo/OBI_2000012	umbilical cord blood specimen	Umbilical cord blood sample
http://purl.obolibrary.org/obo/NCBITaxon_59134	umbrosus group	
http://purl.obolibrary.org/obo/NCBITaxon_2608887	unclassified Streptococcus	
http://purl.obolibrary.org/obo/IAO_0000124	uncurated	
http://purl.obolibrary.org/obo/EUPATH_0043231	unfed female insect status	
http://purl.obolibrary.org/obo/EUPATH_0043230	unfed gravid female insect status	
http://purl.obolibrary.org/obo/EUPATH_0035013	union council of Bangladesh	Union council in Bangladesh
http://purl.obolibrary.org/obo/EUPATH_0043140	unit of log2 ratio of specimen population mean enzymatic activity to that of reference specimen population	
http://purl.obolibrary.org/obo/EUPATH_0043140	unit of log2 ratio of specimen population mean enzymatic activity to that of reference specimen population	
http://purl.obolibrary.org/obo/EUPATH_0043141	unit of log2 ratio of specimen population median enzymatic activity to that of reference specimen population	
http://purl.obolibrary.org/obo/EUPATH_0043141	unit of log2 ratio of specimen population median enzymatic activity to that of reference specimen population	
http://purl.obolibrary.org/obo/EUPATH_0043142	unit of population fraction with greater enzymatic activity than 99th percentile of reference population	
http://purl.obolibrary.org/obo/EUPATH_0043142	unit of population fraction with greater enzymatic activity than 99th percentile of reference population	
http://purl.obolibrary.org/obo/IAO_0000410	universal	
http://purl.obolibrary.org/obo/OBI_0002782	upper respiratory specimen	
http://purl.obolibrary.org/obo/UBERON_0001557	upper respiratory tract	
