overallOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType,notesForOnt
203,np_24f,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 24F, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
204,np_39,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 39, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
205,np_11b,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 11B, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
206,np_18a,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 18A, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
207,np_19az,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 19AZ, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
208,np_19c,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 19C, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
209,np_2,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 2, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
210,np_15f,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 15F, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
211,np_40,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 40, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
212,np_46,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 46, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
213,np_7cz,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 7CZ, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
214,np_9l,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 9L, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
215,np_19fz,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 19FZ, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
216,np_24,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 24, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
217,np_37,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 37, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
218,np_40z,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 40Z, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
219,np_7bz,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 7BZ, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
220,np_11f,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 11F, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
221,np_33f,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 33F, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
222,np_33nt,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 33NT, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
223,np_47,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 47, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
224,np_48,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 48, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
225,np_9nt,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 9NT, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
226,np_10nt,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 10NT, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
227,np_18b,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 18B, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
228,np_18bz,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 18BZ, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
229,np_18cz,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 18CZ, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
230,np_19nt,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 19NT, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
231,np_28nt,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 28NT, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
232,np_33a,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 33A, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
234,np_10b,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 10B, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
235,np_11z,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 11Z, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
236,np_15az,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 15A or 15F, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
238,np_18az,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 18AZ, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
239,np_19bz,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 19BZ, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
240,np_25a,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 25A, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
241,np_28,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 28, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
242,np_35c,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 35C, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
243,np_42,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 42, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
244,np_47z,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 35F or 47, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
245,np_6,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 6, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
246,np_7a,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 7A, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
247,np_notspn,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype not specified, by microarray",,Sample,,,,,value,"Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria, Awaiting more information from provider"
248,np_omnineg_nt,_pneu_st.sas7bdat,,"Streptococcus pneumoniae non-typable, by microarray",,Sample,,,,,value,"Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria, Awaiting more information from provider"
249,np_10bz,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 10B or 35A, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
250,np_10c,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 10C, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
251,np_10fz,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 10F or 33B, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
252,np_11cz,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 11CZ, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
253,np_11d,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 11D, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
254,np_12a,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 12A, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
255,np_14z,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 14Z, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
256,np_16,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 16, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
257,np_16a,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 16A, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
259,np_17a,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 17A, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
260,np_17nt,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 17NT, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
261,np_19z,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 19Z, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
262,np_1z,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 1 or 16F, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
263,np_22b,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 22B, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
264,np_23bz,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 23BZ, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
265,np_23d,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 23D, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
266,np_24b,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 24B, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
267,np_24bz,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 24B or 24F, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
269,np_24nt,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 24NT, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
270,np_25,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 25, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
271,np_25nt,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 25NT, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
272,np_27,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 27, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
273,np_28a,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 28A, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
274,np_2l,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 2L, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
278,np_36,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 36, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
279,np_3b,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 3B, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
280,np_41a,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 41A, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
281,np_44,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 44, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
282,np_45,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 45, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
283,np_47fz,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 35F or 47F, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
284,np_6cz,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 6CZ, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
285,np_7az,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 7A or 7F, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
287,np_8z,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 8 or 35B, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
288,np_9lz,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 9L or 9N, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
290,np_sg10,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype SG10, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
291,np_sg12,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype SG12, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
292,np_sg18,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype SG18, by culture",,Sample,,,,,value,Nasopharyngeal/oropharyngeal swabs microbiology test > Bacteria
293,pf_5,_pneu_st.sas7bdat,,"Streptococcus pneumoniae serotype 5, by culture",,Sample,,,,,value,Pleural fluid microbiology test > Bacteria
,,,EUPATH_0011795,Blood test,,Sample,Laboratory test,OGMS_0000056,,,category,
,,,OGMS_0000083,Physical examination,,Observation,Observation,EUPATH_0000738,,,category,
,,,EUPATH_0021002,Symptoms,,Observation,Signs and symptoms,EUPATH_0000309,,,multifilter,
,,,EUPATH_0010981,Demographics,,Participant,Participant,EUPATH_0000096,,,category,
,,,EUPATH_0000302,Dwelling facilities,,Household,Household,PCO_0000024,,,category,
,,,EUPATH_0000096,Participant,,Participant,,,,,category,
,,,EUPATH_0000671,Death information,,Participant,Demographics,EUPATH_0010981,,,category,
,,,EUPATH_0000307,Participant study details,,Participant,Participant,EUPATH_0000096,,,category,
,,,EUPATH_0000308,Hospitalization,,Observation,Observation,EUPATH_0000738,,,category,
,,,EUPATH_0000649,Anthropometry,,Observation,Observation,EUPATH_0000738,,,category,
,,,EUPATH_0000310,Observation details,,Observation,Observation,EUPATH_0000738,,,category,
,,,EUPATH_0000738,Observation,,Observation,,,,,category,
,,,EUPATH_0011471,Aggregated vaccination data,,Participant,Participant,EUPATH_0000096,,,category,
,,,GAZ_00000448,Geographic location,,Household,Household,PCO_0000024,,,category,
,,,EUPATH_0000309,Signs and symptoms,,Observation,Observation,EUPATH_0000738,,,category,
,,,OBI_0000655,Blood sample,,Sample,Sample,EUPATH_0000609,,,category,
,,,OGMS_0000056,Laboratory test,,Sample,Sample,EUPATH_0000609,,,category,
,,,EUPATH_0020005,Blood microbiology test,,Sample,Laboratory test,OGMS_0000056,,,category,
,,,NCBITaxon_2,Bacteria,,Sample,Blood microbiology test,EUPATH_0020005,,,multifilter,
,,,NCBITaxon_2759,Eukaryota,,Sample,Blood microbiology test,EUPATH_0020005,,,multifilter,
,,,EUPATH_0010985,Raw test result,,Sample,Blood microbiology test,EUPATH_0020005,,,category,
,,,EUPATH_0011843,Raw bacteria data,,Sample,Raw test result,EUPATH_0010985,,,category,
,,,,Induced sputum microbiology test,,Sample,Laboratory test,OGMS_0000056,,,category,
,,,,Bacteria,,Sample,Induced sputum microbiology test,,,,multifilter,
,,,,Eukaryota,,Sample,Induced sputum microbiology test,,,,multifilter,
,,,,Virus,,Sample,Induced sputum microbiology test,,,,multifilter,
,,,,Raw test result,,Sample,Induced sputum microbiology test,,,,category,
,,,,Raw bacteria data,,Sample,Raw test result,,,,category,
,,,,Raw eukaryota data,,Sample,Raw test result,,,,category,
,,,,Raw virus data,,Sample,Raw test result,,,,category,
,,,,Pleural fluid microbiology test,,Sample,Laboratory test,OGMS_0000056,,,category,
,,,,Bacteria,,Sample,Pleural fluid microbiology test,,,,multifilter,
,,,,Eukaryota,,Sample,Pleural fluid microbiology test,,,,multifilter,
,,,,Virus,,Sample,Pleural fluid microbiology test,,,,multifilter,
,,,,Raw test result,,Sample,Pleural fluid microbiology test,,,,category,
,,,,Raw bacteria data,,Sample,Raw test result,,,,category,
,,,,Raw eukaryota data,,Sample,Raw test result,,,,category,
,,,,Raw virus data,,Sample,Raw test result,,,,category,
,,,,Lung aspirate microbiology test,,Sample,Laboratory test,OGMS_0000056,,,category,
,,,,Bacteria,,Sample,Lung aspirate microbiology test,,,,multifilter,
,,,,Eukaryota,,Sample,Lung aspirate microbiology test,,,,multifilter,
,,,,Virus,,Sample,Lung aspirate microbiology test,,,,multifilter,
,,,,Raw test result,,Sample,Lung aspirate microbiology test,,,,category,
,,,,Raw bacteria data,,Sample,Raw test result,,,,category,
,,,,Raw eukaryota data,,Sample,Raw test result,,,,category,
,,,,Raw virus data,,Sample,Raw test result,,,,category,
,,,,Nasopharyngeal/oropharyngeal swabs microbiology test,,Sample,Laboratory test,OGMS_0000056,,,category,
,,,,Bacteria,,Sample,Nasopharyngeal/oropharyngeal swabs microbiology test,,,,multifilter,
,,,,Eukaryota,,Sample,Nasopharyngeal/oropharyngeal swabs microbiology test,,,,multifilter,
,,,,Virus,,Sample,Nasopharyngeal/oropharyngeal swabs microbiology test,,,,multifilter,
,,,,Test result summary,,Sample,Nasopharyngeal/oropharyngeal swabs microbiology test,,,,category,
,,,,Raw test result,,Sample,Nasopharyngeal/oropharyngeal swabs microbiology test,,,,category,
,,,,Raw bacteria data,,Sample,Raw test result,,,,category,
,,,,Raw eukaryota data,,Sample,Raw test result,,,,category,
,,,,Raw virus data,,Sample,Raw test result,,,,category,
,,,,Endotracheal tube aspirate microbiology test,,Sample,Laboratory test,OGMS_0000056,,,category,
,,,,Bacteria,,Sample,Endotracheal tube aspirate microbiology test,,,,multifilter,
,,,,Induced sputum test,,Sample,Laboratory test,OGMS_0000056,,,category,
,,,,Pleural fluid/lung aspirate microbiology test,,Sample,Laboratory test,OGMS_0000056,,,category,
,,,,Bacteria,,Sample,Pleural fluid/lung aspirate microbiology test,,,,multifilter,
,,,,Induced sputum/endotracheal tube aspirate test,,Sample,Laboratory test,OGMS_0000056,,,category,
,,,,Induced sputum/endotracheal tube aspirate microbiology test,,Sample,Laboratory test,OGMS_0000056,,,category,
,,,,Bacteria,,Sample,Induced sputum/endotracheal tube aspirate microbiology test,,,,multifilter,
,,,,Nasopharyngeal/oropharyngeal swab collection process,,Sample,Sample collection,OBI_0000659,,,category,
,,,OGMS_0000015,Clinical history,,Participant,Participant,,,,category,
