uniqueVar,dataSet,variable,dataFile,variable_dataFile,file,colOrder,type,example,dateTime,formatCode,minValue,maxValue,values,uniqueValueCount,percentMissing,timeVarying,flag,keepDiscard
ext_lab_bv_tacd::rotag12,PROVIDE,rotag12,ext_lab_bv_tacd,rotag12,ext_lab_bv_tacd.txt,68,dbl,35,NA,NA,-9,35,-9 to 35,170,0,repeated,NA,keep
ext_lab_bv_tacd::rotag4,PROVIDE,rotag4,ext_lab_bv_tacd,rotag4,ext_lab_bv_tacd.txt,69,dbl,35,NA,NA,-9,35,-9 to 35,3,0,repeated,NA,keep
ext_lab_bv_tacd::rotag10,PROVIDE,rotag10,ext_lab_bv_tacd,rotag10,ext_lab_bv_tacd.txt,70,int,35,NA,NA,-9,35,-9 to 35,3,0,repeated,NA,keep
ext_lab_bv_tacd::rotag3,PROVIDE,rotag3,ext_lab_bv_tacd,rotag3,ext_lab_bv_tacd.txt,71,int,35,NA,NA,-9,35,-9 to 35,2,0,repeated,NA,keep
ext_lab_bv_tacd::rotag2,PROVIDE,rotag2,ext_lab_bv_tacd,rotag2,ext_lab_bv_tacd.txt,72,int,35,NA,NA,-9,35,-9 to 35,22,0,repeated,NA,keep
ext_lab_bv_tacd::rotag9,PROVIDE,rotag9,ext_lab_bv_tacd,rotag9,ext_lab_bv_tacd.txt,73,dbl,28.79,NA,NA,-9,35,-9 to 35,151,0,repeated,NA,keep
ext_lab_bv_tacd::rotag1,PROVIDE,rotag1,ext_lab_bv_tacd,rotag1,ext_lab_bv_tacd.txt,74,dbl,35,NA,NA,-9,35,-9 to 35,94,0,repeated,NA,keep
ext_lab_bv_tacd::rotag8,PROVIDE,rotag8,ext_lab_bv_tacd,rotag8,ext_lab_bv_tacd.txt,75,int,35,NA,NA,-9,35,-9 to 35,3,0,repeated,NA,keep
ext_lab_bv_tacd::rept,PROVIDE,rept,ext_lab_bv_tacd,rept,ext_lab_bv_tacd.txt,76,int,2,NA,NA,2,2,2 to 2,1,0,once,duplicated variable,discard
ext_lab_bv_tacd::resn,PROVIDE,resn,ext_lab_bv_tacd,resn,ext_lab_bv_tacd.txt,77,int,-9,NA,NA,-9,-9,-9 to -9,1,0,once,duplicated variable,discard
ext_lab_bv_tacd::comnt,PROVIDE,comnt,ext_lab_bv_tacd,comnt,ext_lab_bv_tacd.txt,78,chr,OK,NA,NA,n/a,n/a,"-9, GEMS CARD, OK, PROVIDE CARD",4,0,repeated,duplicated variable,discard
ext_lab_bv_tacd::dedt,PROVIDE,dedt,ext_lab_bv_tacd,dedt,ext_lab_bv_tacd.txt,79,chr,6/7/14 0:00,date?,NA,n/a,n/a,"11/4/2015 0:00:00, 11/5/2015 0:00:00, 6/14/2014 0:00:00, 6/15/2014 0:00:00, 6/7/2014 0:00:00, 6/8/2014 0:00:00, 7/15/2014 0:00:00, 8/30/2016 0:00:00",8,0,repeated,duplicated variable,discard
ext_lab_bv_tacd::qcdt,PROVIDE,qcdt,ext_lab_bv_tacd,qcdt,ext_lab_bv_tacd.txt,80,chr,6/9/14 0:00,date?,NA,n/a,n/a,"11/11/2015 0:00:00, 6/10/2014 0:00:00, 6/16/2014 0:00:00, 6/9/2014 0:00:00, 7/16/2014 0:00:00, 8/31/2016 0:00:00",6,0,repeated,NA,discard
ext_lab_bv_tacd::batch,PROVIDE,batch,ext_lab_bv_tacd,batch,ext_lab_bv_tacd.txt,81,int,1,NA,NA,1,3,1 to 3,3,0,repeated,duplicated variable,discard
ext_lab_bv_tacd::version,PROVIDE,version,ext_lab_bv_tacd,version,ext_lab_bv_tacd.txt,82,int,1,NA,NA,1,1,1 to 1,1,0,once,duplicated variable,discard
ext_lab_bv_vac_st::pid,PROVIDE,pid,ext_lab_bv_vac_st,pid,ext_lab_bv_vac_st.txt,1,chr,BP1005,NA,NA,n/a,n/a,>10 unique values,582,0,once,duplicated variable,keep
ext_lab_bv_vac_st::specnum,PROVIDE,specnum,ext_lab_bv_vac_st,specnum,ext_lab_bv_vac_st.txt,2,int,33,NA,NA,33,33,33 to 33,1,0,once,duplicated variable,discard
ext_lab_bv_vac_st::specseq,PROVIDE,specseq,ext_lab_bv_vac_st,specseq,ext_lab_bv_vac_st.txt,3,int,4,NA,NA,4,4,4 to 4,1,0,once,duplicated variable,discard
ext_lab_bv_vac_st::spectype,PROVIDE,spectype,ext_lab_bv_vac_st,spectype,ext_lab_bv_vac_st.txt,4,chr,InfantBlood,NA,NA,n/a,n/a,InfantBlood,1,0,once,duplicated variable,discard
ext_lab_bv_vac_st::vstnum,PROVIDE,vstnum,ext_lab_bv_vac_st,vstnum,ext_lab_bv_vac_st.txt,5,int,12,NA,NA,12,12,12 to 12,1,0,once,duplicated variable,keep
ext_lab_bv_vac_st::vstwk,PROVIDE,vstwk,ext_lab_bv_vac_st,vstwk,ext_lab_bv_vac_st.txt,6,chr,Week 53,NA,NA,n/a,n/a,Week 53,1,0,once,duplicated variable,discard
ext_lab_bv_vac_st::vstdetail,PROVIDE,vstdetail,ext_lab_bv_vac_st,vstdetail,ext_lab_bv_vac_st.txt,7,int,-9,NA,NA,-9,-9,-9 to -9,1,0,once,duplicated variable,discard
ext_lab_bv_vac_st::measl,PROVIDE,measl,ext_lab_bv_vac_st,measl,ext_lab_bv_vac_st.txt,8,dbl,0.02,NA,NA,0,18.93,0 to 18.93,271,0,once,NA,keep
ext_lab_bv_vac_st::ptx,PROVIDE,ptx,ext_lab_bv_vac_st,ptx,ext_lab_bv_vac_st.txt,9,dbl,12.11,NA,NA,0,1002.8,0 to 1002.8,418,0,once,NA,keep
ext_lab_bv_vac_st::fha,PROVIDE,fha,ext_lab_bv_vac_st,fha,ext_lab_bv_vac_st.txt,10,dbl,2.63,NA,NA,0,934.26,0 to 934.26,442,0,once,NA,keep
ext_lab_bv_vac_st::prn,PROVIDE,prn,ext_lab_bv_vac_st,prn,ext_lab_bv_vac_st.txt,11,dbl,1.08,NA,NA,0,386.16,0 to 386.16,385,0,once,NA,keep
ext_lab_bv_vac_st::dtxd,PROVIDE,dtxd,ext_lab_bv_vac_st,dtxd,ext_lab_bv_vac_st.txt,12,dbl,0.06,date?,NA,0,1.2,0 to 1.2,59,0,once,NA,keep
ext_lab_bv_vac_st::ttx,PROVIDE,ttx,ext_lab_bv_vac_st,ttx,ext_lab_bv_vac_st.txt,13,dbl,1.44,NA,NA,0,11.31,0 to 11.31,179,0,once,NA,keep
ext_lab_bv_vac_st::hib,PROVIDE,hib,ext_lab_bv_vac_st,hib,ext_lab_bv_vac_st.txt,14,dbl,3.12,NA,NA,0,63.68,0 to 63.68,393,0,once,NA,keep
ext_lab_bv_vac_st::batch,PROVIDE,batch,ext_lab_bv_vac_st,batch,ext_lab_bv_vac_st.txt,15,int,1,NA,NA,1,1,1 to 1,1,0,once,duplicated variable,discard
ext_lab_bv_vac_st::version,PROVIDE,version,ext_lab_bv_vac_st,version,ext_lab_bv_vac_st.txt,16,int,1,NA,NA,1,1,1 to 1,1,0,once,duplicated variable,discard
ext_lab_bv_vac_st::specdt,PROVIDE,specdt,ext_lab_bv_vac_st,specdt,ext_lab_bv_vac_st.txt,17,chr,7/31/12 0:00,date?,NA,n/a,n/a,>10 unique values,228,0,once,duplicated variable,keep
ext_lab_bv_vitd::pid,PROVIDE,pid,ext_lab_bv_vitd,pid,ext_lab_bv_vitd.txt,1,chr,BP1005,NA,NA,n/a,n/a,>10 unique values,651,0,once,duplicated variable,keep
ext_lab_bv_vitd::specnum,PROVIDE,specnum,ext_lab_bv_vitd,specnum,ext_lab_bv_vitd.txt,2,int,33,NA,NA,33,33,33 to 33,1,0,once,duplicated variable,discard
ext_lab_bv_vitd::specseq,PROVIDE,specseq,ext_lab_bv_vitd,specseq,ext_lab_bv_vitd.txt,3,int,1,NA,NA,1,2,1 to 2,2,0,repeated,duplicated variable,discard
ext_lab_bv_vitd::spectype,PROVIDE,spectype,ext_lab_bv_vitd,spectype,ext_lab_bv_vitd.txt,4,chr,InfantBlood,NA,NA,n/a,n/a,InfantBlood,1,0,once,duplicated variable,discard
ext_lab_bv_vitd::vstnum,PROVIDE,vstnum,ext_lab_bv_vitd,vstnum,ext_lab_bv_vitd.txt,5,int,2,NA,NA,2,7,2 to 7,2,0,repeated,duplicated variable,keep
ext_lab_bv_vitd::vstwk,PROVIDE,vstwk,ext_lab_bv_vitd,vstwk,ext_lab_bv_vitd.txt,6,chr,Week 6,NA,NA,n/a,n/a,"Week 18, Week 6",2,0,repeated,duplicated variable,discard
ext_lab_bv_vitd::vstdetail,PROVIDE,vstdetail,ext_lab_bv_vitd,vstdetail,ext_lab_bv_vitd.txt,7,int,-9,NA,NA,-9,-9,-9 to -9,1,0,once,duplicated variable,discard
ext_lab_bv_vitd::specdt,PROVIDE,specdt,ext_lab_bv_vitd,specdt,ext_lab_bv_vitd.txt,8,chr,8/21/11 0:00,date?,NA,n/a,n/a,>10 unique values,310,0,repeated,duplicated variable,keep
ext_lab_bv_vitd::assydt,PROVIDE,assydt,ext_lab_bv_vitd,assydt,ext_lab_bv_vitd.txt,9,chr,12/29/11 0:00,date?,NA,n/a,n/a,>10 unique values,15,0,once,duplicated variable,discard
ext_lab_bv_vitd::vitd,PROVIDE,vitd,ext_lab_bv_vitd,vitd,ext_lab_bv_vitd.txt,10,dbl,17.02,NA,NA,7.78,146.07,7.78 to 146.07,1117,0,repeated,NA,keep
ext_lab_bv_vitd::rept,PROVIDE,rept,ext_lab_bv_vitd,rept,ext_lab_bv_vitd.txt,11,int,2,NA,NA,2,2,2 to 2,1,0,once,duplicated variable,discard
ext_lab_bv_vitd::resn,PROVIDE,resn,ext_lab_bv_vitd,resn,ext_lab_bv_vitd.txt,12,int,-9,NA,NA,-9,-9,-9 to -9,1,0,once,duplicated variable,discard
ext_lab_bv_vitd::comnt,PROVIDE,comnt,ext_lab_bv_vitd,comnt,ext_lab_bv_vitd.txt,13,chr,NA,NA,NA,n/a,n/a,"OK, NA",1,0,once,duplicated variable,discard
ext_lab_bv_vitd::batch,PROVIDE,batch,ext_lab_bv_vitd,batch,ext_lab_bv_vitd.txt,14,int,1,NA,NA,1,4,1 to 4,4,0,once,duplicated variable,discard
ext_lab_bv_vitd::version,PROVIDE,version,ext_lab_bv_vitd,version,ext_lab_bv_vitd.txt,15,int,1,NA,NA,1,1,1 to 1,1,0,once,duplicated variable,discard
ext_lab_bv_zn::pid,PROVIDE,pid,ext_lab_bv_zn,pid,ext_lab_bv_zn.txt,1,chr,BP1005,NA,NA,n/a,n/a,>10 unique values,643,0,once,duplicated variable,keep
ext_lab_bv_zn::specnum,PROVIDE,specnum,ext_lab_bv_zn,specnum,ext_lab_bv_zn.txt,2,int,33,NA,NA,33,33,33 to 33,1,0,once,duplicated variable,discard
ext_lab_bv_zn::specseq,PROVIDE,specseq,ext_lab_bv_zn,specseq,ext_lab_bv_zn.txt,3,int,1,NA,NA,1,2,1 to 2,2,0,repeated,duplicated variable,discard
ext_lab_bv_zn::spectype,PROVIDE,spectype,ext_lab_bv_zn,spectype,ext_lab_bv_zn.txt,4,chr,InfantBlood,NA,NA,n/a,n/a,InfantBlood,1,0,once,duplicated variable,discard
ext_lab_bv_zn::vstnum,PROVIDE,vstnum,ext_lab_bv_zn,vstnum,ext_lab_bv_zn.txt,5,int,2,NA,NA,2,7,2 to 7,2,0,repeated,duplicated variable,keep
ext_lab_bv_zn::vstwk,PROVIDE,vstwk,ext_lab_bv_zn,vstwk,ext_lab_bv_zn.txt,6,chr,Week 6,NA,NA,n/a,n/a,"Week 18, Week 6",2,0,repeated,duplicated variable,discard
ext_lab_bv_zn::vstdetail,PROVIDE,vstdetail,ext_lab_bv_zn,vstdetail,ext_lab_bv_zn.txt,7,int,-9,NA,NA,-9,-9,-9 to -9,1,0,once,duplicated variable,discard
ext_lab_bv_zn::specdt,PROVIDE,specdt,ext_lab_bv_zn,specdt,ext_lab_bv_zn.txt,8,chr,8/21/11 0:00,date?,NA,n/a,n/a,>10 unique values,302,0,repeated,duplicated variable,keep
ext_lab_bv_zn::assydt,PROVIDE,assydt,ext_lab_bv_zn,assydt,ext_lab_bv_zn.txt,9,chr,10/7/12 0:00,date?,NA,n/a,n/a,>10 unique values,21,0,repeated,duplicated variable,discard
ext_lab_bv_zn::zn,PROVIDE,zn,ext_lab_bv_zn,zn,ext_lab_bv_zn.txt,10,int,610,NA,NA,410,1730,410 to 1730,72,0,repeated,NA,keep
ext_lab_bv_zn::rept,PROVIDE,rept,ext_lab_bv_zn,rept,ext_lab_bv_zn.txt,11,int,2,NA,NA,2,2,2 to 2,1,0,once,duplicated variable,discard
ext_lab_bv_zn::resn,PROVIDE,resn,ext_lab_bv_zn,resn,ext_lab_bv_zn.txt,12,int,-9,NA,NA,-9,-9,-9 to -9,1,0,once,duplicated variable,discard
ext_lab_bv_zn::comnt,PROVIDE,comnt,ext_lab_bv_zn,comnt,ext_lab_bv_zn.txt,13,chr,OK,NA,NA,n/a,n/a,OK,1,0,once,duplicated variable,discard
ext_lab_bv_zn::batch,PROVIDE,batch,ext_lab_bv_zn,batch,ext_lab_bv_zn.txt,14,int,1,NA,NA,1,2,1 to 2,2,0,once,duplicated variable,discard
ext_lab_bv_zn::version,PROVIDE,version,ext_lab_bv_zn,version,ext_lab_bv_zn.txt,15,int,1,NA,NA,1,1,1 to 1,1,0,once,duplicated variable,discard
ext_mgmt_bv_aed_st::pid,PROVIDE,pid,ext_mgmt_bv_aed_st,pid,ext_mgmt_bv_aed_st.txt,1,chr,BP1113,NA,NA,n/a,n/a,>10 unique values,85,0,once,duplicated variable,keep
ext_mgmt_bv_aed_st::aerepdt,PROVIDE,aerepdt,ext_mgmt_bv_aed_st,aerepdt,ext_mgmt_bv_aed_st.txt,2,chr,9/4/13 0:00,date?,NA,n/a,n/a,>10 unique values,80,0,repeated,NA,keep
ext_mgmt_bv_aed_st::type,PROVIDE,type,ext_mgmt_bv_aed_st,type,ext_mgmt_bv_aed_st.txt,3,chr,L/M administration,NA,NA,n/a,n/a,"L/M administration, Phlebotomy, Vaccination",3,0,repeated,NA,keep
ext_mgmt_bv_aed_st::category,PROVIDE,category,ext_mgmt_bv_aed_st,category,ext_mgmt_bv_aed_st.txt,4,chr,stools,NA,NA,n/a,n/a,"Diarrhea, Fever, Redness, Swelling, Vomiting, stools",6,0,repeated,NA,keep
ext_mgmt_bv_aed_st::aedt,PROVIDE,aedt,ext_mgmt_bv_aed_st,aedt,ext_mgmt_bv_aed_st.txt,5,chr,8/4/13 0:00,date?,NA,n/a,n/a,>10 unique values,92,0,repeated,NA,keep
ext_mgmt_bv_aed_st::aeresdt,PROVIDE,aeresdt,ext_mgmt_bv_aed_st,aeresdt,ext_mgmt_bv_aed_st.txt,6,chr,8/5/13 0:00,date?,NA,n/a,n/a,>10 unique values,93,0,repeated,NA,keep
ext_mgmt_bv_aed_st::severity,PROVIDE,severity,ext_mgmt_bv_aed_st,severity,ext_mgmt_bv_aed_st.txt,7,chr,Mild,NA,NA,n/a,n/a,"Mild, Moderate, Severe",3,0,repeated,NA,keep
ext_mgmt_bv_aed_st::relation,PROVIDE,relation,ext_mgmt_bv_aed_st,relation,ext_mgmt_bv_aed_st.txt,8,chr,Possibly,NA,NA,n/a,n/a,"Definite, Possibly",2,0,repeated,NA,keep
ext_mgmt_bv_aed_st::action,PROVIDE,action,ext_mgmt_bv_aed_st,action,ext_mgmt_bv_aed_st.txt,9,chr,Remedial therapy,NA,NA,n/a,n/a,"None, Remedial therapy",2,0,once,NA,keep
ext_mgmt_bv_aed_st::outcome,PROVIDE,outcome,ext_mgmt_bv_aed_st,outcome,ext_mgmt_bv_aed_st.txt,10,chr,Resolved,NA,NA,n/a,n/a,Resolved,1,0,once,NA,keep
ext_mgmt_bv_aed_st::vstnum,PROVIDE,vstnum,ext_mgmt_bv_aed_st,vstnum,ext_mgmt_bv_aed_st.txt,11,int,-8,NA,NA,-8,-8,-8 to -8,1,0,once,duplicated variable,keep
ext_mgmt_bv_danth::pid,PROVIDE,pid,ext_mgmt_bv_danth,pid,ext_mgmt_bv_danth.txt,1,chr,BP1005,NA,NA,n/a,n/a,>10 unique values,700,0,once,duplicated variable,keep
ext_mgmt_bv_danth::vstdate,PROVIDE,vstdate,ext_mgmt_bv_danth,vstdate,ext_mgmt_bv_danth.txt,2,chr,7/14/11 0:00,date?,NA,n/a,n/a,>10 unique values,919,0,repeated,NA,keep
ext_mgmt_bv_danth::vstnum,PROVIDE,vstnum,ext_mgmt_bv_danth,vstnum,ext_mgmt_bv_danth.txt,3,int,1,NA,NA,1,16,1 to 16,16,0,repeated,duplicated variable,keep
ext_mgmt_bv_danth::vstwk,PROVIDE,vstwk,ext_mgmt_bv_danth,vstwk,ext_mgmt_bv_danth.txt,4,chr,Enrollment,NA,NA,n/a,n/a,>10 unique values,16,0,repeated,duplicated variable,discard
ext_mgmt_bv_danth::ageday,PROVIDE,ageday,ext_mgmt_bv_danth,ageday,ext_mgmt_bv_danth.txt,5,int,4,NA,NA,-9,756,-9 to 756,294,0,repeated,NA,keep
ext_mgmt_bv_danth::gender,PROVIDE,gender,ext_mgmt_bv_danth,gender,ext_mgmt_bv_danth.txt,6,chr,Male,NA,NA,n/a,n/a,"Female, Male",2,0,once,NA,discard
ext_mgmt_bv_danth::wtkg,PROVIDE,wtkg,ext_mgmt_bv_danth,wtkg,ext_mgmt_bv_danth.txt,7,dbl,2.69,NA,NA,1.69,99.99,1.69 to 99.99,1055,0,repeated,duplicated variable,keep
ext_mgmt_bv_danth::htcm,PROVIDE,htcm,ext_mgmt_bv_danth,htcm,ext_mgmt_bv_danth.txt,8,dbl,48.5,NA,NA,43.1,999.9,43.1 to 999.9,451,0,repeated,duplicated variable,keep
ext_mgmt_bv_danth::cumepisd,PROVIDE,cumepisd,ext_mgmt_bv_danth,cumepisd,ext_mgmt_bv_danth.txt,9,int,0,NA,NA,-9,29,-9 to 29,30,0,repeated,NA,keep
ext_mgmt_bv_danth::daysenc,PROVIDE,daysenc,ext_mgmt_bv_danth,daysenc,ext_mgmt_bv_danth.txt,10,int,0,NA,NA,-9,754,-9 to 754,318,0,repeated,duplicated variable,keep
ext_mgmt_bv_danth::bmi,PROVIDE,bmi,ext_mgmt_bv_danth,bmi,ext_mgmt_bv_danth.txt,11,dbl,11.44,NA,NA,-9,25.42,-9 to 25.42,1075,0,repeated,duplicated variable,keep
ext_mgmt_bv_danth::waz,PROVIDE,waz,ext_mgmt_bv_danth,waz,ext_mgmt_bv_danth.txt,12,dbl,-1.53,NA,NA,-9,4.97,-9 to 4.97,643,0,repeated,duplicated variable,keep
ext_mgmt_bv_danth::haz,PROVIDE,haz,ext_mgmt_bv_danth,haz,ext_mgmt_bv_danth.txt,13,dbl,-1.1,NA,NA,-9,3.71,-9 to 3.71,599,0,repeated,duplicated variable,keep
ext_mgmt_bv_danth::whz,PROVIDE,whz,ext_mgmt_bv_danth,whz,ext_mgmt_bv_danth.txt,14,dbl,-1.38,NA,NA,-9,5.56,-9 to 5.56,652,0,repeated,duplicated variable,keep
ext_mgmt_bv_danth::vstexlbf,PROVIDE,vstexlbf,ext_mgmt_bv_danth,vstexlbf,ext_mgmt_bv_danth.txt,15,int,4,NA,NA,-9,264,-9 to 264,216,0,repeated,duplicated variable,keep
ext_mgmt_bv_ddep_st::pid,PROVIDE,pid,ext_mgmt_bv_ddep_st,pid,ext_mgmt_bv_ddep_st.txt,1,chr,BP1005,NA,NA,n/a,n/a,>10 unique values,700,0,once,duplicated variable,keep
ext_mgmt_bv_ddep_st::epinum,PROVIDE,epinum,ext_mgmt_bv_ddep_st,epinum,ext_mgmt_bv_ddep_st.txt,2,int,1,NA,NA,0,29,0 to 29,30,0,repeated,NA,keep
ext_mgmt_bv_ddep_st::epidate,PROVIDE,epidate,ext_mgmt_bv_ddep_st,epidate,ext_mgmt_bv_ddep_st.txt,3,chr,2/22/12 0:00,date?,NA,n/a,n/a,>10 unique values,1073,0,repeated,NA,keep
ext_mgmt_bv_ddep_st::daysenc,PROVIDE,daysenc,ext_mgmt_bv_ddep_st,daysenc,ext_mgmt_bv_ddep_st.txt,4,int,223,NA,NA,-9,748,-9 to 748,741,0,repeated,duplicated variable,keep
ext_mgmt_bv_ddep_st::srvydays,PROVIDE,srvydays,ext_mgmt_bv_ddep_st,srvydays,ext_mgmt_bv_ddep_st.txt,5,int,736,NA,NA,3,760,3 to 760,117,0,once,NA,keep
ext_mgmt_bv_ddep_st::lstvstwk,PROVIDE,lstvstwk,ext_mgmt_bv_ddep_st,lstvstwk,ext_mgmt_bv_ddep_st.txt,6,chr,Week 24,NA,NA,n/a,n/a,>10 unique values,16,0,repeated,NA,discard
ext_mgmt_bv_ddep_st::lstvstdt,PROVIDE,lstvstdt,ext_mgmt_bv_ddep_st,lstvstdt,ext_mgmt_bv_ddep_st.txt,7,chr,1/8/12 0:00,date?,NA,n/a,n/a,>10 unique values,723,0.014318323,repeated,NA,discard
ext_mgmt_bv_ddep_st::specyes,PROVIDE,specyes,ext_mgmt_bv_ddep_st,specyes,ext_mgmt_bv_ddep_st.txt,8,chr,Yes,NA,NA,n/a,n/a,", No, Yes",2,0.014318323,repeated,NA,keep
ext_mgmt_bv_ddep_st::epidays,PROVIDE,epidays,ext_mgmt_bv_ddep_st,epidays,ext_mgmt_bv_ddep_st.txt,9,int,3,NA,NA,-9,36,-9 to 36,30,0,repeated,NA,keep
ext_mgmt_bv_ddep_st::episevrt,PROVIDE,episevrt,ext_mgmt_bv_ddep_st,episevrt,ext_mgmt_bv_ddep_st.txt,10,int,15,NA,NA,-9,35,-9 to 35,22,0,repeated,NA,keep
ext_mgmt_bv_ddep_st::intcode,PROVIDE,intcode,ext_mgmt_bv_ddep_st,intcode,ext_mgmt_bv_ddep_st.txt,11,chr,106,NA,NA,n/a,n/a,>10 unique values,66,0.014318323,repeated,duplicated variable,discard
ext_mgmt_bv_ddep_st::vomtdays,PROVIDE,vomtdays,ext_mgmt_bv_ddep_st,vomtdays,ext_mgmt_bv_ddep_st.txt,12,int,0,NA,NA,-9,31,-9 to 31,20,0,repeated,NA,keep
ext_mgmt_bv_ddep_st::vomsevrt,PROVIDE,vomsevrt,ext_mgmt_bv_ddep_st,vomsevrt,ext_mgmt_bv_ddep_st.txt,13,int,0,NA,NA,-9,20,-9 to 20,16,0,repeated,NA,keep
ext_mgmt_bv_ddep_st::temp,PROVIDE,temp,ext_mgmt_bv_ddep_st,temp,ext_mgmt_bv_ddep_st.txt,14,dbl,37.6,NA,NA,35.5,99.9,35.5 to 99.9,45,0,repeated,duplicated variable,keep
ext_mgmt_bv_ddep_st::dehyd,PROVIDE,dehyd,ext_mgmt_bv_ddep_st,dehyd,ext_mgmt_bv_ddep_st.txt,15,int,1,NA,NA,-9,3,-9 to 3,4,0,repeated,duplicated variable,keep
ext_mgmt_bv_ddep_st::rehyd,PROVIDE,rehyd,ext_mgmt_bv_ddep_st,rehyd,ext_mgmt_bv_ddep_st.txt,16,int,2,NA,NA,-9,3,-9 to 3,4,0,repeated,duplicated variable,keep
ext_mgmt_bv_ddep_st::diadursc,PROVIDE,diadursc,ext_mgmt_bv_ddep_st,diadursc,ext_mgmt_bv_ddep_st.txt,17,int,1,NA,NA,-9,3,-9 to 3,4,0,repeated,NA,keep
ext_mgmt_bv_ddep_st::mxdrnosc,PROVIDE,mxdrnosc,ext_mgmt_bv_ddep_st,mxdrnosc,ext_mgmt_bv_ddep_st.txt,18,int,3,NA,NA,-9,3,-9 to 3,4,0,repeated,NA,keep
ext_mgmt_bv_ddep_st::vomdursc,PROVIDE,vomdursc,ext_mgmt_bv_ddep_st,vomdursc,ext_mgmt_bv_ddep_st.txt,19,int,0,NA,NA,-9,3,-9 to 3,5,0,repeated,NA,keep
ext_mgmt_bv_ddep_st::mxvomtsc,PROVIDE,mxvomtsc,ext_mgmt_bv_ddep_st,mxvomtsc,ext_mgmt_bv_ddep_st.txt,20,int,0,NA,NA,-9,3,-9 to 3,5,0,repeated,NA,keep
ext_mgmt_bv_ddep_st::feversc,PROVIDE,feversc,ext_mgmt_bv_ddep_st,feversc,ext_mgmt_bv_ddep_st.txt,21,int,1,NA,NA,-9,3,-9 to 3,5,0,repeated,NA,keep
ext_mgmt_bv_ddep_st::dehydsc,PROVIDE,dehydsc,ext_mgmt_bv_ddep_st,dehydsc,ext_mgmt_bv_ddep_st.txt,22,int,0,NA,NA,-9,3,-9 to 3,4,0,repeated,NA,keep
ext_mgmt_bv_ddep_st::rehydsc,PROVIDE,rehydsc,ext_mgmt_bv_ddep_st,rehydsc,ext_mgmt_bv_ddep_st.txt,23,int,1,NA,NA,-9,2,-9 to 2,4,0,repeated,NA,keep
ext_mgmt_bv_ddep_st::ruuska,PROVIDE,ruuska,ext_mgmt_bv_ddep_st,ruuska,ext_mgmt_bv_ddep_st.txt,24,int,6,NA,NA,-9,15,-9 to 15,14,0,repeated,NA,keep
ext_mgmt_bv_ddep_st::epiexlbf,PROVIDE,epiexlbf,ext_mgmt_bv_ddep_st,epiexlbf,ext_mgmt_bv_ddep_st.txt,25,int,129,NA,NA,-9,264,-9 to 264,220,0,repeated,NA,keep
ext_mgmt_bv_ddep_st::daysbirth,PROVIDE,daysbirth,ext_mgmt_bv_ddep_st,daysbirth,ext_mgmt_bv_ddep_st.txt,26,int,227,NA,NA,-9,751,-9 to 751,741,0,repeated,NA,keep
ext_mgmt_bv_ddep_st::specseq,PROVIDE,specseq,ext_mgmt_bv_ddep_st,specseq,ext_mgmt_bv_ddep_st.txt,27,int,1,NA,NA,-9,21,-9 to 21,22,0,repeated,duplicated variable,discard
ext_mgmt_bv_ddep_st::specdt,PROVIDE,specdt,ext_mgmt_bv_ddep_st,specdt,ext_mgmt_bv_ddep_st.txt,28,chr,2/22/12 0:00,date?,NA,n/a,n/a,>10 unique values,632,0,repeated,duplicated variable,keep
ext_mgmt_bv_ddep_st::epistool,PROVIDE,epistool,ext_mgmt_bv_ddep_st,epistool,ext_mgmt_bv_ddep_st.txt,29,int,1,NA,NA,-9,1,-9 to 1,2,0,repeated,NA,keep
ext_mgmt_bv_ddep_st::rotads,PROVIDE,rotads,ext_mgmt_bv_ddep_st,rotads,ext_mgmt_bv_ddep_st.txt,30,int,1,NA,NA,-9,2,-9 to 2,3,0,repeated,NA,keep
ext_mgmt_bv_ddep_st::vstnum,PROVIDE,vstnum,ext_mgmt_bv_ddep_st,vstnum,ext_mgmt_bv_ddep_st.txt,31,int,-9,NA,NA,-9,-9,-9 to -9,1,0,once,duplicated variable,keep
ext_mgmt_bv_dinf::pid,PROVIDE,pid,ext_mgmt_bv_dinf,pid,ext_mgmt_bv_dinf.txt,1,chr,BP1005,NA,NA,n/a,n/a,>10 unique values,700,0,once,duplicated variable,keep
ext_mgmt_bv_dinf::exlbf1,PROVIDE,exlbf1,ext_mgmt_bv_dinf,exlbf1,ext_mgmt_bv_dinf.txt,2,int,129,NA,NA,0,264,0 to 264,203,0,once,NA,keep
ext_mgmt_bv_dinf::anybf,PROVIDE,anybf,ext_mgmt_bv_dinf,anybf,ext_mgmt_bv_dinf.txt,3,int,737,NA,NA,4,760,4 to 760,200,0,once,NA,keep
ext_mgmt_bv_lmratio::pid,PROVIDE,pid,ext_mgmt_bv_lmratio,pid,ext_mgmt_bv_lmratio.txt,1,chr,BP1005,NA,NA,n/a,n/a,>10 unique values,636,0,once,duplicated variable,keep
ext_mgmt_bv_lmratio::lmdoc,PROVIDE,lmdoc,ext_mgmt_bv_lmratio,lmdoc,ext_mgmt_bv_lmratio.txt,2,chr,10/17/11 0:00,NA,NA,n/a,n/a,>10 unique values,632,0,repeated,NA,keep
