colOrder,IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,notes,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,forceStringType
31,http://purl.obolibrary.org/obo/HP_0004372,Altered consciousness,malaria_arm_2020_reshaped::com_malaria_crit___2,,malaria_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,altered consciousness,,value,,yes,,,RIMDAMAL,,,,,,,,,
30,http://purl.obolibrary.org/obo/HP_0004372,Altered consciousness,malaria_arm_reshaped::com_malaria_crit___2,,malaria_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,altered consciousness,,value,,yes,,,RIMDAMAL,,,,,,,,,
9,http://purl.obolibrary.org/obo/SYMP_0000523,Anorexia,malaria_arm_2020_reshaped::unc_malaria_symptoms___4,,malaria_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
9,http://purl.obolibrary.org/obo/SYMP_0000523,Anorexia,malaria_arm_reshaped::unc_malaria_symptoms___4,,malaria_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
14,http://purl.obolibrary.org/obo/SYMP_0000596,Convulsions,malaria_arm_2020_reshaped::unc_malaria_symptoms___9,,malaria_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
14,http://purl.obolibrary.org/obo/SYMP_0000596,Convulsions,malaria_arm_reshaped::unc_malaria_symptoms___9,,malaria_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
13,http://purl.obolibrary.org/obo/SYMP_0000614,Cough,malaria_arm_2020_reshaped::unc_malaria_symptoms___8,,malaria_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
13,http://purl.obolibrary.org/obo/SYMP_0000614,Cough,malaria_arm_reshaped::unc_malaria_symptoms___8,,malaria_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
12,http://purl.obolibrary.org/obo/HP_0002014,Diarrhea,malaria_arm_2020_reshaped::unc_malaria_symptoms___7,,malaria_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
12,http://purl.obolibrary.org/obo/HP_0002014,Diarrhea,malaria_arm_reshaped::unc_malaria_symptoms___7,,malaria_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
8,http://purl.obolibrary.org/obo/EUPATH_0064539,Fatigue or malaise,malaria_arm_2020_reshaped::unc_malaria_symptoms___3,,malaria_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
8,http://purl.obolibrary.org/obo/EUPATH_0064539,Fatigue or malaise,malaria_arm_reshaped::unc_malaria_symptoms___3,,malaria_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
6,http://purl.obolibrary.org/obo/EUPATH_0058005,Fever,malaria_arm_2020_reshaped::unc_malaria_symptoms___1,,malaria_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
6,http://purl.obolibrary.org/obo/EUPATH_0058005,Fever,malaria_arm_reshaped::unc_malaria_symptoms___1,,malaria_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
15,http://purl.obolibrary.org/obo/HP_0002315,Headache,malaria_arm_2020_reshaped::unc_malaria_symptoms___10,,malaria_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
15,http://purl.obolibrary.org/obo/HP_0002315,Headache,malaria_arm_reshaped::unc_malaria_symptoms___10,,malaria_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
16,http://purl.obolibrary.org/obo/HP_0000952,Jaundice,malaria_arm_2020_reshaped::unc_malaria_symptoms___11,,malaria_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
16,http://purl.obolibrary.org/obo/HP_0000952,Jaundice,malaria_arm_reshaped::unc_malaria_symptoms___11,,malaria_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
18,http://purl.obolibrary.org/obo/EUPATH_0064622,Pains other than abdominal pains,malaria_arm_2020_reshaped::unc_malaria_symptoms___13,,malaria_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
18,http://purl.obolibrary.org/obo/EUPATH_0064622,Pains other than abdominal pains,malaria_arm_reshaped::unc_malaria_symptoms___13,,malaria_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
19,http://purl.obolibrary.org/obo/HP_0000980,Paleness,malaria_arm_2020_reshaped::unc_malaria_symptoms___14,,malaria_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
19,http://purl.obolibrary.org/obo/HP_0000980,Paleness,malaria_arm_reshaped::unc_malaria_symptoms___14,,malaria_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
43,http://purl.obolibrary.org/obo/EUPATH_0000215,Severe anemia,malaria_arm_2020_reshaped::com_malaria_crit___14,,malaria_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,severe anemia,,value,,yes,,,RIMDAMAL,,,,,,,,,
42,http://purl.obolibrary.org/obo/EUPATH_0000215,Severe anemia,malaria_arm_reshaped::com_malaria_crit___14,,malaria_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,severe anemia,,value,,yes,,,RIMDAMAL,,,,,,,,,
20,http://purl.obolibrary.org/obo/EUPATH_0000215,Severe anemia,malaria_arm_2020_reshaped::unc_malaria_sev_anemia,,malaria_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Does the participant have signs of severe anemia?,,variable,,,,,RIMDAMAL,,,,,,,,,
20,http://purl.obolibrary.org/obo/EUPATH_0000215,Severe anemia,malaria_arm_reshaped::unc_malaria_sev_anemia,,malaria_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Does the participant have signs of severe anemia?,,variable,,,,,RIMDAMAL,,,,,,,,,
7,http://purl.obolibrary.org/obo/HP_0025144,Shivers,malaria_arm_2020_reshaped::unc_malaria_symptoms___2,,malaria_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
7,http://purl.obolibrary.org/obo/HP_0025144,Shivers,malaria_arm_reshaped::unc_malaria_symptoms___2,,malaria_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
10,http://purl.obolibrary.org/obo/HP_0002094,Shortness of breath,malaria_arm_2020_reshaped::unc_malaria_symptoms___5,,malaria_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
10,http://purl.obolibrary.org/obo/HP_0002094,Shortness of breath,malaria_arm_reshaped::unc_malaria_symptoms___5,,malaria_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
11,http://purl.obolibrary.org/obo/HP_0002013,Vomiting,malaria_arm_2020_reshaped::unc_malaria_symptoms___6,,malaria_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
11,http://purl.obolibrary.org/obo/HP_0002013,Vomiting,malaria_arm_reshaped::unc_malaria_symptoms___6,,malaria_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,value,,yes,,,RIMDAMAL,,,,,,,,,
6,http://purl.obolibrary.org/obo/EUPATH_0024082,Fever,active_case_detect_arm_reshaped::fever_history_acd,,active_case_detect_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0024011,Symptoms in past day,Has the participant presented with fever in the past 24 hours?,"1, Oui | 0, Non",variable,,,,,RIMDAMAL,,,,,,,,,
7,http://purl.obolibrary.org/obo/EUPATH_0024082,Fever,active_case_detect_arm_2020_reshaped::fever_history_acd_v2,,active_case_detect_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0024011,Symptoms in past day,Has the participant presented with fever in the past 24 hours?,"1, Oui | 0, Non",variable,,,,,RIMDAMAL,,,,,,,,,
9,http://purl.obolibrary.org/obo/EUPATH_0024082,Fever,adverse_events_arm_reshaped::fever_history_adv_event,,adverse_events_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0024011,Symptoms in past day,Has the participant presented with fever in the past 24hs?,,variable,,,,,RIMDAMAL,,,,,,,,,
9,http://purl.obolibrary.org/obo/EUPATH_0024082,Fever,adverse_events_arm_2020_reshaped::fever_history_adv_event_v2,,adverse_events_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0024011,Symptoms in past day,Has the participant presented with fever in the past 24hs?,,variable,,,,,RIMDAMAL,,,,,,,,,
47,http://purl.obolibrary.org/obo/EUPATH_0000058,Antimalarial medication,malaria_arm_reshaped::com_malaria_med_type,,malaria_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Please select the medication received by the patient,"1, artesunate IV | 2, quinine IV | 3, artesunate rectal | 4, other",variable,,,,,RIMDAMAL,,,,,,,,,
24,http://purl.obolibrary.org/obo/EUPATH_0000058,Antimalarial medication,malaria_arm_2020_reshaped::mtf_unc_malaria_med_type,,malaria_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,What medication did they receive for this recent episode of malaria?,"1, artemether-lumefantrine | 2, artesunate-amodiaquine | 3, artesunate | 4, oral quinine | 5, quinine IV | 6, other",variable,,,,,RIMDAMAL,,,,,,,,,
23,http://purl.obolibrary.org/obo/EUPATH_0000058,Antimalarial medication,malaria_arm_reshaped::mtf_unc_malaria_med_type,,malaria_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,What medication did they receive for this recent episode of malaria?,"1, artemether-lumefantrine | 2, artesunate-amodiaquine | 3, artesunate | 4, oral quinine | 5, quinine IV | 6, other",variable,,,,,RIMDAMAL,,,,,,,,,
25,http://purl.obolibrary.org/obo/EUPATH_0000058,Antimalarial medication,malaria_arm_reshaped::mtf_unc_malaria_med_type2,,malaria_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,"The participant should be treated according to the standard of care in Burkina Faso, for therapeutic failure of malaria treat with oral quinine or other medication. Please enter the drug that will be used to treat this episode of malaria.",,variable,,,,,RIMDAMAL,,,,,,,,,
9,http://purl.obolibrary.org/obo/EUPATH_0064566,Child received SMC,mass_drug_administ_arm_2020_reshaped::mda5_childsmc_check,,mass_drug_administ_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Has this child received SMC (seasonal malaria chemoprevention) ?,"1, Oui | 0, Non",variable,,,,,RIMDAMAL,,,,,,,,,
20,http://purl.obolibrary.org/obo/EUPATH_0064566,Child received SMC,mass_drug_administ_arm_reshaped::mda2_childsmc_check,,mass_drug_administ_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Has this child received SMC (seasonal malaria chemoprevention) ?,"1, Oui | 0, Non",variable,,,,,RIMDAMAL,,,,,,,,,
26,http://purl.obolibrary.org/obo/EUPATH_0064582,Doses of malaria medication during pregnancy,pregnancy_monitori_arm_reshaped::antimalarial_doses,,pregnancy_monitori_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,How many doses of this medication has she taken?,,variable,,,,,RIMDAMAL,,,,,,,,,
27,http://purl.obolibrary.org/obo/EUPATH_0064582,Doses of malaria medication during pregnancy,pregnancy_monitori_arm_2020_reshaped::antimalarial_doses_v2,,pregnancy_monitori_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,How many doses of this medication has she taken?,,variable,,,,,RIMDAMAL,,,,,,,,,
20,http://purl.obolibrary.org/obo/EUPATH_0064583,Doses received,mass_drug_administ_arm_2020_reshaped::treat_not_standard_mda5,,mass_drug_administ_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,"On the 4th day of MDA follow-up, please answer the following question",,variable,,,,,RIMDAMAL,,,,,,,,,
15,http://purl.obolibrary.org/obo/EUPATH_0064584,Doses received count,mass_drug_administ_arm_reshaped::treat_not_standard_mda1,,mass_drug_administ_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,"On the 4th day of MDA follow-up, please answer the following question",,variable,,yes,,,RIMDAMAL,,,,,,,,,
3,http://purl.obolibrary.org/obo/EUPATH_0064609,MDA round,,,mass_drug_administ_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,,,variable,,,,,RIMDAMAL,,,,,,,,,
3,http://purl.obolibrary.org/obo/EUPATH_0064609,MDA round,,,mass_drug_administ_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,,,variable,,,,,RIMDAMAL,,,,,,,,,
7,http://purl.obolibrary.org/obo/EUPATH_0064610,MDA treatment doses given,mass_drug_administ_arm_reshaped::number_days_treated_mda1,,mass_drug_administ_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,"How many doses of treatment have you given the participant at this time? 
","1, One day | 2, Two days | 3, Three days",variable,,,,,RIMDAMAL,days,http://purl.obolibrary.org/obo/UO_0000033,,,,,,,
18,http://purl.obolibrary.org/obo/EUPATH_0025092,Medication,pregnancy_monitori_arm_reshaped::medication,,pregnancy_monitori_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Does the participant take any medications or herbal medicines?,,variable,,,,,RIMDAMAL,,,,,,,,,
18,http://purl.obolibrary.org/obo/EUPATH_0025092,Medication,pregnancy_monitori_arm_2020_reshaped::medication_v2,,pregnancy_monitori_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Does the participant take any medications or herbal medicines?,,variable,,,,,RIMDAMAL,,,,,,,,,
24,http://purl.obolibrary.org/obo/EUPATH_0064612,Medicine for malaria prevention during pregnancy,pregnancy_monitori_arm_reshaped::antimalarial,,pregnancy_monitori_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Is the participant taking a medicine to prevent malaria in pregnancy?,,variable,should this actually not be pregnancy parent?,,,,RIMDAMAL,,,,,,,,,
25,http://purl.obolibrary.org/obo/EUPATH_0064612,Medicine for malaria prevention during pregnancy,pregnancy_monitori_arm_2020_reshaped::antimalarial_v2,,pregnancy_monitori_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Was the participant taking medication to prevent malaria during pregnancy?,,variable,should this actually not be pregnancy parent?,,,,RIMDAMAL,,,,,,,,,
25,http://purl.obolibrary.org/obo/EUPATH_0064615,Name of malaria medication taken during pregnancy,pregnancy_monitori_arm_reshaped::antimalarial_type,,pregnancy_monitori_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Which medicine is she taking?,,variable,,,,,RIMDAMAL,,,,,,,,,
26,http://purl.obolibrary.org/obo/EUPATH_0064615,Name of malaria medication taken during pregnancy,pregnancy_monitori_arm_2020_reshaped::antimalarial_type_v2,,pregnancy_monitori_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Which medicine is she taking?,,variable,,,,,RIMDAMAL,,,,,,,,,
13,http://purl.obolibrary.org/obo/EUPATH_0064619,Number of MDA treatment doses,mass_drug_administ_arm_2020_reshaped::number_days_treated_mda5,,mass_drug_administ_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,"How many doses of treatment have you given the participant at this time? 
","1, One day | 2, Two days | 3, Three days",variable,"JZ: parent label is same as the term, changed to ""treatment""",,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0064620,"Observed ingestion of current dose, MDA",,,,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,"Please tick the box if you have observed the ingestion of the current dose of MDA
Check all boxes if applicable",,multifilter,,,,,RIMDAMAL,,,,,,,,,
21,http://purl.obolibrary.org/obo/EUPATH_0064621,Other reason MDA not performed,mass_drug_administ_arm_reshaped::mda2_notadmin_other,,mass_drug_administ_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,"(If the MDA has not been performed, give the reason
)if other, explain",,variable,,,,,RIMDAMAL,,,,,,,,,
12,http://purl.obolibrary.org/obo/EUPATH_0064621,Other reason MDA not performed,mass_drug_administ_arm_2020_reshaped::mda5_notadmin_other,,mass_drug_administ_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,"(If the MDA has not been performed, give the reason
)if other, explain",,variable,,,,,RIMDAMAL,,,,,,,,,
23,http://purl.obolibrary.org/obo/EUPATH_0064631,Prior malaria treatment time ,malaria_arm_2020_reshaped::mtf_unc_malaria_med_date,,malaria_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Approximately how many weeks prior was the patient treated for malaria?,"0, < 1 week ago | 1, 1 to 2 weeks ago | 2, 2 to 3 weeks ago | 3, three to four weeks ago",variable,,,,,RIMDAMAL,weeks,http://purl.obolibrary.org/obo/UO_0000034,,,,,,,
22,http://purl.obolibrary.org/obo/EUPATH_0064631,Prior malaria treatment time ,malaria_arm_reshaped::mtf_unc_malaria_med_date,,malaria_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Approximately how many weeks prior was the patient treated for malaria?,"0, < 1 week ago | 1, 1 to 2 weeks ago | 2, 2 to 3 weeks ago | 3, three to four weeks ago",variable,,,,,RIMDAMAL,,,,,,,,,
28,http://purl.obolibrary.org/obo/EUPATH_0064634,Reason 3 days of treatment not given,mass_drug_administ_arm_2020_reshaped::not_stardard_exp_mda7,,mass_drug_administ_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,"If ""Other"", explain why the number of days of treatment was not all three days",,variable,,,,,RIMDAMAL,,,,,,,,,
6,http://purl.obolibrary.org/obo/EUPATH_0064637,Reason for no MDA,mass_drug_administ_arm_reshaped::no_mda1_reason,,mass_drug_administ_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,"If MDA was not given to this person, give the reason",,multifilter,,,,,RIMDAMAL,,,,,,,,,
11,http://purl.obolibrary.org/obo/EUPATH_0064637,Reason for no MDA,mass_drug_administ_arm_2020_reshaped::no_mda5_reason,,mass_drug_administ_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,"If MDA was not given to this person, give the reason","1, Absence | 2, Refused | 3, Adverse Event | 4, Pregnancy | 5, Other",variable,,,,,RIMDAMAL,,,,,,,,,
23,http://purl.obolibrary.org/obo/EUPATH_0064639,Reason not treated for all 3 days,mass_drug_administ_arm_reshaped::not_stardard_exp_mda2,,mass_drug_administ_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,"If ""Other"", explain why the number of days of treatment was not all three days",,variable,,,,,RIMDAMAL,,,,,,,,,
50,http://purl.obolibrary.org/obo/EUPATH_0064650,Therapeutic failure,malaria_arm_reshaped::therapeutic_fail_number,,malaria_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,,,variable,,,,,RIMDAMAL,,,,,,,,,
25,http://purl.obolibrary.org/obo/EUPATH_0064651,Therapeutic failure classification,malaria_arm_2020_reshaped::mtf_unc_malaria_doc_diag_1,,malaria_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,"This will be recorded later by the Investigator.

 Treatment failed after 28 days,  how is this therapeutic failure classified?","1, early therapeutic failure | 2, late clinical failure",variable,,,,,RIMDAMAL,,,,,,,,,
