ID,label,datasets,contain_unit
EUPATH_0045021,"Symptom group, pathways",general/general_nhs,No
EUPATH_0022189,Symptom start date,icemr_india_gujarat | icemr_amazoniaBrazil,No
EUPATH_0021002,Symptoms,general/general_umsp | icemr_india_gujarat | icemr_indian_cx | icemr_amazoniaBrazil | icemr_southAsia | gates_perch | icemr_malawi | icemr_india_feverSurv | icemr_prism2 | icemr_amazoniaPeru_long | general/general_promote_mothers | icemr_india_behavior | icemr_prism | gates_provide | gates_llineup | icemr_westAfrica | general/general_crompton | icemr_indian,No
EUPATH_0010351,Symptoms at enrollment,gates_gems1a | gates_gems | gates_vida,No
EUPATH_0022190,Symptoms in last 7 days order,icemr_amazoniaBrazil,No
EUPATH_0010356,Symptoms in the last 7 days,gates_gems1a | icemr_amazoniaBrazil | gates_gems | gates_vida,No
EUPATH_0015684,Symptoms since illness began or during diarrhea,gates_gems_huas | gates_vida | gates_gems1a_huas | gates_vida_hucs_kenya | gates_vida_hucs_gambia_mali,No
EUPATH_0042044,Syphilis sample collected,general/general_promote_mothers,No
EUPATH_0031284,TAC performed,gates_vida,No
EUPATH_0033252,TB results reported,gates_perch,No
EUPATH_0031132,TTGA/TCBS agar,gates_vida,No
EUPATH_0035052,Table count,gates_washbBangladesh,No
EUPATH_0033260,Tachycardia,gates_perch,No
EUPATH_0033261,Tachypnea,gates_perch,No
EUPATH_0023012,Take 2nd antimalarial medication,icemr_southAsia,No
EUPATH_0023024,Take 3rd antimalarial medication,icemr_southAsia,No
EUPATH_0023045,Take 4th antimalarial medication,icemr_southAsia,No
EUPATH_0023046,Take 5th antimalarial medication,icemr_southAsia,No
EUPATH_0022100,Take medicine regularly,icemr_amazoniaBrazil,No
EUPATH_0000444,Taluk,icemr_india_gujarat | icemr_indian_cx | icemr_indian,No
EUPATH_0000448,Taluk visited,icemr_india_gujarat | icemr_indian_cx | icemr_india_feverSurv | icemr_indian,No
EUPATH_0035112,Target child or sibling/neighbor,gates_washbKenya | gates_washbBangladesh,No
EUPATH_0011911,Target month for 24hr food recall survey,gates_maled_phase3,No
EUPATH_0011929,Target month for blood collection,gates_maled_phase3,No
EUPATH_0011917,Target month for diet diversity survey,gates_maled_phase3,No
EUPATH_0011915,Target month for food security survey,gates_maled_phase3,No
EUPATH_0011920,Target month for socioeconomic status survey,gates_maled_phase3,No
EUPATH_0011851,Target month for stool collection,gates_maled_phase3,No
EUPATH_0011930,Target month for urine collection for L:M analysis,gates_maled_phase3,No
EUPATH_0011997,Target month for urine collection for iodine analysis,gates_maled_phase3,No
EUPATH_0045007,Telephony line,general/general_nhs,No
EUPATH_0000544,Temperature measurement method,icemr_southAsia | icemr_westAfrica,No
EUPATH_0042149,"Temperature, categorized",general/general_promote_mothers,No
EUPATH_0015458,Test date,gates_gems1a | gates_vida,No
EUPATH_0021303,Tested for malaria,icemr_india_behavior,No
EUPATH_0011461,"Tetanus antibodies, by ELISA",gates_maled_phase3,No
EUPATH_0011460,Tetanus vaccine doses prior to blood draw,gates_maled_phase3,No
EUPATH_0042150,"Thick blood smear sample, cord blood",general/general_promote_mothers,No
EUPATH_0042151,"Thick blood smear sample, placental blood",general/general_promote_mothers,No
EUPATH_0036138,Things for drawing or writing,gates_provide,No
EUPATH_0036139,Things for pretending,gates_provide,No
EUPATH_0036140,Things that play or make music,gates_provide,No
EUPATH_0015493,Third choice health center when child sick with diarrhea,gates_gems_huas,No
EUPATH_0022184,Third dwelling community,icemr_amazoniaBrazil,No
EUPATH_0022176,Third household ID,icemr_amazoniaBrazil,No
EUPATH_0024303,Thirsty,icemr_southernAfrica,No
EUPATH_0036099,Thoughts of harming yourself occurred in the past 7 days,gates_provide,No
EUPATH_0025147,Time at current location,icemr_malawi,No
EUPATH_0011010,Time between childbirth and 1st breastfeeding,gates_maled_phase3 | gates_ganc,No
EUPATH_0044006,Time from symptoms to enrollment,general/general_hcq_non_randomized,No
EUPATH_0021236,Time in transit to health facility,icemr_india_behavior,No
EUPATH_0010220,Time of 1st antibiotic administration,gates_gems1a | gates_gems | gates_vida,No
EUPATH_0024266,Time owned personal bednet,icemr_southernAfrica | icemr_malawi,No
EUPATH_0024209,Time since diarrhea onset,icemr_southernAfrica,No
EUPATH_0024211,Time since diarrhea stopped,icemr_southernAfrica,No
EUPATH_0025149,Time since travel,icemr_malawi,No
EUPATH_0010225,Time stool or rectal swab placed in transport media,gates_gems1a | gates_gems | gates_vida,No
EUPATH_0010216,Time stool passed,gates_gems1a | gates_gems | gates_vida,No
EUPATH_0031078,Time to refill capillary,gates_vida,No
EUPATH_0000726,Time to retrieve drinking water,gates_gems1a | gates_gems | gates_vida,No
EUPATH_0010561,Time zero stool,gates_maled_phase3,No
EUPATH_0000219,Timing of enrollment,icemr_prism2 | icemr_prism,No
EUPATH_0040016,Tobacco use,general/general_umsp | general/general_promote_mothers,No
EUPATH_0011611,Toilet or latrine,gates_shine | gates_maled_phase3,No
EUPATH_0011613,Toilet or latrine concrete floor before 11/2009,gates_maled_phase3,No
EUPATH_0011615,Toilet or latrine concrete floor between 11/2009-02/2014,gates_maled_phase3,No
EUPATH_0011614,Toilet or latrine concrete floor date,gates_maled_phase3,No
EUPATH_0011612,Toilet or latrine has concrete floor,gates_maled_phase3,No
EUPATH_0011744,Toilet or latrine type,gates_maled_phase3,No
EUPATH_0025150,Toilet type,icemr_malawi | gates_shine,No
EUPATH_0036141,Told child stories,gates_provide,No
EUPATH_0000410,Took antimalarial medication,icemr_indian_cx | icemr_southernAfrica | icemr_india_feverSurv | icemr_amazoniaPeru_long | icemr_indian,No
EUPATH_0000409,Took antimalarial medication as advised,icemr_indian_cx | icemr_indian,No
EUPATH_0036142,Took child outside home,gates_provide,No
EUPATH_0022099,Took medicine for worms in last 6 months,icemr_amazoniaBrazil,No
EUPATH_0035106,"Toothache during the last 2 days, caregiver report",gates_washbBangladesh,No
EUPATH_0035105,"Toothache during the last 7 days, caregiver report",gates_washbBangladesh,No
EUPATH_0010517,Total ALRI episodes,gates_maled_phase3,No
EUPATH_0025004,Total Anopheles count,icemr_malawi,No
EUPATH_0000217,Total Anopheles tested,icemr_prism,No
EUPATH_0000218,Total Anopheles-pos,icemr_prism,No
EUPATH_0011267,Total Haemophilus influenzae type B vaccine doses,gates_perch | gates_maled_phase3,No
EUPATH_0011282,Total Japanese encephalitis vaccine doses,gates_maled_phase3,No
EUPATH_0048093,Total MDAT score,gates_shine,No
EUPATH_0011952,Total cholera vaccine doses,gates_maled_phase3,No
EUPATH_0010515,Total days in all ALRI episodes,gates_maled_phase3,No
EUPATH_0000742,Total days in all diarrheal episodes,gates_maled_phase3 | gates_provide,No
EUPATH_0010476,"Total days in all diarrheal episodes, ex 1st days",gates_maled_phase3,No
EUPATH_0036472,Total days in all severe diarrheal episodes,gates_provide,No
EUPATH_0010512,Total days with ALRI,gates_maled_phase3,No
EUPATH_0011222,Total deworming treatments,gates_maled_phase3 | gates_ganc,No
EUPATH_0010477,Total diarrheal episodes,gates_maled_phase3 | gates_provide,No
EUPATH_0036473,Total diarrheal episodes without rotavirus status,gates_provide,No
EUPATH_0015600,"Total earnings loss, prior care",gates_gems_huas,No
EUPATH_0020122,Total female Anopheles count,icemr_prism2,No
EUPATH_0010513,"Total fever days, caregiver report",gates_maled_phase3,No
EUPATH_0011257,Total hepatitis B vaccine doses | Total HBV vaccine doses,gates_maled_phase3 | gates_ganc,No
EUPATH_0010502,Total illness surveillance days,gates_maled_phase3 | gates_provide,No
EUPATH_0010503,Total illness surveillance days with data,gates_maled_phase3,No
EUPATH_0011246,Total influenza vaccine doses,gates_maled_phase3,No
EUPATH_0042048,Total malaria episodes,general/general_promote_mothers,No
EUPATH_0011306,Total measles vaccine doses,gates_maled_phase3 | gates_ganc,No
EUPATH_0011316,Total meningitis vaccine doses,gates_maled_phase3,No
EUPATH_0011483,Total mumps vaccine doses,gates_maled_phase3,No
EUPATH_0020251,Total oocysts,icemr_prism2,No
EUPATH_0015602,"Total other caregivers earnings loss, prior care",gates_gems_huas,No
EUPATH_0036434,"Total poliovirus serotype 1 burden, by multiplexed qRT-PCR",gates_provide,No
EUPATH_0036435,"Total poliovirus serotype 2 burden, by multiplexed qRT-PCR",gates_provide,No
EUPATH_0036436,"Total poliovirus serotype 3 burden, by multiplexed qRT-PCR",gates_provide,No
EUPATH_0030019,Total population of village,gates_scoreNig | gates_scoreMoz | gates_scoreCrosssect,No
EUPATH_0030020,Total population treated in village,gates_scoreNig | gates_scoreMoz | gates_scoreCrosssect,No
EUPATH_0030134,"Total population treated in village, second treatment",gates_scoreNig,No
EUPATH_0011411,Total rabies vaccine doses,gates_maled_phase3,No
EUPATH_0011427,Total rotavirus vaccine doses,gates_vida | gates_maled_phase3 | gates_ganc,No
EUPATH_0036474,Total rotavirus-associated diarrheal episodes,gates_provide,No
EUPATH_0011436,Total rubella vaccine doses,gates_maled_phase3,No
EUPATH_0036475,Total severe diarrheal episodes,gates_provide,No
EUPATH_0036476,Total severe diarrheal episodes without rotavirus status,gates_provide,No
EUPATH_0036477,Total severe rotavirus-associated diarrheal episodes,gates_provide,No
EUPATH_0010315,Total stool output measured during rehydration therapy,gates_gems1a | gates_gems | gates_vida,No
EUPATH_0011459,Total tetanus vaccine doses,gates_maled_phase3,No
EUPATH_0011464,Total typhoid vaccine doses,gates_maled_phase3,No
EUPATH_0011214,Total varicella vaccine doses,gates_maled_phase3,No
EUPATH_0011440,Total vitamin A supplementations,gates_maled_phase3 | gates_ganc,No
EUPATH_0011441,Total yellow fever vaccine doses,gates_maled_phase3 | gates_ganc,No
EUPATH_0015540,Traditional healer,gates_gems_huas,No
EUPATH_0015565,"Traditional healer, consultation expenses",gates_gems_huas,No
EUPATH_0015566,"Traditional healer, diagnostic expenses",gates_gems_huas,No
EUPATH_0015567,"Traditional healer, drug expenses",gates_gems_huas,No
EUPATH_0010245,"Traditional healer, medical expenses",gates_gems1a | gates_gems,No
EUPATH_0015568,"Traditional healer, other expenses",gates_gems_huas,No
EUPATH_0015569,"Traditional healer, total expenses",gates_gems_huas,No
EUPATH_0010246,"Traditional healer, transport expenses",gates_gems_huas | gates_gems1a | gates_gems,No
EUPATH_0045027,Transfer end datetime,general/general_nhs,No
EUPATH_0045026,Transfer start datetime,general/general_nhs,No
EUPATH_0020217,Transit to health facility,icemr_prism2 | general/general_promote_mothers | icemr_india_behavior | gates_llineup,No
EUPATH_0015495,Transport time to first choice health center,gates_gems_huas,No
EUPATH_0015494,Transport to first choice health center,gates_gems_huas,No
EUPATH_0010262,Transportation time to clinic,gates_gems1a | gates_gems,No
EUPATH_0025152,Travel date,icemr_malawi,No
EUPATH_0023055,Traveled in last 12 months,icemr_southAsia,No
EUPATH_0000450,Traveled in last 2 weeks,icemr_india_gujarat | icemr_indian_cx | icemr_malawi | icemr_india_feverSurv | icemr_indian,No
EUPATH_0000387,Traveled in last month,icemr_southAsia | icemr_amazoniaPeru_long,No
EUPATH_0022031,Traveled in the 2 weeks before 2nd most recent malaria episode,icemr_amazoniaPeru_long,No
EUPATH_0022032,Traveled in the 2 weeks before 3rd most recent malaria episode,icemr_amazoniaPeru_long,No
EUPATH_0022033,Traveled in the 2 weeks before 4th most recent malaria episode,icemr_amazoniaPeru_long,No
EUPATH_0022030,Traveled in the 2 weeks before most recent malaria episode,icemr_amazoniaPeru_long,No
EUPATH_0020181,Traveled since last clinic visit,icemr_prism2,No
EUPATH_0025153,Treated bednet,icemr_malawi | general/general_promote_mothers,No
EUPATH_0022101,Treated for last malaria diagnosis,icemr_amazoniaBrazil | icemr_india_behavior,No
EUPATH_0000428,Treated with antimalarials,icemr_indian_cx | icemr_india_feverSurv | icemr_india_behavior | icemr_indian,No
EUPATH_0025154,Treated with effective anti-malarial in past 7 days,icemr_malawi,No
EUPATH_0022146,Treatment for malaria ongoing,icemr_amazoniaBrazil,No
EUPATH_0022128,Treatment for other condition ongoing,icemr_amazoniaBrazil,No
EUPATH_0021224,Treatment notes,icemr_india_gujarat,No
EUPATH_0023050,Treatment start date,icemr_india_gujarat | icemr_southAsia,No
EUPATH_0023051,Treatment start time,icemr_southAsia,No
EUPATH_0042153,"Treponema p. pallidum, by RDT",general/general_promote_mothers,No
EUPATH_0023056,Tribal affilliation,icemr_southAsia,No
EUPATH_0015387,"Trichuris trichiura Ct value, by TAC result",gates_gems | gates_vida | gates_maled_phase3 | gates_provide,No
EUPATH_0010615,"Trichuris trichiura, by microscopy",gates_scoreBurundi | gates_scoreRwanda | gates_maled_phase3 | gates_scoreSeasonal | gates_provide,No
EUPATH_0022131,Tried to treat malaria in last 30 days,icemr_amazoniaBrazil,No
NCIT_C69121,Trimester,icemr_prism2,No
EUPATH_0000411,Type of existing illness,icemr_indian_cx | icemr_india_feverSurv | icemr_indian,No
EUPATH_0015396,"Typical EPEC Ct value, by TAC result",gates_gems | gates_vida,No
EUPATH_0044146,UCC LLIN count,gates_llineup,No
EUPATH_0044143,UCC LLIN instructions received,gates_llineup,No
EUPATH_0044142,UCC LLIN received,gates_llineup,No
EUPATH_0044148,UCC LLIN type,gates_llineup,No
EUPATH_0044168,UCC LLIN wave,gates_llineup,No
EUPATH_0041091,Ultrasonograph requested,general/general_crompton,No
EUPATH_0000202,Unable to assess Anopheles funestus count,icemr_prism2 | icemr_prism,No
EUPATH_0000203,Unable to assess Anopheles gambiae count,icemr_prism2 | icemr_prism,No
EUPATH_0020188,Unable to assess other Anopheles species count,icemr_prism2,No
EUPATH_0010419,Unable to determine eligibility,gates_gems,No
EUPATH_0015119,Undernutrition,gates_gems1a | gates_gems | gates_vida,No
EUPATH_0035066,Underweight,gates_washbKenya | gates_washbBangladesh,No
EUPATH_0000204,Unfed Anopheles funestus count,icemr_prism2 | icemr_prism | gates_llineup,No
EUPATH_0000205,Unfed Anopheles gambiae count,icemr_prism2 | icemr_prism | gates_llineup,No
EUPATH_0020197,Unfed other Anopheles species count,icemr_prism2,No
EUPATH_0035013,Union council,gates_washbBangladesh,No
EUPATH_0010905,Unique pathogen count,gates_maled_phase3,No
EUPATH_0010909,"Unique pathogen count, diarrheal stools",gates_maled_phase3,No
EUPATH_0010910,"Unique pathogen count, monthly stools",gates_maled_phase3,No
EUPATH_0015570,"Unlicenced doctor, consultation expenses",gates_gems_huas,No
EUPATH_0015571,"Unlicenced doctor, diagnostic expenses",gates_gems_huas,No
EUPATH_0015572,"Unlicenced doctor, drug expenses",gates_gems_huas,No
EUPATH_0015573,"Unlicenced doctor, other expenses",gates_gems_huas,No
EUPATH_0010247,"Unlicensed doctor, total expenses",gates_gems_huas | gates_gems1a | gates_gems,No
EUPATH_0010248,"Unlicensed doctor, transport expenses",gates_gems_huas | gates_gems1a | gates_gems,No
EUPATH_0015541,Unlicensed practitioner/village doctor/bush doctor/village health worker,gates_gems_huas,No
EUPATH_0035058,Unshared toilet or latrine,gates_washbBangladesh,No
EUPATH_0000401,Untreated bednet count,icemr_indian_cx | icemr_indian,No
EUPATH_0025172,Urban or rural area visited,icemr_malawi,No
EUPATH_0033265,Urine collected,gates_perch | general/general_promote_mothers | gates_provide | general/general_crompton,No
EUPATH_0036351,Urine collection comment,gates_provide,No
EUPATH_0033266,Urine collection date,gates_perch | gates_provide | general/general_crompton,No
EUPATH_0036114,Urine collection end time,gates_provide,No
EUPATH_0036115,Urine collection start time,gates_provide,No
EUPATH_0033267,Urine collection time,gates_perch,No
EUPATH_0011437,Urine included in L:M analysis,gates_maled_phase3,No
CMO_0000591,Urine protein,general/general_promote_mothers,No
EUPATH_0036352,Urine quantity sufficient,gates_provide,No
EUPATH_0036116,Urine stored with preservative,gates_provide,No
EUPATH_0021296,Use ITN,icemr_india_behavior,No
EUPATH_0024142,Use bednet,icemr_amazoniaBrazil | icemr_southernAfrica | icemr_malawi,No
EUPATH_0010530,"Use of antibiotics, caregiver report",gates_maled_phase3,No
EUPATH_0022167,Use other personal vector interventions,icemr_amazoniaBrazil,No
EUPATH_0041018,Use other vector interventions,general/general_crompton,No
EUPATH_0000681,Usual hand washing,gates_gems1a | gates_gems,No
EUPATH_0031005,Vaccination information source available,gates_vida | gates_vida_hucs_gambia_mali,No
EUPATH_0041080,Venipuncture blood sample,general/general_crompton,No
EUPATH_0033268,Very severe case-defining symptoms,gates_perch,No
EUPATH_0033269,Very severe pneumonia,gates_perch,No
EUPATH_0031079,Vesikari axillary temperature,gates_vida | gates_provide,No
EUPATH_0031113,Vesikari days vomiting,gates_vida | gates_provide,No
EUPATH_0031285,Vesikari dehydration severity,gates_vida | gates_provide,No
EUPATH_0031114,Vesikari diarrhea duration,gates_vida | gates_provide,No
EUPATH_0031319,Vesikari max loose stools,gates_vida | gates_provide,No
EUPATH_0031115,Vesikari maximum vomiting,gates_vida | gates_provide,No
EUPATH_0031145,Vesikari rehydration treatment,gates_vida | gates_provide,No
EUPATH_0031320,Vesikari score,gates_vida,No
EUPATH_0031286,Vesikari score integer,gates_vida | gates_provide,No
EUPATH_0036478,Vesikari score per diarrheal episode standard deviation,gates_provide,No
