entity,Num_datasets,labels,PARENT,direct_parent,category,termType
http://purl.obolibrary.org/obo/EUPATH_0032378,1,"Streptococcus anginosus group (Streptococcus milleri group), by culture",Laboratory test,Streptococcus in induced sputum,sample,value
http://purl.obolibrary.org/obo/EUPATH_0032559,1,"Streptococcus anginosus group (Streptococcus milleri group), by culture result",Laboratory test,Raw bacteria data for induced sputum,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0032379,1,"Streptococcus group A (Streptococcus pyogenes), by bacteriology",Laboratory test,Streptococcus in induced sputum,sample,value
http://purl.obolibrary.org/obo/EUPATH_0032224,1,"Streptococcus group A (Streptococcus pyogenes), by culture",Laboratory test,Streptococcus in blood,sample,value
http://purl.obolibrary.org/obo/EUPATH_0032380,1,"Streptococcus group A (Streptococcus pyogenes), by culture",Laboratory test,Streptococcus in induced sputum,sample,value
http://purl.obolibrary.org/obo/EUPATH_0032560,1,"Streptococcus group A (Streptococcus pyogenes), by culture result",Laboratory test,Raw bacteria data for induced sputum,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0032381,1,"Streptococcus group C, by bacteriology",Laboratory test,Streptococcus in induced sputum,sample,value
http://purl.obolibrary.org/obo/EUPATH_0032382,1,"Streptococcus group C, by culture",Laboratory test,Streptococcus in induced sputum,sample,value
http://purl.obolibrary.org/obo/EUPATH_0032561,1,"Streptococcus group C, by culture result",Laboratory test,Raw bacteria data for induced sputum,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0033009,1,"Streptococcus group F, by culture",Laboratory test,Streptococcus in pleural fluid,sample,value
http://purl.obolibrary.org/obo/EUPATH_0032383,1,"Streptococcus group G, by bacteriology",Laboratory test,Streptococcus in induced sputum,sample,value
http://purl.obolibrary.org/obo/EUPATH_0032384,1,"Streptococcus group G, by culture",Laboratory test,Streptococcus in induced sputum,sample,value
http://purl.obolibrary.org/obo/EUPATH_0032562,1,"Streptococcus group G, by culture result",Laboratory test,Raw bacteria data for induced sputum,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0033305,1,Streptococcus in blood,Laboratory test,Bacteria in blood,sample,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032177,1,Streptococcus in induced sputum,Laboratory test,Bacteria in induced sputum,sample,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032190,1,Streptococcus in lung aspirate,Laboratory test,Bacteria in lung aspirate,sample,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032196,1,Streptococcus in nasopharyngeal/oropharyngeal swabs,Laboratory test,Bacteria in nasopharyngeal/oropharyngeal swabs,sample,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033337,1,Streptococcus in pleural fluid,Laboratory test,Bacteria in pleural fluid,sample,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032563,1,"Streptococcus pneumoniae (copies/mL), by multiplexed qPCR result",Laboratory test,Raw bacteria data for induced sputum,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0032676,1,"Streptococcus pneumoniae (copies/mL), by multiplexed qPCR result",Laboratory test,Raw bacteria data for lung aspirate,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0032768,1,"Streptococcus pneumoniae (copies/mL), by multiplexed qPCR result",Laboratory test,Raw bacteria data for nasopharyngeal/oropharyngeal swabs,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0033032,1,"Streptococcus pneumoniae (copies/mL), by multiplexed qPCR result",Laboratory test,Raw bacteria data for pleural fluid,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0032564,1,"Streptococcus pneumoniae Ct value, by multiplexed qPCR result",Laboratory test,Raw bacteria data for induced sputum,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0032677,1,"Streptococcus pneumoniae Ct value, by multiplexed qPCR result",Laboratory test,Raw bacteria data for lung aspirate,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0032769,1,"Streptococcus pneumoniae Ct value, by multiplexed qPCR result",Laboratory test,Raw bacteria data for nasopharyngeal/oropharyngeal swabs,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0033033,1,"Streptococcus pneumoniae Ct value, by multiplexed qPCR result",Laboratory test,Raw bacteria data for pleural fluid,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0032252,1,"Streptococcus pneumoniae lytA (copies/mL), by qPCR result",Laboratory test,Raw bacteria data for blood,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0032253,1,"Streptococcus pneumoniae lytA Ct value, by qPCR result",Laboratory test,Raw bacteria data for blood,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0032200,1,"Streptococcus pneumoniae lytA-pos, by absolute qPCR",Laboratory test,Streptococcus in blood,sample,value
http://purl.obolibrary.org/obo/EUPATH_0032225,1,"Streptococcus pneumoniae lytA-pos, by qPCR",Laboratory test,Streptococcus in blood,sample,value
http://purl.obolibrary.org/obo/EUPATH_0032629,1,"Streptococcus pneumoniae serotype 2, by culture result",Laboratory test,Raw bacteria data for induced sputum,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0032744,1,"Streptococcus pneumoniae serotype 2, by culture result",Laboratory test,Raw bacteria data for nasopharyngeal/oropharyngeal swabs,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0032745,1,"Streptococcus pneumoniae serotype 3, by culture result",Laboratory test,Raw bacteria data for nasopharyngeal/oropharyngeal swabs,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0032746,1,"Streptococcus pneumoniae serotype 4, by culture result",Laboratory test,Raw bacteria data for nasopharyngeal/oropharyngeal swabs,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0032247,1,"Streptococcus pneumoniae serotype, by culture result",Laboratory test,Raw bacteria data for blood,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0033446,1,"Streptococcus pneumoniae serotype, by culture result",Laboratory test,Raw bacteria data for endotracheal tube aspirate,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0032630,1,"Streptococcus pneumoniae serotype, by culture result",Laboratory test,Raw bacteria data for induced sputum,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0033449,1,"Streptococcus pneumoniae serotype, by culture result",Laboratory test,Raw bacteria data for lung aspirate,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0032747,1,"Streptococcus pneumoniae serotype, by culture result",Laboratory test,Raw bacteria data for nasopharyngeal/oropharyngeal swabs,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0033092,1,"Streptococcus pneumoniae serotype, by culture result",Laboratory test,Raw bacteria data for pleural fluid,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0032770,1,"Streptococcus pneumoniae serotype, by microarray result",Laboratory test,Raw bacteria data for nasopharyngeal/oropharyngeal swabs,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0032975,1,"Streptococcus pneumoniae, by BinaxNOW RDT",Laboratory test,Streptococcus in pleural fluid,sample,value
http://purl.obolibrary.org/obo/EUPATH_0032981,1,"Streptococcus pneumoniae, by absolute qPCR",Laboratory test,Streptococcus in nasopharyngeal/oropharyngeal swabs,sample,value
http://purl.obolibrary.org/obo/EUPATH_0032473,1,"Streptococcus pneumoniae, by bacteriology",Laboratory test,Streptococcus in induced sputum,sample,value
http://purl.obolibrary.org/obo/EUPATH_0032248,1,"Streptococcus pneumoniae, by culture",Laboratory test,Streptococcus in blood,sample,value
http://purl.obolibrary.org/obo/EUPATH_0032474,1,"Streptococcus pneumoniae, by culture",Laboratory test,Streptococcus in induced sputum,sample,value
http://purl.obolibrary.org/obo/EUPATH_0032655,1,"Streptococcus pneumoniae, by culture",Laboratory test,Streptococcus in lung aspirate,sample,value
http://purl.obolibrary.org/obo/EUPATH_0032976,1,"Streptococcus pneumoniae, by culture",Laboratory test,Streptococcus in nasopharyngeal/oropharyngeal swabs,sample,value
http://purl.obolibrary.org/obo/EUPATH_0033011,1,"Streptococcus pneumoniae, by culture",Laboratory test,Streptococcus in pleural fluid,sample,value
http://purl.obolibrary.org/obo/EUPATH_0032565,1,"Streptococcus pneumoniae, by culture result",Laboratory test,Raw bacteria data for induced sputum,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0032475,1,"Streptococcus pneumoniae, by multiplexed qPCR",Laboratory test,Streptococcus in induced sputum,sample,value
http://purl.obolibrary.org/obo/EUPATH_0032656,1,"Streptococcus pneumoniae, by multiplexed qPCR",Laboratory test,Streptococcus in lung aspirate,sample,value
http://purl.obolibrary.org/obo/EUPATH_0032748,1,"Streptococcus pneumoniae, by multiplexed qPCR",Laboratory test,Streptococcus in nasopharyngeal/oropharyngeal swabs,sample,value
http://purl.obolibrary.org/obo/EUPATH_0033012,1,"Streptococcus pneumoniae, by multiplexed qPCR",Laboratory test,Streptococcus in pleural fluid,sample,value
http://purl.obolibrary.org/obo/EUPATH_0032476,1,"Streptococcus, by bacteriology",Laboratory test,Streptococcus in induced sputum,sample,value
http://purl.obolibrary.org/obo/EUPATH_0032477,1,"Streptococcus, by culture",Laboratory test,Streptococcus in induced sputum,sample,value
http://purl.obolibrary.org/obo/EUPATH_0032566,1,"Streptococcus, by culture result",Laboratory test,Raw bacteria data for induced sputum,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0011821,1,Strongyloides stercoralis aggregate data,Laboratory test,Aggregate data for eukaryota detection in stool,sample,category
http://purl.obolibrary.org/obo/EUPATH_0015456,1,"Strongyloides stercoralis, by RT-PCR",Laboratory test,Strongyloides in stool,sample,value
http://purl.obolibrary.org/obo/EUPATH_0015455,1,"Strongyloides stercoralis, by RT-PCR result",Laboratory test,Raw eukaryota data for stool,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0000487,1,"Submicroscopic Plasmodium, by LAMP",Laboratory test,Plasmodium in blood,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0031284,1,TAC performed,Laboratory test,Stool microbiology test procedures,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0011822,1,Taenia aggregate data,Laboratory test,Aggregate data for eukaryota detection in stool,sample,category
http://purl.obolibrary.org/obo/EUPATH_0011957,1,Taenia in stool,Laboratory test,Eukaryota in stool,sample,category
http://purl.obolibrary.org/obo/EUPATH_0010821,1,"Taenia, by microscopy",Laboratory test,Taenia in stool,sample,value
http://purl.obolibrary.org/obo/EUPATH_0032029,1,Test result summary for nasopharyngeal/oropharyngeal swabs,Laboratory test,Nasopharyngeal/oropharyngeal swabs microbiology test,sample,category
http://purl.obolibrary.org/obo/EUPATH_0011461,1,"Tetanus antibodies, by ELISA",Laboratory test,Antibodies,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0011514,1,"Tetanus titer (IU/L), by ELISA result",Laboratory test,Raw antibody titer test result,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0036261,1,"Tetanus toxoid IgG titer (IU/mL), by ELISA result",Laboratory test,Raw antibody titer test result,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0036392,1,"Tetanus toxoid IgG titer (IU/mL), by MIA result",Laboratory test,Raw antibody titer test result,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0036434,1,"Total poliovirus serotype 1 burden, by multiplexed qRT-PCR",Laboratory test,Enterovirus in stool aggregate data,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0036435,1,"Total poliovirus serotype 2 burden, by multiplexed qRT-PCR",Laboratory test,Enterovirus in stool aggregate data,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0036436,1,"Total poliovirus serotype 3 burden, by multiplexed qRT-PCR",Laboratory test,Enterovirus in stool aggregate data,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0036069,1,"Trichomonas hominis, by microscopy",Laboratory test,Trichomonas in stool,sample,value
http://purl.obolibrary.org/obo/EUPATH_0036027,1,Trichomonas in stool,Laboratory test,Eukaryota in stool,sample,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0030029,1,Trichuris in stool aggregate data,Laboratory test,Eukaryote in stool detection aggregate data,sample,category
http://purl.obolibrary.org/obo/EUPATH_0011823,1,Trichuris trichiura aggregate data,Laboratory test,Aggregate data for eukaryota detection in stool,sample,category
http://purl.obolibrary.org/obo/EUPATH_0036271,1,Tumor necrosis factor alpha (pg/mL),Laboratory test,Blood test,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0036526,1,Tumor necrosis factor alpha (pg/mL),Laboratory test,Maternal blood test,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0036525,1,Tumor necrosis factor alpha (pg/mL),Laboratory test,Maternal breast milk test,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0021225,1,Two-hour postprandial blood sugar (mg/dL),Laboratory test,Blood test,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0021131,1,Typhus in blood,Laboratory test,Bacteria in blood,,category
http://purl.obolibrary.org/obo/EUPATH_0010911,1,Unique pathogen (ex NRV) count,Laboratory test,Test result summary for stool,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0010905,1,Unique pathogen count,Laboratory test,Test result summary for stool,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0010909,1,"Unique pathogen count, diarrheal stools",Laboratory test,Test result summary for stool,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0010910,1,"Unique pathogen count, monthly stools",Laboratory test,Test result summary for stool,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0020200,1,Unknown species,Laboratory test,"Plasmodium species, by microscopy",sample,value
http://purl.obolibrary.org/obo/EUPATH_0021227,1,Urea (mg/dL),Laboratory test,Blood test,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0021228,1,Uric acid (mg/dL),Laboratory test,Blood test,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0036288,1,Vascular endothelial growth factor (pg/mL),Laboratory test,Maternal breast milk test,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0011825,1,Vibrio aggregate data,Laboratory test,Aggregate data for bacteria detection in stool,sample,category
http://purl.obolibrary.org/obo/EUPATH_0031146,1,"Vibrio cholerae El Tor or Classical, by bacteriology result",Laboratory test,Raw bacteria data for stool,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0015461,1,"Vibrio cholerae O1 El Tor, by bacteriology result",Laboratory test,Raw bacteria data for stool,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0015291,1,"Vibrio cholerae O1 Inaba, by bacteriology",Laboratory test,Vibrio in stool,sample,value
http://purl.obolibrary.org/obo/EUPATH_0015292,1,"Vibrio cholerae O1 Ogawa, by bacteriology",Laboratory test,Vibrio in stool,sample,value
http://purl.obolibrary.org/obo/EUPATH_0015462,1,"Vibrio cholerae O1, by bacteriology result",Laboratory test,Raw bacteria data for stool,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0015463,1,"Vibrio cholerae O139, by bacteriology result",Laboratory test,Raw bacteria data for stool,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0031147,1,"Vibrio cholerae, by bacteriology result",Laboratory test,Raw bacteria data for stool,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0010825,1,"Vibrio, by bacteriology",Laboratory test,Vibrio in stool,sample,value
http://purl.obolibrary.org/obo/EUPATH_0010634,1,"Vibrio, by bacteriology result",Laboratory test,Raw bacteria data for stool,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0031144,1,"Viral pathogen, by RT-PCR or ELISA",Laboratory test,Test result summary for stool,sample,variable
http://purl.obolibrary.org/obo/EUPATH_0011828,1,Virulence factor gene ipaH aggregate data,Laboratory test,Enteroinvasive Escherichia coli (EIEC) aggregate data,sample,category
http://purl.obolibrary.org/obo/EUPATH_0011831,1,Virulence factor genes aatA and aaiC aggregate data,Laboratory test,Enteroaggregative Escherichia coli (EAEC) aggregate data,sample,category
