IRI,label,dataSet,mergeKey,is_temporal,hidden
http://purl.obolibrary.org/obo/EUPATH_0024174,Not at home at the time of spraying,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024175,Do not like the smell,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024176,Did not want to move my household belongings outside,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024177,Do not think spraying works,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024178,Don't know,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024179,Reason for refusing IRS,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024180,Household head employed,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024183,Solar panels,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024184,Household appliances,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024185,Household vehicles,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024186,Slept elsewhere in last 4 weeks,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024187,Trips in last 4 weeks count,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024188,Nights slept elsewhere count,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024189,Job or formal work,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024190,To buy or sell,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024191,Wedding,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024192,Funeral,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024193,Visit family or friends,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024194,Holiday,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024195,School,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024196,Health care,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024197,Other,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024199,Family or friends,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024200,"Rest house, guest house, lodge or motel",Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024201,School,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024202,Church,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024203,Outdoors,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024204,Other,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024205,Overnight lodgings,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024206,Malaria diagnosed after traveling,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024207,Time to diagnosis,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024209,Time since diarrhea onset,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024210,Diarrhea stopped,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024213,Fever and diarrhea,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024214,Vomiting and diarrhea,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024215,Seek diarrhea care,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024216,Diarrhea care source,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024220,Household assets,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024221,Household cooking fuel,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024222,Household drinking water source,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024223,Dwelling floor material,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024225,Bicycle,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024226,Car or truck,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024227,Mobile phone,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024228,Motorcycle or scooter,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024229,Radio,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024230,Refrigerator,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024231,Television,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024241,"Plasmodium asexual stages, by microscopy result, 2nd",Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024242,"Plasmodium asexual stages, by microscopy result, 3rd",Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024243,"Plasmodium gametocytes, by microscopy result, 2nd",Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024244,"Plasmodium gametocytes, by microscopy result, 3rd",Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024245,Slide reading 1,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024246,Slide reading 2,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024247,Slide reading 3,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024248,Slide reading 1,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024249,Last visit to health center,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024250,Slide reading 2,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024251,Slide reading 3,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024252,Slide reading 1,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024253,Slide reading 3,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024254,Slide reading 2,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024292,Fast breathing and cough in last 2 weeks,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024293,Cause of cough,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024294,Seek cough care,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024295,Cough care source,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024303,Thirsty,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024304,Lethargic,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024306,Dehydrated,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024309,Fluid intake during diarrheal episode,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024310,Food intake during diarrheal episode,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024317,"White blood cell count, by microscopy",Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024318,"Plasmodium, by thin smear microscopy",Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024319,"White blood cell count, by microscopy, 2nd",Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024320,"White blood cell count, by microscopy, 3rd",Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024014,Reside in multiple homes,Southern Africa ICEMR Cross-sectional | Amazonia ICEMR Brazil Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0024219,Household knowledge,Southern Africa ICEMR Cross-sectional | Amazonia ICEMR Brazil Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,Southern Africa ICEMR Cross-sectional | Amazonia ICEMR Peru Cohort | Amazonia ICEMR Brazil Cohort | South Asia ICEMR Surveillance | PROVIDE Randomized Controlled Trial,,,
http://purl.obolibrary.org/obo/EUPATH_0010291,Sunken eyes,Southern Africa ICEMR Cross-sectional | GEMS1A Case Control | GEMS1 Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0024033,Malaria knowledge,Southern Africa ICEMR Cross-sectional | India ICEMR Behavior Cross-sectional | India ICEMR Meghalaya Cohort,,,
http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,Southern Africa ICEMR Cross-sectional | India ICEMR Cohort | Kalifabougou | Malawi ICEMR Case-Control | GAMIN RCT | GANC | West Africa ICEMR | GEMS1 Case Control | Southeast Asia ICEMR Surveillance | SIP | India ICEMR Fever Surveillance | PROVIDE Randomized Controlled Trial | India ICEMR Severe P.vivax and falciparum Cohort | India ICEMR Meghalaya Cohort | VIDA Case Control | PRISM ICEMR Cohort | Amazonia ICEMR Peru Cohort | PRISM2 ICEMR Cohort | Amazonia ICEMR Brazil Cohort | PRISM2 ICEMR Border Cohort | MAL-ED 0-60m Cohort | India ICEMR Cross-Sectional | PERCH Case Control | South Asia ICEMR Surveillance | GEMS1A Case Control | PROMOTE BC3 Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0024019,Headache,Southern Africa ICEMR Cross-sectional | India ICEMR Meghalaya Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0024020,Chills,Southern Africa ICEMR Cross-sectional | India ICEMR Meghalaya Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0024023,Body ache or pain,Southern Africa ICEMR Cross-sectional | India ICEMR Meghalaya Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0024031,Other,Southern Africa ICEMR Cross-sectional | India ICEMR Meghalaya Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0024032,Malaria symptoms knowledge,Southern Africa ICEMR Cross-sectional | India ICEMR Meghalaya Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0024158,Reason for not using a bednet,Southern Africa ICEMR Cross-sectional | India ICEMR Meghalaya Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0024198,Reason for travel,Southern Africa ICEMR Cross-sectional | India ICEMR Meghalaya Cohort | Malawi ICEMR Case-Control,,,
http://purl.obolibrary.org/obo/EUPATH_0024002,Time resided at current location,Southern Africa ICEMR Cross-sectional | Malawi ICEMR Case-Control,,,
http://purl.obolibrary.org/obo/EUPATH_0024266,Time owned personal bednet,Southern Africa ICEMR Cross-sectional | Malawi ICEMR Case-Control,,,
http://purl.obolibrary.org/obo/EUPATH_0024212,Blood in stool,Southern Africa ICEMR Cross-sectional | PROVIDE Randomized Controlled Trial,,,
http://purl.obolibrary.org/obo/EUPATH_0040001,Amodiaquine,UMSP Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0040002,Artemether,UMSP Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0040003,Artesunate,UMSP Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0040004,Chloroquine,UMSP Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0040005,Artemether-lumefantrine,UMSP Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0040006,Diydroartemisinin-piperaquine,UMSP Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0040007,Quinine,UMSP Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0040008,Sulfadoxine-pyrimethamine,UMSP Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0040009,Artemisinin-naphthoquine,UMSP Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0040011,Palliative care referal,UMSP Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0040012,Disability,UMSP Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0040013,Malaria diagnosis in pregnancy,UMSP Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0040018,Malaria suspected,UMSP Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0040021,Antimalarial prescribed,UMSP Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0040022,Antimalarial category,UMSP Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0040023,Malaria test performed,UMSP Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0010084,MUAC,UMSP Surveillance | India ICEMR Meghalaya Cohort | GEMS1A Case Control | Kalifabougou | PERCH Case Control | GEMS1 Case Control | VIDA Case Control | PRISM2 ICEMR Border Cohort | GAMIN RCT | ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0044179,District in Uganda,UMSP Surveillance | LLINE UP Cluster Randomized Trial,,,
http://purl.obolibrary.org/obo/EUPATH_0033244,"Plasmodium, by multiple methods",UMSP Surveillance | PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0000054,Sub-county in Uganda,UMSP Surveillance | PRISM ICEMR Cohort | PRISM2 ICEMR Border Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0028020,Parish in Uganda,UMSP Surveillance | PRISM2 ICEMR Border Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000059,Non-malaria medication,UMSP Surveillance | PRISM2 ICEMR Border Cohort | PRISM2 ICEMR Cohort | PRISM ICEMR Cohort,,,
http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,UMSP Surveillance | SCORE Seasonal | SCORE S. mansoni Cluster Randomized Trial | SIP | SCORE Rwanda | SCORE Sm Cohort | India ICEMR Cohort | South Asia ICEMR Surveillance | India ICEMR Meghalaya Cohort | Southeast Asia ICEMR Surveillance | GEMS1A Case Control | SCORE Zanzibar | PROVIDE Randomized Controlled Trial | Kalifabougou | PROMOTE BC3 Cohort | PRISM2 ICEMR Border Cohort | PERCH Case Control | India ICEMR Cross-Sectional | LLINE UP Cluster Randomized Trial | SCORE Five Country | MAL-ED 0-60m Cohort | ELICIT | PRISM2 ICEMR Cohort | India ICEMR Severe P.vivax and falciparum Cohort | India ICEMR Fever Surveillance | SCORE Burundi | Amazonia ICEMR Peru Cohort | Southern Africa ICEMR Cross-sectional | PRISM ICEMR Cohort | Amazonia ICEMR Brazil Cohort | GAMIN RCT | GEMS1 Case Control | SCORE Mozambique Cluster Randomized Trial | Malawi ICEMR Case-Control | India ICEMR Behavior Cross-sectional | West Africa ICEMR,,,
http://purl.obolibrary.org/obo/ENVO_00000009,Country,UMSP Surveillance | SIP | SCORE Mozambique Cluster Randomized Trial | SCORE Five Country | SCORE Zanzibar | GEMS1 HUAS/HUAS Lite Survey | India ICEMR Meghalaya Cohort | GAMIN RCT | Amazonia ICEMR Peru Cohort | PERCH Case Control | VIDA Case Control | SCORE S. mansoni Cluster Randomized Trial | PRISM2 ICEMR Cohort | GEMS1 Case Control | Southern Africa ICEMR Cross-sectional | India ICEMR Cross-Sectional | PROVIDE Randomized Controlled Trial | Southeast Asia ICEMR Surveillance | LLINE UP Cluster Randomized Trial | PRISM ICEMR Cohort | WASH Benefits Kenya Cluster Randomized Trial | SCORE Rwanda | SCORE Sm Cohort | WASHb BNG Cluster Randomized Trial | Amazonia ICEMR Brazil Cohort | SCORE Seasonal | India ICEMR Fever Surveillance | South Asia ICEMR Surveillance | PROMOTE BC3 Cohort | India ICEMR Cohort | India ICEMR Behavior Cross-sectional | GANC | VIDA HUCS Gambia Mali | India ICEMR Severe P.vivax and falciparum Cohort | PRISM2 ICEMR Border Cohort | Kalifabougou | West Africa ICEMR | GEMS1A Case Control | VIDA HUCS Kenya | GEMS1A HUAS Lite Survey | SCORE Burundi | Malawi ICEMR Case-Control | MAL-ED 0-60m Cohort,,,
http://purl.obolibrary.org/obo/OBI_0002649,Blood microbiology test,UMSP Surveillance | Southeast Asia ICEMR Surveillance | PROMOTE BC3 Cohort | Amazonia ICEMR Peru Cohort | PRISM2 ICEMR Border Cohort | Malawi ICEMR Case-Control | India ICEMR Fever Surveillance | West Africa ICEMR | Southern Africa ICEMR Cross-sectional | LLINE UP Cluster Randomized Trial | Kalifabougou | India ICEMR Behavior Cross-sectional | India ICEMR Severe P.vivax and falciparum Cohort | India ICEMR Cohort | PRISM ICEMR Cohort | SIP | PERCH Case Control | GAMIN RCT | South Asia ICEMR Surveillance | India ICEMR Cross-Sectional | PROVIDE Randomized Controlled Trial | India ICEMR Meghalaya Cohort | PRISM2 ICEMR Cohort | Amazonia ICEMR Brazil Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0010411,Current diarrhea episode began within the last 7 days,VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0025107,Other human waste facilities,VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0031006,Able to identify child,VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0031007,Memory aid completion date,VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0031009,Eligible for saliva collection,VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0031010,Eligible for VIDA Plus,VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0031011,Eligible for VIDA study,VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0031016,Memory aid completed,VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0031018,Reason not enrolled,VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0031026,Change in HAZ from enrollment to follow-up,VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0031027,Change in height from enrollment to follow-up,VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0031028,Change in MUAC from enrollment to follow-up,VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0031029,Change in MUACZ from enrollment to follow-up,VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0031030,Change in WAZ from enrollment to follow-up,VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0031031,Change in weight from enrollment to follow-up,VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0031032,Change in WHZ from enrollment to follow-up,VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0031041,Carpet,VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0031042,Cement,VIDA Case Control,,,
