IRI,label,displayOrder,variable,dataFile,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType
http://purl.obolibrary.org/obo/EUPATH_0020067,Dead mosquitoes (count),13,deadmosq,PRISM 2 expanded database through February 28th 2019.dta,,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,Number of dead mosquitoes,NA,variable
http://purl.obolibrary.org/obo/EUPATH_0020081,Fed mosquitoes (count),5,numfed,PRISM 2 expanded database through February 28th 2019.dta,,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,Number of mosquitoes fed,NA,variable
http://purl.obolibrary.org/obo/EUPATH_0020085,Feeding method,2,feedingmethod,PRISM 2 expanded database through February 28th 2019.dta,,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,Method of feeding:  1- Membrane feeding 2- Skin feeding,"1- Membrane feeding
2- Skin feeding",variable
http://purl.obolibrary.org/obo/EUPATH_0020108,Media type,3,media,PRISM 2 expanded database through February 28th 2019.dta,,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,Type of media,"1- Whole blood
2- Serum replacement
3-  Autologous Plasma",variable
http://purl.obolibrary.org/obo/EUPATH_0020240,Membrane feeding performed,1,MFdone,PRISM 2 expanded database through February 28th 2019.dta,,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,,,variable
http://purl.obolibrary.org/obo/EUPATH_0020111,Mosquito dissection date,7,datedis,PRISM 2 expanded database through February 28th 2019.dta,,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,,,variable
http://purl.obolibrary.org/obo/EUPATH_0020118,Mosquito source,4,source,PRISM 2 expanded database through February 28th 2019.dta,,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,Source of mosquitoes,"1-  Colony
2- Wild colleced",variable
http://purl.obolibrary.org/obo/EUPATH_0020120,Mosquitoes dissected (count),6,numdissected,PRISM 2 expanded database through February 28th 2019.dta,,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,Number of mosquitoes dissected,NA,variable
http://purl.obolibrary.org/obo/EUPATH_0020121,Mosquitoes not feeding,12,notfeeding,PRISM 2 expanded database through February 28th 2019.dta,,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,Mosquitoes were not feeding,"1- Yes
0- No",variable
http://purl.obolibrary.org/obo/EUPATH_0020242,Mosquitos with oocysts (count),8,anyoocysts,PRISM 2 expanded database through February 28th 2019.dta,,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,,,variable
http://purl.obolibrary.org/obo/EUPATH_0020243,Mosquitos with oocysts (proportion),9,propinfected,PRISM 2 expanded database through February 28th 2019.dta,Proportion of mosquitos with oocysts to all fed mosquitos,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,,,variable
http://purl.obolibrary.org/obo/EUPATH_0020251,Total oocysts,10,totaloocysts,PRISM 2 expanded database through February 28th 2019.dta,Total number of oocysts from all blood-fed mosquitos,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,,,variable
http://purl.obolibrary.org/obo/EUPATH_0032618,"Human metapneumoviruses A/B, by multiplexed qPCR",,hmpv_a_b_ispcr,_lab_rev_de,,Sample,Metapneumovirus in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0033285,HMPV A/B induced sputum PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032724,"Human metapneumonoviruses A/B, by multiplexed qPCR",,hmpv_a_b_lapcr,_lab_rev_de,,Sample,Metapneumovirus in lung aspirate,http://purl.obolibrary.org/obo/EUPATH_0033363,HMPV A/B lung aspirate PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032816,"Human metapneumonoviruses A/B, by multiplexed qPCR",,hmpv_a_b_nppcr,_lab_rev_de,,Sample,Metapneumovirus in nasopharyngeal/oropharyngeal swabs,http://purl.obolibrary.org/obo/EUPATH_0033327,HMPV A/B NP PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0033081,"Human metapneumonoviruses A/B, by multiplexed qPCR",,hmpv_a_b_pfpcr,_lab_rev_de,,Sample,Metapneumovirus in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0033353,HMPV A/B pleural fluid PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0010867,1st monthly stool,2,micro_x::stoolcount_m,micro_x,"Whether this was the first monthly asymptomatic stool sample collected for this particular month of study, including archive-only stools. Note: most analyses used only the first asymptomatic monthly stool sample collected for each month and not additional per-protocol monthly sample collections. First monthly asymptomatic stool samples were collected every month from 0-24 months of age, with a possible extension to 36 months of age. Work up for detection of enteric pathogens was performed on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age). First monthly asymptomatic samples collected at 13-14, 16-17, 19-20, 22-23 and 25-36 months of age were for archive.",Sample,Monthly stool samples,http://purl.obolibrary.org/obo/EUPATH_0011803,.,0 to 1,variable
http://purl.obolibrary.org/obo/EUPATH_0010846,"Analysis stool, monthly",1,micro_x::mstool,micro_x,"Whether this was the first asymptomatic stool sample collected for a specific month and microbiology testing was completed according to the MAL-ED protocol. Use this variable to select appropriate diarrhea stools for microbiology analyses. Work up for detection of enteric pathogens was performed on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Monthly stool samples,http://purl.obolibrary.org/obo/EUPATH_0011803,.,", 1",variable
http://purl.obolibrary.org/obo/EUPATH_0010868,Cumulative 1st monthly stool count,6,micro_x::stoolcount_m_cum,micro_x,"Cumulative count of the number of first monthly asymptomatic stool sample collected for this particular month of study to date, including archive-only stools. Note: most analyses used only the first asymptomatic monthly stool sample collected for each month and not additional per-protocol monthly sample collections. First monthly asymptomatic stool samples were collected every month from 0-24 months of age, with a possible extension to 36 months of age. Work up for detection of enteric pathogens was performed on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age). First monthly asymptomatic samples collected at 13-14, 16-17, 19-20, 22-23 and 25-36 months of age were for archive.",Sample,Monthly stool samples,http://purl.obolibrary.org/obo/EUPATH_0011803,.,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0010548,Monthly archive only stool,5,micro_x::flag_archivesample,micro_x,"Whether this stool sample was a monthly asymptomatic collection for archive only. First monthly asymptomatic samples collected at 13-14, 16-17, 19-20, 22-23 and 25-36 months of age were for archive.",Sample,Monthly stool samples,http://purl.obolibrary.org/obo/EUPATH_0011803,.,", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0010848,Monthly stool collection #,3,micro_x::mstoolnumber,micro_x,"The Nth stool collected in the sequence of asymptomatic monthly stool samples collected for a specific month, regardless of protocol. Occasionally, more than one non-diarrheal stool sample is collected in a specific month. Monthly asymptomatic stool samples were collected every month from 0-24 months of age, with a possible extension to 36 months of age.",Sample,Monthly stool samples,http://purl.obolibrary.org/obo/EUPATH_0011803,.,", 1, 2, 3, 4, 5",variable
http://purl.obolibrary.org/obo/EUPATH_0011746,Stool used for environmental enteropathy analysis,4,mpo_neo_ala::firststool,mpo_neo_ala,"Indicator to select the gut function analysis set of stool samples used in PMID: 28396264. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. First monthly asymptomatic stool samples were collected every month from 0-24 months of age, with a possible extension to 36 months of age. First monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age were included in analyses of gut function.",Sample,Monthly stool samples,http://purl.obolibrary.org/obo/EUPATH_0011803,indicator variable 1 if the first stool for a given child/month; NA otherwise; used to select analysis set. Source=calculated.,"1, NA",variable
http://purl.obolibrary.org/obo/EUPATH_0032214,"Moraxella catarrhalis (Branhamella catarrhalis), by culture",,_mcat_bcx,_lab_rev_de,,Sample,Moraxella in blood,http://purl.obolibrary.org/obo/EUPATH_0033300,Morexella (Branhamella) Catarrhalis blood culture positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032341,"Moraxella catarrhalis (Branhamella catarrhalis), by bacteriology",3,_mcat_iscxg,_lab_rev_de,,Sample,Moraxella in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032161,Morexella (branhamella) catarrhalis induced sputum culture gram strain confirmed,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032342,"Moraxella catarrhalis (Branhamella catarrhalis), by culture",4,_mcat_iscx,_lab_rev_de,,Sample,Moraxella in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032161,Morexella (Branhamella) Catarrhalis induced sputum culture positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032343,"Moraxella catarrhalis (Branhamella catarrhalis), by multiplexed qPCR",5,mcat_ispcr,_lab_rev_de,,Sample,Moraxella in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032161,Moraxella Catarrhalis induced sputum PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032344,"Moraxella nonliquefaciens, by bacteriology",6,_monl_iscxg,_lab_rev_de,,Sample,Moraxella in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032161,MONL ISCx gram stain confirmed,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032345,"Moraxella nonliquefaciens, by culture",7,_monl_iscx,_lab_rev_de,,Sample,Moraxella in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032161,Moraxella Nonliquefaciens induced sputum culture positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032346,"Moraxella, by bacteriology",1,_mora_iscxg,_lab_rev_de,,Sample,Moraxella in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032161,Moraxella species induced sputum culture gram strain confirmed,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032347,"Moraxella, by culture",2,_mora_iscx,_lab_rev_de,,Sample,Moraxella in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032161,Moraxella Species induced sputum culture positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032644,"Moraxella catarrhalis (Branhamella catarrhalis), by culture",,_mcat_lacx,_lab_rev_de,,Sample,Moraxella in lung aspirate,http://purl.obolibrary.org/obo/EUPATH_0032188,Morexella (Branhamella) Catarrhalis lung aspirate culture positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032645,"Moraxella catarrhalis (Branhamella catarrhalis), by multiplexed qPCR",,mcat_lapcr,_lab_rev_de,,Sample,Moraxella in lung aspirate,http://purl.obolibrary.org/obo/EUPATH_0032188,Moraxella Catarrhalis lung aspirate PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032740,"Moraxella catarrhalis (Branhamella catarrhalis), by multiplexed qPCR",,mcat_nppcr,_lab_rev_de,,Sample,Moraxella in nasopharyngeal/oropharyngeal swabs,http://purl.obolibrary.org/obo/EUPATH_0033319,Moraxella Catarrhalis NP PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0033003,"Moraxella catarrhalis (Branhamella catarrhalis), by culture",,_mcat_pfcx,_lab_rev_de,,Sample,Moraxella in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0033341,Morexella (Branhamella) Catarrhalis pleural fluid culture positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0033004,"Moraxella catarrhalis (Branhamella catarrhalis), by multiplexed qPCR",,mcat_pfpcr,_lab_rev_de,,Sample,Moraxella in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0033341,Moraxella Catarrhalis pleural fluid PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032348,"Mycoplasma pneumoniae, by multiplexed qPCR",,m_pneu_ispcr,_lab_rev_de,,Sample,Mycoplasma in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032178,M.pneu induced sputum PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032646,"Mycoplasma pneumoniae, by multiplexed qPCR",,m_pneu_lapcr,_lab_rev_de,,Sample,Mycoplasma in lung aspirate,http://purl.obolibrary.org/obo/EUPATH_0033311,M.pneu lung aspirate PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032741,"Mycoplasma pneumoniae, by multiplexed qPCR",,m_pneu_nppcr,_lab_rev_de,,Sample,Mycoplasma in nasopharyngeal/oropharyngeal swabs,http://purl.obolibrary.org/obo/EUPATH_0033317,M.pneu NP PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0033005,"Mycoplasma pneumoniae, by multiplexed qPCR",,m_pneu_pfpcr,_lab_rev_de,,Sample,Mycoplasma in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0033340,M.pneu pleural fluid PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0033126,Antibiotic administered before nasopharyngeal/oropharyngeal swab collection,6,_prabxnp_3,_clin_rev_de,"Antibiotics prior to nasopharyngeal/oropharyngeal specimen collection based on presence of antibiotics by serum, antibiotics at the referral hospital, clinician report of antibiotics prior to specimen collection, or antibiotics prior to specimen collection based on time of specimen collection and time of antibiotic administration",Sample,Nasopharyngeal/oropharyngeal swab collection process,http://purl.obolibrary.org/obo/EUPATH_0032042,Prior antibiotic use: NP/OP,,variable
http://purl.obolibrary.org/obo/EUPATH_0033115,Antibiotic administered before nasopharyngeal/oropharyngeal swab collection (calculated),8,_abxbefnp_time,_clin_rev_de,Antibiotics administered prior to nasopharyngeal/oropharyngeal specimen collection based on time of specimen collection and antibiotic administration,Sample,Nasopharyngeal/oropharyngeal swab collection process,http://purl.obolibrary.org/obo/EUPATH_0032042,Antibiotics administered prior to NP specimen collection,0 = No 1 = Yes,variable
http://purl.obolibrary.org/obo/EUPATH_0033127,Antibiotic administered before nasopharyngeal/oropharyngeal swab collection (reported),7,_abxbefnp,_clin_rev_de,Antibiotic received at study hospital before NP/OP collected (reported),Sample,Nasopharyngeal/oropharyngeal swab collection process,http://purl.obolibrary.org/obo/EUPATH_0032042,Antibiotic received at study hospital before NP/OP collected (reported),0 = No 1 = Yes,variable
http://purl.obolibrary.org/obo/EUPATH_0033214,Nasopharyngeal swabs in STGG,1,cbunpsst,_clin_rev_de,Nasopharyngeal swabs (NPS) collected in skim milk-tryptone-glucose-glycerol (STGG),Sample,Nasopharyngeal/oropharyngeal swab collection process,http://purl.obolibrary.org/obo/EUPATH_0032042,NPS-STGG collected,"0 - No, 1 - Yes",variable
http://purl.obolibrary.org/obo/EUPATH_0033215,Nasopharyngeal swabs in VTM,2,cbunpsvt,_clin_rev_de,Nasopharyngeal swabs (NPS) collected in viral transport media (VTM),Sample,Nasopharyngeal/oropharyngeal swab collection process,http://purl.obolibrary.org/obo/EUPATH_0032042,NPS-VTM collected,"0 - No, 1 - Yes",variable
http://purl.obolibrary.org/obo/EUPATH_0033216,Nasopharyngeal swabs in VTM collection date,4,cbunvdt,_clin_rev_de,,Sample,Nasopharyngeal/oropharyngeal swab collection process,http://purl.obolibrary.org/obo/EUPATH_0032042,NPS-VTM date,,variable
http://purl.obolibrary.org/obo/EUPATH_0033217,Nasopharyngeal swabs in VTM collection time,5,cbunvtm,_clin_rev_de,,Sample,Nasopharyngeal/oropharyngeal swab collection process,http://purl.obolibrary.org/obo/EUPATH_0032042,NPS-VTM time,,variable
http://purl.obolibrary.org/obo/EUPATH_0033219,Nasopharyngeal/oropharyngeal PCR reported,11,_avail_nppcr,_lab_rev_de,,Sample,Nasopharyngeal/oropharyngeal swab collection process,http://purl.obolibrary.org/obo/EUPATH_0032042,NP PCR results reported,0 = No 1 = Yes,variable
http://purl.obolibrary.org/obo/EUPATH_0033218,Nasopharyngeal/oropharyngeal culture reported,10,_avail_npcx,_lab_rev_de,,Sample,Nasopharyngeal/oropharyngeal swab collection process,http://purl.obolibrary.org/obo/EUPATH_0032042,NP culture results reported,0 = No 1 = Yes,variable
http://purl.obolibrary.org/obo/EUPATH_0033241,Oropharyngeal swabs,3,cbuops,_clin_rev_de,,Sample,Nasopharyngeal/oropharyngeal swab collection process,http://purl.obolibrary.org/obo/EUPATH_0032042,OPS collected,"0 - No, 1 - Yes",variable
http://purl.obolibrary.org/obo/EUPATH_0033242,Time between nasopharyngeal/oropharyngeal swab collection and antibiotic administration (min),9,_abxmins_np,_clin_rev_de,Time between nasopharyngeal/oropharyngeal specimen collection and antibiotic administration,Sample,Nasopharyngeal/oropharyngeal swab collection process,http://purl.obolibrary.org/obo/EUPATH_0032042,Number of minutes between NP specimen collection and antibiotic administration,,variable
http://purl.obolibrary.org/obo/EUPATH_0033133,"Any noncolonizer pathogen, by multiplexed qPCR",3,_anypath_noncolon_nppcr,_lab_rev_de,"Common colonizers defined as CMV, H. influenzae, M. pneumoniae, Moraxella species, S. pneumoniae, and S. aureus.",Sample,Nasopharyngeal/oropharyngeal swabs microbiology test,http://purl.obolibrary.org/obo/EUPATH_0032025,Any noncolonizer pathogen NP PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0033134,"Any noncontaminant pathogen, by multiplexed qPCR",2,_anypath_noncontam_nppcr,_lab_rev_de,Klebsiella pneumoniae was considered a contaminant due to difficulties with assay specificity.,Sample,Nasopharyngeal/oropharyngeal swabs microbiology test,http://purl.obolibrary.org/obo/EUPATH_0032025,Any noncontaminant pathogen NP PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0033138,"Any pathogen, by multiplexed qPCR",1,_anypath_all_nppcr,_lab_rev_de,,Sample,Nasopharyngeal/oropharyngeal swabs microbiology test,http://purl.obolibrary.org/obo/EUPATH_0032025,Any pathogen NP PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032026,Bacteria in nasopharyngeal/oropharyngeal swabs,4,,,"Common colonizers defined as CMV, H. influenzae, M. pneumoniae, Moraxella species, S. pneumoniae, and S. aureus. Klebsiella pneumoniae was considered a contaminant due to difficulties with assay specificity. For ""absolute qPCR"" variables, the sample was considered positive if above the qPCR density thresholds (see PERCH publications). H. influenzae - 5.9 log10 copies/mL, S. pneumoniae 6.9 log10 copies/mL.",Sample,Nasopharyngeal/oropharyngeal swabs microbiology test,http://purl.obolibrary.org/obo/EUPATH_0032025,,,multifilter
http://purl.obolibrary.org/obo/EUPATH_0032027,Eukaryota in nasopharyngeal/oropharyngeal swabs,5,,,Normalized defined as above the quantitative PCR density thresholds (see PERCH publications). P. jirovecii - 4.0 log10 copies/mL.,Sample,Nasopharyngeal/oropharyngeal swabs microbiology test,http://purl.obolibrary.org/obo/EUPATH_0032025,,,multifilter
http://purl.obolibrary.org/obo/EUPATH_0032030,Raw test result for nasopharyngeal/oropharyngeal swabs,7,,,,Sample,Nasopharyngeal/oropharyngeal swabs microbiology test,http://purl.obolibrary.org/obo/EUPATH_0032025,,,category
http://purl.obolibrary.org/obo/EUPATH_0032029,Test result summary for nasopharyngeal/oropharyngeal swabs,8,,,,Sample,Nasopharyngeal/oropharyngeal swabs microbiology test,http://purl.obolibrary.org/obo/EUPATH_0032025,,,category
http://purl.obolibrary.org/obo/EUPATH_0032028,Virus in nasopharyngeal/oropharyngeal swabs,6,,,"Common colonizer defined as CMV. Measles testing was only performed on cases who met the clinical criteria for measles testing (history of measles in past month, measles rash, measles admission diagnosis, measles discharge diagnosis). ""Absolute qPCR"" variables were considered positive if above the qPCR density thresholds (see PERCH publications). CMV - 4.9 log10 copies/mL.",Sample,Nasopharyngeal/oropharyngeal swabs microbiology test,http://purl.obolibrary.org/obo/EUPATH_0032025,,,multifilter
