IRI,label,parentIRI,parentLabel,replaces,dataSet
http://purl.obolibrary.org/obo/EUPATH_0054165,Longest period away from home in last 6 months,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Jilinde_prospective_cohort
http://purl.bioontology.org/ontology/SNOMEDCT/224619008,Migrant,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Amazonia ICEMR Brazil Cohort
http://purl.obolibrary.org/obo/EUPATH_0050007,Moved during census interval,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,mordor
http://purl.obolibrary.org/obo/EUPATH_0023026,Moved in last 12 months,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,South Asia ICEMR Surveillance
http://purl.obolibrary.org/obo/EUPATH_0023027,Moved in last month,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,South Asia ICEMR Surveillance
http://purl.obolibrary.org/obo/EUPATH_0022186,Other home location,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Amazonia ICEMR Brazil Cohort
http://purl.obolibrary.org/obo/EUPATH_0022188,Other home zone,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Amazonia ICEMR Brazil Cohort
http://purl.obolibrary.org/obo/EUPATH_0051733,Plan to move away,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,PPFP Choices KenyaPP
http://purl.obolibrary.org/obo/EUPATH_0022329,Reason for relocating from previous settlement,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,ICEMR2_cross_sectional
http://purl.obolibrary.org/obo/EUPATH_0022330,"Reason for relocating from previous settlement, 2",http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,ICEMR2_cross_sectional
http://purl.obolibrary.org/obo/EUPATH_0024016,Reason for relocation,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Southern Africa ICEMR Cross-sectional | ICEMR2_cross_sectional
http://purl.obolibrary.org/obo/EUPATH_0022333,"Reason for relocation, 2",http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,ICEMR2_cross_sectional
http://purl.obolibrary.org/obo/EUPATH_0024014,Reside in multiple homes,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Namibia_RACD_rfMDA_RAVC | Southern Africa ICEMR Cross-sectional | Amazonia ICEMR Brazil Cohort
http://purl.obolibrary.org/obo/EUPATH_0054550,Residence status by time living,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0053171,Residence type,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Namibia_RACD_rfMDA_RAVC | Demand_creation_evaluation_questionnaire | Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0022183,Second dwelling settlement,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Amazonia ICEMR Brazil Cohort
http://purl.obolibrary.org/obo/EUPATH_0022174,Second household ID,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Amazonia ICEMR Brazil Cohort
http://purl.obolibrary.org/obo/EUPATH_0022177,State lived in previously,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Amazonia ICEMR Brazil Cohort
http://purl.obolibrary.org/obo/EUPATH_0022178,"State lived in previously, 2",http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Amazonia ICEMR Brazil Cohort
http://purl.obolibrary.org/obo/EUPATH_0022179,"State lived in previously, 3",http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Amazonia ICEMR Brazil Cohort
http://purl.obolibrary.org/obo/EUPATH_0022180,"State lived in previously, 4",http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Amazonia ICEMR Brazil Cohort
http://purl.obolibrary.org/obo/EUPATH_0022181,"State lived in previously, 5",http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Amazonia ICEMR Brazil Cohort
http://purl.obolibrary.org/obo/EUPATH_0023042,State moved from in last month,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,South Asia ICEMR Surveillance
http://purl.obolibrary.org/obo/EUPATH_0023044,States moved from in last 12 months,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,South Asia ICEMR Surveillance
http://purl.obolibrary.org/obo/EUPATH_0022173,Study period during move to 2nd dwelling,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Amazonia ICEMR Brazil Cohort
http://purl.obolibrary.org/obo/EUPATH_0022175,Study period during move to 3rd dwelling,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Amazonia ICEMR Brazil Cohort
http://purl.obolibrary.org/obo/EUPATH_0022184,Third dwelling settlement,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Amazonia ICEMR Brazil Cohort
http://purl.obolibrary.org/obo/EUPATH_0022176,Third household ID,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Amazonia ICEMR Brazil Cohort
http://purl.obolibrary.org/obo/EUPATH_0022187,Time in other home,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Amazonia ICEMR Brazil Cohort | Southern Africa ICEMR Cross-sectional
http://purl.obolibrary.org/obo/EUPATH_0022160,Time living in Amazon,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Amazonia ICEMR Brazil Cohort
http://purl.obolibrary.org/obo/EUPATH_0022159,Time living in Amazon categorization,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Amazonia ICEMR Brazil Cohort
http://purl.obolibrary.org/obo/EUPATH_0000377,Time living in dwelling,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Amazonia ICEMR Brazil Cohort | Jilinde_awareness_survey | Amazonia ICEMR Peru Cohort | Demand_creation_evaluation_questionnaire | PROVIDE Randomized Controlled Trial | Namibia_RACD_rfMDA_RAVC
http://purl.obolibrary.org/obo/EUPATH_0000378,Time living in settlement,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Amazonia ICEMR Peru Cohort | Amazonia ICEMR Brazil Cohort
http://purl.obolibrary.org/obo/EUPATH_0022161,Time living in state,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Amazonia ICEMR Brazil Cohort
http://purl.obolibrary.org/obo/EUPATH_0054551,Time living type,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0022185,Time per month in area,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Amazonia ICEMR Brazil Cohort
http://purl.obolibrary.org/obo/EUPATH_0054305,Times away from village/town/city for at least 1 month in last year count,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0058212,Type of length of living in dewlling,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0057998,Cashew nut field,http://purl.obolibrary.org/obo/EUPATH_0057997,Repellent used whilst sleeping in location,,SW PACIFIC
http://purl.obolibrary.org/obo/EUPATH_0057999,Cassava field,http://purl.obolibrary.org/obo/EUPATH_0057997,Repellent used whilst sleeping in location,,SW PACIFIC
http://purl.obolibrary.org/obo/EUPATH_0058000,Deep forest,http://purl.obolibrary.org/obo/EUPATH_0057997,Repellent used whilst sleeping in location,,SW PACIFIC
http://purl.obolibrary.org/obo/EUPATH_0058001,Nearby forest,http://purl.obolibrary.org/obo/EUPATH_0057997,Repellent used whilst sleeping in location,,SW PACIFIC
http://purl.obolibrary.org/obo/EUPATH_0058002,Other location,http://purl.obolibrary.org/obo/EUPATH_0057997,Repellent used whilst sleeping in location,,SW PACIFIC
http://purl.obolibrary.org/obo/EUPATH_0058003,Rice field,http://purl.obolibrary.org/obo/EUPATH_0057997,Repellent used whilst sleeping in location,,SW PACIFIC
http://purl.obolibrary.org/obo/EUPATH_0058004,Rubber plantation,http://purl.obolibrary.org/obo/EUPATH_0057997,Repellent used whilst sleeping in location,,SW PACIFIC
http://purl.obolibrary.org/obo/EUPATH_0021068,Permanent,http://purl.obolibrary.org/obo/EUPATH_0000440,Resident status,,India ICEMR Cross-Sectional | India ICEMR Cohort
http://purl.obolibrary.org/obo/EUPATH_0049215,Primary residence within study area,http://purl.obolibrary.org/obo/EUPATH_0000440,Resident status,,GAMIN RCT
http://purl.obolibrary.org/obo/EUPATH_0021069,Temporary,http://purl.obolibrary.org/obo/EUPATH_0000440,Resident status,,India ICEMR Cross-Sectional | India ICEMR Cohort
http://purl.obolibrary.org/obo/EUPATH_0056574,Brochures/pamphlets,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0057010,Bronchures/pamplets,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,,Jilinde_pe_chv_cohort
http://purl.obolibrary.org/obo/EUPATH_0056575,CME,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0056576,Internet,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0056577,National guidelines,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0057008,National guidelines,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,,Jilinde_pe_chv_cohort
http://purl.obolibrary.org/obo/EUPATH_0056578,Other,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0057012,Other,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,,Jilinde_pe_chv_cohort
http://purl.obolibrary.org/obo/EUPATH_0056579,PrEP training,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,,Jilinde_pe_chv_cohort | Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0056580,Reading newspapers/books,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0057006,Reading newspapers/books,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,,Jilinde_pe_chv_cohort
http://purl.obolibrary.org/obo/EUPATH_0057009,Social media/Internet,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,,Jilinde_pe_chv_cohort
http://purl.obolibrary.org/obo/EUPATH_0056581,Through my colleagues,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0057011,Through my colleagues,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,,Jilinde_pe_chv_cohort
http://purl.obolibrary.org/obo/EUPATH_0056582,Through the TV/radio,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0057007,Through the TV/radio,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,,Jilinde_pe_chv_cohort
http://purl.obolibrary.org/obo/EUPATH_0056583,Whole site Orientation,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0057005,Whole site orientation,http://purl.obolibrary.org/obo/EUPATH_0056548,Resource of learning about PrEP,,Jilinde_pe_chv_cohort
http://purl.obolibrary.org/obo/EUPATH_0038103,Collapsed air-spaces and hyper-expanded areas,http://purl.obolibrary.org/obo/EUPATH_0038640,Respiratory distress syndrome autopsy evidence,,SIP
http://purl.obolibrary.org/obo/EUPATH_0038610,Other,http://purl.obolibrary.org/obo/EUPATH_0038640,Respiratory distress syndrome autopsy evidence,,SIP
http://purl.obolibrary.org/obo/EUPATH_0038611,Structural immaturity,http://purl.obolibrary.org/obo/EUPATH_0038640,Respiratory distress syndrome autopsy evidence,,SIP
http://purl.obolibrary.org/obo/EUPATH_0038612,Vascular congestion,http://purl.obolibrary.org/obo/EUPATH_0038640,Respiratory distress syndrome autopsy evidence,,SIP
http://purl.obolibrary.org/obo/EUPATH_0038613,Waxy layers of hyaline membranes,http://purl.obolibrary.org/obo/EUPATH_0038640,Respiratory distress syndrome autopsy evidence,,SIP
http://purl.obolibrary.org/obo/EUPATH_0032623,"Parainfluenza 1, by multiplexed qPCR",http://purl.obolibrary.org/obo/EUPATH_0033290,Respirovirus in induced sputum,,PERCH Case Control
http://purl.obolibrary.org/obo/EUPATH_0032625,"Parainfluenza 3, by multiplexed qPCR",http://purl.obolibrary.org/obo/EUPATH_0033290,Respirovirus in induced sputum,,PERCH Case Control
http://purl.obolibrary.org/obo/EUPATH_0032729,"Parainfluenza 1, by multiplexed qPCR",http://purl.obolibrary.org/obo/EUPATH_0033365,Respirovirus in lung aspirate,,PERCH Case Control
http://purl.obolibrary.org/obo/EUPATH_0032731,"Parainfluenza 3, by multiplexed qPCR",http://purl.obolibrary.org/obo/EUPATH_0033365,Respirovirus in lung aspirate,,PERCH Case Control
http://purl.obolibrary.org/obo/EUPATH_0032821,"Parainfluenza 1, by multiplexed qPCR",http://purl.obolibrary.org/obo/EUPATH_0033325,Respirovirus in nasopharyngeal/oropharyngeal swabs,,PERCH Case Control
http://purl.obolibrary.org/obo/EUPATH_0032823,"Parainfluenza 3, by multiplexed qPCR",http://purl.obolibrary.org/obo/EUPATH_0033325,Respirovirus in nasopharyngeal/oropharyngeal swabs,,PERCH Case Control
http://purl.obolibrary.org/obo/EUPATH_0033086,"Parainfluenza 1, by multiplexed qPCR",http://purl.obolibrary.org/obo/EUPATH_0033351,Respirovirus in pleural fluid,,PERCH Case Control
http://purl.obolibrary.org/obo/EUPATH_0033088,"Parainfluenza 3, by multiplexed qPCR",http://purl.obolibrary.org/obo/EUPATH_0033351,Respirovirus in pleural fluid,,PERCH Case Control
http://purl.obolibrary.org/obo/EUPATH_0058710,Asked but unknown,http://purl.obolibrary.org/obo/EUPATH_0058372,Resson to consider having a chance to get HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058711,I dont know my partners HIV status,http://purl.obolibrary.org/obo/EUPATH_0058372,Resson to consider having a chance to get HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058712,I dont trust my boyfriend/girlfriend,http://purl.obolibrary.org/obo/EUPATH_0058372,Resson to consider having a chance to get HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058713,I have experienced a condom burst,http://purl.obolibrary.org/obo/EUPATH_0058372,Resson to consider having a chance to get HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058714,I have had a blood transfusion,http://purl.obolibrary.org/obo/EUPATH_0058372,Resson to consider having a chance to get HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058715,I have had a sexually transmitted infection,http://purl.obolibrary.org/obo/EUPATH_0058372,Resson to consider having a chance to get HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058716,I have had sex without a condom,http://purl.obolibrary.org/obo/EUPATH_0058372,Resson to consider having a chance to get HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058717,I have injected/inject drugs,http://purl.obolibrary.org/obo/EUPATH_0058372,Resson to consider having a chance to get HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058718,I have more than one sexual partner,http://purl.obolibrary.org/obo/EUPATH_0058372,Resson to consider having a chance to get HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058719,I have used Post Exposure Prophylaxis,http://purl.obolibrary.org/obo/EUPATH_0058372,Resson to consider having a chance to get HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058720,My partner is HIV positive,http://purl.obolibrary.org/obo/EUPATH_0058372,Resson to consider having a chance to get HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058721,Other,http://purl.obolibrary.org/obo/EUPATH_0058372,Resson to consider having a chance to get HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058722,Unknown,http://purl.obolibrary.org/obo/EUPATH_0058372,Resson to consider having a chance to get HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0021010,Asbestos,http://purl.obolibrary.org/obo/EUPATH_0000003,Roof material,,India ICEMR Cross-Sectional | India ICEMR Cohort
http://purl.obolibrary.org/obo/EUPATH_0048305,Brick or cement,http://purl.obolibrary.org/obo/EUPATH_0000003,Roof material,,SHINE
http://purl.obolibrary.org/obo/EUPATH_0021011,Cement,http://purl.obolibrary.org/obo/EUPATH_0000003,Roof material,,India ICEMR Cross-Sectional | India ICEMR Cohort
