variable	variable2	values	mappedTerm	X
227plate005::pedesc.2	EUPATH_0041090	DES SIBILANTS DANS LES DEUX CHAMPS PULMONAIRES	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	PASSENCE DE SIBILANT DANS LE CHAMP PULMONAIRE DROIT	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	PNEUMOPATHIE SOUS TRAITEMENT	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	PNEUMOPATHIE TRAITEMENT EN COURS	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	PNEUMOPATHIE TRIATEMENT EN COURS	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	PNEUMOPATHIE(SOUS TRAITEMENT)	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	PNEUMOPHATHIE TRAITEMENT EN COURS	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	POLYONEE	Short of breath	
227plate005::pedesc.2	EUPATH_0041090	POLYPGNEE	Short of breath	
227plate005::pedesc.2	EUPATH_0041090	PRESENCE DE CREIPITANTS	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	PRESENCE DE CREPITANTS	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	PRESENCE DE RALES	Abnornal pulmonary sound by physical examination	
227plate005::pedesc.2	EUPATH_0041090	PRESENCE DE RALES BRONCHIQUE PLANS LES CHAMPS PULMONAI	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	PRESENCE DE RALES CREPITANTS DANS LE CHAMPS PULMONAIRE GAUCHE	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	PRESENCE RALES SIBILANTS	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	PROSENCE DE RALES SIBILANTS DANS LES CHAMPS PALMONAIRES	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALE BRONCHIQUES	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALE CREPITANTS	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALE CREPITANTS DANS LES CHAMPS PULMONAIRE GAUCHE	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALE SIBILANTS	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES BILATERALES	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES BRONCHIQUE BILATELE	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES BRONCHIQUE BILATEVALES	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES BRONCHIQUES BIBERALE	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES BRONCHIQUES BILATERAU	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES BRONCHIQUES BILATEVLS	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES BRONCHIQUES BULATERALES	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES BRONCHITES	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES CREPITANT AU DEUX CHAMP PULNOMAIRE	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES CREPITANT DANS LES DEUX CHAMPS PULMONAIRES	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES CREPITANTS AUX CHAMPS	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES CREPITANTS AUX DEUX CHAMPS	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES CREPITANTS DANS LE CHAMP PULMONAIRE DROIT	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES CREPITANTS DANS LE CHAMP PULMONONAIRE DROIT	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES CREPITANTS DANS LE CHAMPS PULMONAIRE GAUCHE	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES CREPITANTS DANS LES DEUX CHAMPS PULMONAIRE	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES CREPITANTS DANS LES DEUX CHAMPS PULMONAIRES	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES CREPITANTS DEUX CHAMPS	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES CREPITANTS DISE CHAMP	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES CREPITANTS PULMONAIRE	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES CREPITANTS SOUS CEFTRIAXONE ET DEXAMETHASONE	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES CREPITANTS SOUS TRAITEMENT	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES CREPITANTS+SIBILANTS DANS LES DEUC CHAMPS PULMONAIRE	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES CREPTANTS	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES CRIPITANTS	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES D'ENCOMBREMENT	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES DANS LES CHAMPS PULMONAIRES	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES DANS LES POUMONS	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RALES SIBILANTS + RONCHIES	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RHINE BRONCHITE	Rhinobronchitis	
227plate005::pedesc.2	EUPATH_0041090	RHINOBRONCHITE	Rhinobronchitis	
227plate005::pedesc.2	EUPATH_0041090	RHINOCHONCHITE	Rhinobronchitis	
227plate005::pedesc.2	EUPATH_0041090	RHINOPHARYNGITE	Rhinopharyngitis	
227plate005::pedesc.2	EUPATH_0041090	RONCHI CHAMP PULMONAIRE	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RONCHIS (SOUS TRAITEMENT)	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RONCHIS A LA BASE PULMONAIRE	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RONCHU	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	RONCHUS BILATERAUX	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	SIBILANTE/CHAMP PULMO NAIRE DROIS	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	SIBILANTS AUX DEUX CHAMPS	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	SIBILANTS DANS LES DEUX CHAMPS PULMONAIRES	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	SOUS CREPITANTS	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	SOUS CREPITANTS DANS LES DEUX CHAMPS PULMONAIRES	Pneumopathy	
227plate005::pedesc.2	EUPATH_0041090	TACHYPNEE	Heartbeat disorder	
227plate005::pedesc.2	EUPATH_0041090	TOUX GRASSE	Fatty cough	
227plate005::pedesc.3	EUPATH_0041084	HYPERTENSION ARTERIELLE	Hypertension	
227plate005::pedesc.3	EUPATH_0041084	TACHHYCARDIE	Heartbeat disorder	
227plate005::pedesc.3	EUPATH_0041084	TACHICARDIE	Heartbeat disorder	
227plate005::pedesc.3	EUPATH_0041084	TACHYCARTIE	Heartbeat disorder	
227plate005::pedesc.4	EUPATH_0041083	ABDOMEN DISTENDU	Abdominal distension	
227plate005::pedesc.4	EUPATH_0041083	ABDOMEN OVABIE A LA PALPATION A LA FIO	Abdomen ovabie a la palpation a la fio	
227plate005::pedesc.4	EUPATH_0041083	BALLONEMENTS ABDOMIBNALES	Abdominal distension	
227plate005::pedesc.4	EUPATH_0041083	DEFENCE ABDOMINALE DANS L'HYPOCHONDRE GAUCHE	Abdominal resistance	
227plate005::pedesc.4	EUPATH_0041083	DERMATITE PEU OMBILICALE	Dermatitis	
227plate005::pedesc.4	EUPATH_0041083	DOULEUR A LA PALPOTION	Pain on physical examination	
227plate005::pedesc.4	EUPATH_0041083	DOULEUR DORSO LOMBAIRE	Back pain	
227plate005::pedesc.4	EUPATH_0041083	DOULEUR EPIGASTRIQUE	Epigastritis pain	
227plate005::pedesc.4	EUPATH_0041083	DOULEUR HYPEGASTRIQUE	Epigastritis pain	
227plate005::pedesc.4	EUPATH_0041083	DOULEUR HYPOGASTIQUE	Epigastritis pain	
227plate005::pedesc.4	EUPATH_0041083	DOULEUR HYPOGASTRIQUE	Epigastritis pain	
227plate005::pedesc.4	EUPATH_0041083	DOULEUR PROVOQUES A L'HYPOCHONDRE DROIT	Right hypocondrium pain	
227plate005::pedesc.4	EUPATH_0041083	DOULEUR SPIGASTRIQUE A LA PALPATION	Epigastritis pain	
227plate005::pedesc.4	EUPATH_0041083	DOULEURS A LA PALPATION	Pain on physical examination	
227plate005::pedesc.4	EUPATH_0041083	DOULEURS ABDOMINALE DIFFURE	Abdominal pain	
227plate005::pedesc.4	EUPATH_0041083	DOULEURS EPIGASTRIQUE	Epigastritis pain	
227plate005::pedesc.4	EUPATH_0041083	DOULEURS EPIGASTRIQUES	Epigastritis pain	
227plate005::pedesc.4	EUPATH_0041083	DOULEURS EPIGATRIQUE	Epigastritis pain	
227plate005::pedesc.4	EUPATH_0041083	DOULEURS GIGASTRIQUE A LA POPULATION	Epigastritis pain	
227plate005::pedesc.4	EUPATH_0041083	DOULEURS HYNOGASTRIQUES	Epigastritis pain	
227plate005::pedesc.4	EUPATH_0041083	DOULEURS HYPOGASHIQUES	Epigastritis pain	
227plate005::pedesc.4	EUPATH_0041083	DOULEURS HYPOGASTRIQUE	Epigastritis pain	
227plate005::pedesc.4	EUPATH_0041083	DOULEURS HYPROGESTAQUE	Epigastritis pain	
227plate005::pedesc.4	EUPATH_0041083	DOULEURS PROVOQUES  A LA PALPATION	Pain on physical examination	
227plate005::pedesc.4	EUPATH_0041083	EPIGASTALGIES	Epigastralgia	
227plate005::pedesc.4	EUPATH_0041083	EPIGASTRALGIE	Epigastralgia	
227plate005::pedesc.4	EUPATH_0041083	EPIGASTRALGIES	Epigastralgia	
227plate005::pedesc.4	EUPATH_0041083	FURONCLE ABDOMINALES(SOUS TRAITEMENT)	Abdominal boil	
227plate005::pedesc.4	EUPATH_0041083	GARGOUILLEMENT A LA PRESSION A LA FESSE LIGNE GAUCHE	Abdominal gurgling	
227plate005::pedesc.4	EUPATH_0041083	GARGOUILLEMENT A LA PRESSIONS DE LA FOSSE CLIAQUE GAUCHE	Abdominal gurgling	
227plate005::pedesc.4	EUPATH_0041083	HANIE AMBILIALE	Umbilical hernia	
227plate005::pedesc.4	EUPATH_0041083	HEPATIE SPLENOMEGALIE	Liver enlargement, spleen enlargement	
227plate005::pedesc.4	EUPATH_0041083	HERIE OMBILICALE	Umbilical hernia	
227plate005::pedesc.4	EUPATH_0041083	HERMIE INGAMA SEROTALE DROITE	Inguino scrotal hernia	
227plate005::pedesc.4	EUPATH_0041083	HERNIE AMBITICALU	Umbilical hernia	
227plate005::pedesc.4	EUPATH_0041083	HERNIE DE LA LIGNE BLANCHE	Periombilical hernia	
227plate005::pedesc.4	EUPATH_0041083	HERNIE INGUINALE DROITE	Inguinal hernia	
227plate005::pedesc.4	EUPATH_0041083	HERNIE INGUINO SEROTALE	Inguino scrotal hernia	
227plate005::pedesc.4	EUPATH_0041083	HERNIE INGUINO-SCROTALE GAUCHE	Scrotal hernia	
227plate005::pedesc.4	EUPATH_0041083	HERNIE INGUNE SEROTALE	Inguino scrotal hernia	
227plate005::pedesc.4	EUPATH_0041083	HERNIE OMBILACALE	Umbilical hernia	
227plate005::pedesc.4	EUPATH_0041083	HERNIE OMBILICAL NON ETRANGLEE	Umbilical hernia	
227plate005::pedesc.4	EUPATH_0041083	HERNIE OMBILICALE A COLLET ETROIT	Umbilical hernia	
227plate005::pedesc.4	EUPATH_0041083	HERNIE OMBILICALE A LARGE COLLET	Umbilical hernia	
227plate005::pedesc.4	EUPATH_0041083	HERNIE OMBILICALE A LARGE CONTENANT DE GRELES	Umbilical hernia	
227plate005::pedesc.4	EUPATH_0041083	HERNIE OMBILICALE NON ETRANGLEE	Umbilical hernia	
227plate005::pedesc.4	EUPATH_0041083	HERNIE OMBILICALE NON ETRANGLEES	Umbilical hernia	
227plate005::pedesc.4	EUPATH_0041083	HERNIE OMBILICALIE	Umbilical hernia	
227plate005::pedesc.4	EUPATH_0041083	HERNIR OMBILICALE	Umbilical hernia	
227plate005::pedesc.4	EUPATH_0041083	HRPATIMEGALIE	Liver enlargement	
227plate005::pedesc.4	EUPATH_0041083	HYDROCELE DROITE	Right testicular swelling	
227plate005::pedesc.4	EUPATH_0041083	HYDROCIDE DROITE	Right testicular swelling	
227plate005::pedesc.4	EUPATH_0041083	INTERBRIGO INETR PHALAGION	Palm fold candida infection	
227plate005::pedesc.4	EUPATH_0041083	PANSEMENT PROPRE ET SOIN D'UNE PLAIE OPERATOIRE PARER OMBILICALE	Post surgery ombilical wound	
227plate005::pedesc.4	EUPATH_0041083	PENSEMENT PERIOMBILICAL	Wound	
227plate005::pedesc.4	EUPATH_0041083	PLAIE OPERATOIRE OMBILICSLE	Post surgery ombilical wound	
227plate005::pedesc.4	EUPATH_0041083	PLISDE DESLUDRATATION	Dehydratation	
227plate005::pedesc.4	EUPATH_0041083	PYODERMITE	Pyodermyditis	
227plate005::pedesc.4	EUPATH_0041083	SPLEMOGALIE	Spleen enlargement	
227plate005::pedesc.4	EUPATH_0041083	SPLENEIMEGALIE	Spleen enlargement	
227plate005::pedesc.4	EUPATH_0041083	SPLENEMEGALIE	Spleen enlargement	
227plate005::pedesc.4	EUPATH_0041083	SPLENOMEALIE	Spleen enlargement	
227plate005::pedesc.4	EUPATH_0041083	SPLENOMEGALEE	Spleen enlargement	
227plate005::pedesc.4	EUPATH_0041083	SPLENOMEGALIE HERNIE OMBILICALE	Spleen enlargement	
227plate005::pedesc.4	EUPATH_0041083	SPLENOMEGULIE	Spleen enlargement	
227plate005::pedesc.4	EUPATH_0041083	SPLENOMGALIE	Spleen enlargement	
227plate005::pedesc.4	EUPATH_0041083	SPLENOMOEGALIE	Spleen enlargement	
227plate005::pedesc.4	EUPATH_0041083	SPLENOMOGALIE	Spleen enlargement	
227plate005::pedesc.4	EUPATH_0041083	SPLINOMEGALIE	Spleen enlargement	
227plate005::petestcd.5	EUPATH_0041089	AISELLE	Axillary	
227plate005::petestcd.5	EUPATH_0041089	AKIN/DERMATOLOGICAL	Dermatological	
227plate005::petestcd.5	EUPATH_0041089	DERMATOGIQUE	Dermatological	
227plate005::petestcd.5	EUPATH_0041089	DERMATOLOGY(SKIN)	Dermatological	
227plate005::petestcd.5	EUPATH_0041089	DERNATOLOGIQUE	Dermatological	
227plate005::petestcd.5	EUPATH_0041089	GENITAS	Genital	
227plate005::petestcd.5	EUPATH_0041089	GENITORINARY RENAL	Genito-urinary	
227plate005::petestcd.5	EUPATH_0041089	GENITOUNARY	Genito-urinary	
227plate005::petestcd.5	EUPATH_0041089	GENITOVRINARY/RENAL	Genito-urinary	
227plate005::petestcd.5	EUPATH_0041089	GENTANIMARY FIESCAL	Gentanimary fiescal	
227plate005::petestcd.5	EUPATH_0041089	GYNECOLOGIQUE	Gynecologic	
227plate005::petestcd.5	EUPATH_0041089	HEMATOLOGICAL LYMPHATIE	Hematological	
227plate005::petestcd.5	EUPATH_0041089	INFECTION CUTANEE	Dermatitis	
227plate005::petestcd.5	EUPATH_0041089	JAMBE	Leg	
227plate005::petestcd.5	EUPATH_0041089	LIGNE DERMATOLOGIQUE	Dermatological	
227plate005::petestcd.5	EUPATH_0041089	LYMPHATIQUE	Lymphatic	
227plate005::petestcd.5	EUPATH_0041089	LYMPLATIQUE	Lymphatic	
227plate005::petestcd.5	EUPATH_0041089	MISELO SKELETAL	Musculoskeletal	
227plate005::petestcd.5	EUPATH_0041089	MUACELO SKIDETAL	Musculoskeletal	
227plate005::petestcd.5	EUPATH_0041089	MUSCLA SQUELETTIQUE	Musculoskeletal	
227plate005::petestcd.5	EUPATH_0041089	MUSCLE SQUELETTIQUE	Musculoskeletal	
227plate005::petestcd.5	EUPATH_0041089	MUSCLO-SQUELETTIQUE	Musculoskeletal	
227plate005::petestcd.5	EUPATH_0041089	MUSCLOSCLETTIQUE	Musculoskeletal	
227plate005::petestcd.5	EUPATH_0041089	MUSCOLASKELETAL	Musculoskeletal	
227plate005::petestcd.5	EUPATH_0041089	MUSCULE SKECTAL	Musculoskeletal	
227plate005::petestcd.5	EUPATH_0041089	MUSCULES SKIELETAL	Musculoskeletal	
227plate005::petestcd.5	EUPATH_0041089	MUSCULO SKETAL	Musculoskeletal	
227plate005::petestcd.5	EUPATH_0041089	MUSULOSE KOLETAL	Musculoskeletal	
227plate005::petestcd.5	EUPATH_0041089	NEDIOLOGICAL	Neurological	
227plate005::petestcd.5	EUPATH_0041089	NEUROLOGIQUE	Neurological	
227plate005::petestcd.5	EUPATH_0041089	PAUME GAUCHE	Left palm	
227plate005::petestcd.5	EUPATH_0041089	PIEDS MAINS	Hands and feet	
227plate005::petestcd.5	EUPATH_0041089	SIGNE DERMATALOGIQUE	Dermatological	
227plate005::petestcd.5	EUPATH_0041089	SIGNE DERMATOLOGIQUE	Dermatological	
227plate005::petestcd.5	EUPATH_0041089	SIGNE DERMOTOLOGIQUE	Dermatological	
227plate005::petestcd.5	EUPATH_0041089	SIGNE DES MATOLOGIQUE	Dermatological	
227plate005::petestcd.5	EUPATH_0041089	SIGNE DRMATOLOGIQUE	Dermatological	
227plate005::petestcd.5	EUPATH_0041089	SIGNE GENERAL	General signs	
227plate005::petestcd.5	EUPATH_0041089	SIGNE GENITAL	Genital	
227plate005::petestcd.5	EUPATH_0041089	SIGNE MUSCLA-SQUELETIQUE	Musculoskeletal	
227plate005::petestcd.5	EUPATH_0041089	SKIM/DERMATOLOGICAL	Dermatological	
227plate005::petestcd.5	EUPATH_0041089	SKIN DEMATOLOGICAL	Dermatological	
227plate005::petestcd.5	EUPATH_0041089	SKIN DEMOTOLOGIEL	Dermatological	
227plate005::petestcd.5	EUPATH_0041089	SKIN DERMATOGICAL	Dermatological	
227plate005::petestcd.5	EUPATH_0041089	SKIN DERMATOLIQUAL	Dermatological	
227plate005::petestcd.5	EUPATH_0041089	SKIN DERMATOLOGIQUE	Dermatological	
227plate005::petestcd.5	EUPATH_0041089	SKIN/ DERMATOLOGICAL	Dermatological	
227plate005::petestcd.5	EUPATH_0041089	SKIN/DEMATOLOGICAL	Dermatological	
227plate005::petestcd.5	EUPATH_0041089	SKIN/DERMATOGICAL	Dermatological	
227plate005::petestcd.5	EUPATH_0041089	SKIN/DERMATOLOGGICALE	Dermatological	
227plate005::petestcd.5	EUPATH_0041089	SKIN/DERMATOLOGIQUE	Dermatological	
227plate005::petestcd.5	EUPATH_0041089	SKIN/SERMATOLOGICAL	Dermatological	
227plate005::petestcd.5	EUPATH_0041089	SKIR	Dermatological	
227plate005::petestcd.5	EUPATH_0041089	SKIS	Dermatological	
227plate005::petestcd.5	EUPATH_0041089	SYMPHATIE	Lymphatic	
227plate005::petestcd.5	EUPATH_0041089	SYMPHATIQUE	Lymphatic	
227plate005::petestcd.5	EUPATH_0041089	SYNECOLGIQUE	Lymphatic	
227plate005::petestcd.5	EUPATH_0041089	TAGUMENTS	Taguments	
227plate005::petestcd.5	EUPATH_0041089	THORAXIQUE	Thoracic	
227plate005::pedesc.5	EUPATH_0041088	ADENOPATHIE AXILLAIRE GAUCHE SAELLITE DU PURONCLE SUR LE THRORAX DOULEUREUX	Axillary adenopathy	
227plate005::pedesc.5	EUPATH_0041088	ADENOPATHIE INGUINALE DROITE DOULEUREUSE A LA PALPATION	Inguinal adenopathy	
227plate005::pedesc.5	EUPATH_0041088	ADENOPATHIES CERVICALES	Cervical adenopathies	
227plate005::pedesc.5	EUPATH_0041088	AVANT BRAS GAUCHE PLATUE	Left forearm	
227plate005::pedesc.5	EUPATH_0041088	BRULURE DU MEMBRE SUPERIEUR GAUCHE	Arm burn	
227plate005::pedesc.5	EUPATH_0041088	BRULURE SUR L'AVANT BRA DROIT	Upper arm burn	
227plate005::pedesc.5	EUPATH_0041088	CAL VICIEUX AU NIVEAU DU POIGNET GAUCHE	Viscious cal	
227plate005::pedesc.5	EUPATH_0041088	CICATRICE D'UNE INETRVENTION CHIRUGICALE HYPOGASTRIQUE NON DOCUMENTEE	Gastric surgery scar	
227plate005::pedesc.5	EUPATH_0041088	CICATRICE DE VARICELLE	History of varicella	
227plate005::pedesc.5	EUPATH_0041088	CIRCONSSION	Wound	
227plate005::pedesc.5	EUPATH_0041088	CRISE CONVULSION	Seizures	
227plate005::pedesc.5	EUPATH_0041088	CYSTIFE	Cystitis	
227plate005::pedesc.5	EUPATH_0041088	DERMATITE ALOPIQUE	Dermatitis	
227plate005::pedesc.5	EUPATH_0041088	DERMATITE ATOPIQUE	Dermatitis	
227plate005::pedesc.5	EUPATH_0041088	DERMATITE BULEUSE	Dermatitis	
227plate005::pedesc.5	EUPATH_0041088	DERMATITE DE LA FACE INTERNE DES CUISSES	Dermatitis	
227plate005::pedesc.5	EUPATH_0041088	DERMATITE SOUS TRAITEMENT	Dermatitis	
227plate005::pedesc.5	EUPATH_0041088	DERMATITE SUR INFECTION	Dermatitis	
227plate005::pedesc.5	EUPATH_0041088	DERMATITE SURINFECTEE CERVICALE ET DU MEMBRE INFERIEUR DROIT	Dermatitis	
227plate005::pedesc.5	EUPATH_0041088	DERMATITE THORACIABDO	Dermatitis	
227plate005::pedesc.5	EUPATH_0041088	DERMATITE THORACO-ABDOMINALE	Dermatitis	
227plate005::pedesc.5	EUPATH_0041088	DERMATOSE ATEPIQUE EN REGRASSION	Dermatitis	
227plate005::pedesc.5	EUPATH_0041088	DERMATOSE ATOPIQUE	Dermatitis	
227plate005::pedesc.5	EUPATH_0041088	DERMATOSE ATOPIQUE PALMAIRE	Dermatitis	
227plate005::pedesc.5	EUPATH_0041088	DERMATOSE ATOPIQUE SUR LES DEUX MEMBRES SUPERIEURS	Dermatitis	
227plate005::pedesc.5	EUPATH_0041088	DERMATOSE DE CONTACT DE L'AVANT BRAS GAUCHE	Dermatitis	
227plate005::pedesc.5	EUPATH_0041088	DERMATOSE PLANTAICE	Dermatitis	
227plate005::pedesc.5	EUPATH_0041088	DERMATOSE SUR LA VISAGE	Dermatitis	
227plate005::pedesc.5	EUPATH_0041088	DERMATOSE SUR LES DEUX MEMBRES	Dermatitis	
227plate005::pedesc.5	EUPATH_0041088	DERMITE SOUS TRAITEMENT	Dermatitis	
227plate005::pedesc.5	EUPATH_0041088	DESQUAMATION POST BOURBOUILLE DES MEMBRE SUPERIEURS	Dermatological	
227plate005::pedesc.5	EUPATH_0041088	DEVELOPPEMENTS MAINVAIRE	Mammary gland development	
227plate005::pedesc.5	EUPATH_0041088	DEVOLOPPEMENT DES GLANDES MAMMAIRES	Mammary gland development	
227plate005::pedesc.5	EUPATH_0041088	DOULEUR SERAHIQUE	Pain	
227plate005::pedesc.5	EUPATH_0041088	EBTORSE DU PEID DROIT	Right foot sprain	
227plate005::pedesc.5	EUPATH_0041088	ECREMASUR LA MAIN DROITE	Dermatitis	
227plate005::pedesc.5	EUPATH_0041088	ENFANTS HYPOTONIQUE	Hyotonia	
227plate005::pedesc.5	EUPATH_0041088	ENTORSE	Sprain	
227plate005::pedesc.5	EUPATH_0041088	ENTORSE ACTICULATION METACARPOPHALANGLEME DU PLUCEE	Finger sprain	
227plate005::pedesc.5	EUPATH_0041088	ENTORSE DE LA MAIS DROITE	Right hand sprain	
227plate005::pedesc.5	EUPATH_0041088	ENTORSE POIGNET GAUCHE	Left wrist sprain	
227plate005::pedesc.5	EUPATH_0041088	EPIDERMITE	Epidermitis	
227plate005::pedesc.5	EUPATH_0041088	ERUPTION CUTANEES	Dermatitis	
227plate005::pedesc.5	EUPATH_0041088	ERUPTIONS CUTANEES	Dermatitis	
227plate005::pedesc.5	EUPATH_0041088	FAUNELE SUR LE COUDE GAUCHE	Faunele on the left elbow	
227plate005::pedesc.5	EUPATH_0041088	FRACTURE DE L'AVANT BRAS GAUCHE(PLASDIE)	Left upper arm broken	
227plate005::pedesc.5	EUPATH_0041088	FURONCLE AU COUDE GAUCHE	Left arm boil	
227plate005::pedesc.5	EUPATH_0041088	FURONCLE AU MEMBRE INTERIEUR GAUCHE	Left leg boil	
227plate005::pedesc.5	EUPATH_0041088	FURONCLE DU BRAS GAUCHE EN VOIE DE COLLECTION	Left arm boil	
227plate005::pedesc.5	EUPATH_0041088	FURONCLE DU COUDE GAUCHE	Left arm boil	
227plate005::pedesc.5	EUPATH_0041088	FURONCLE FESSIER	Buttock boil	
227plate005::pedesc.5	EUPATH_0041088	FURONCLE SOUS TRAITEMENT	Head boil	
227plate005::pedesc.5	EUPATH_0041088	FURONCLE SUR LA FESSE DROITE	Buttock boil	
227plate005::pedesc.5	EUPATH_0041088	FURONCLE SUR LA FESSE GAUCHE	Buttock boil	
227plate005::pedesc.5	EUPATH_0041088	FURONCLE SUR LA FWSSE GAUCHE	Buttock boil	
227plate005::pedesc.5	EUPATH_0041088	FURONCLE SUR LE VENTRE	Abdominal boil	
227plate005::pedesc.5	EUPATH_0041088	FURONCLE+ADENOPHATHIE INQUINALE DROITE	Inguinal adenopathy, head boil	
227plate005::pedesc.5	EUPATH_0041088	FURONCLES	Boils	
227plate005::pedesc.5	EUPATH_0041088	FURONCLOSE	Boils	
227plate005::pedesc.5	EUPATH_0041088	FURONCULOSE	Boils	
227plate005::pedesc.5	EUPATH_0041088	GALE	Dermatitis	
227plate005::pedesc.5	EUPATH_0041088	GALES SURINFECTEE	Dermatitis	
227plate005::pedesc.5	EUPATH_0041088	GANGLIONS INGUINAUX	Maxillary adenopathies	
227plate005::pedesc.5	EUPATH_0041088	GONGLIONS INGUINAUX GAUCHE DOULOUREUX	Inguinal adenopathy	
227plate005::pedesc.5	EUPATH_0041088	HYDROCELE	Testicular swelling	
227plate005::pedesc.5	EUPATH_0041088	HYDROCOLE AVEC PETIT TEST	Testicular swelling	
227plate005::pedesc.5	EUPATH_0041088	HYDROICELE RECIDIVANTE DROITE	Testicular swelling	
227plate005::pedesc.5	EUPATH_0041088	HYPPERALISME DIGITAL	Hypperalisme digital	
227plate005::pedesc.5	EUPATH_0041088	IMPETIGE	Impetigo	
227plate005::pedesc.5	EUPATH_0041088	IMPETIGO	Impetigo	
227plate005::pedesc.5	EUPATH_0041088	IMPETIGO SOUS TRAITEMENTS	Impetigo	
227plate005::pedesc.5	EUPATH_0041088	IMPOTENCE DES MEMBRE INFERIEUR DROIT SUITE A UNE FRACTURE DISTALE DU FEMUR	Impaired right arm movement	
227plate005::pedesc.5	EUPATH_0041088	INFECTION GENETALE	Genital infection	
227plate005::pedesc.5	EUPATH_0041088	INFECTION UROGENITALE SOUS TRAITEMENT	Genito urinary infection	
227plate005::pedesc.5	EUPATH_0041088	INFECTION VULO-VAGINACE	Genital infection	
227plate005::pedesc.5	EUPATH_0041088	LERTICAIRES	Pruritus	
227plate005::pedesc.5	EUPATH_0041088	LESION CUTANEES NON SPECIFIQUES	Dermatological	
227plate005::pedesc.5	EUPATH_0041088	LESIONS DE VARICELLE	Dermatological	
227plate005::pedesc.5	EUPATH_0041088	LESIONS DE VARICELLE (TRAITEMENT EN COURS)	Dermatological	
227plate005::pedesc.5	EUPATH_0041088	LESIONS DE VARICELLES ET DE BOURRBOUILLES	Dermatological	
227plate005::pedesc.5	EUPATH_0041088	LESSION DE VARICELLE	Dermatitis with pruritus	
227plate005::pedesc.5	EUPATH_0041088	LESSION DE VARICIELLES	Dermatitis with pruritus	
227plate005::pedesc.5	EUPATH_0041088	LESSIONS DE VARICELLE	Dermatitis with pruritus	
