colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,variable_dataFile,uniqueVar,type,example,dateTime,formatCode,values,uniqueValueCount,timeVarying,percentMissing,flag
1208,pnc_q69_iud___9,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  IUDNi sababu zipi zilichangia maamuzi yako ya kutumia IUD  (choice=Health provider influenced choice - Mhudumu wa Afya alichangia uchukuaji wa mbinu),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_iud___9,groupanc_kenyanigeria_combined_final::pnc_q69_iud___9,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1209,pnc_q69_iud___10,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  IUDNi sababu zipi zilichangia maamuzi yako ya kutumia IUD  (choice=Friends/family influenced choice - Marafiki/familia walichangia uchukuaji wa mbinu ),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_iud___10,groupanc_kenyanigeria_combined_final::pnc_q69_iud___10,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
1210,pnc_q69_iud___11,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  IUDNi sababu zipi zilichangia maamuzi yako ya kutumia IUD  (choice=Husband influenced choice - Mume alichangia uchukuaji wa mbinu),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_iud___11,groupanc_kenyanigeria_combined_final::pnc_q69_iud___11,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1211,pnc_q69_iud___12,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  IUDNi sababu zipi zilichangia maamuzi yako ya kutumia IUD  (choice=Women in my ANC/PNC group influenced my choice - Wanawake katika kikundi changu  cha ANC/PNC walichangia uchukuaji wa mbinu  ),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_iud___12,groupanc_kenyanigeria_combined_final::pnc_q69_iud___12,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
1212,pnc_q69_iud___13,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  IUDNi sababu zipi zilichangia maamuzi yako ya kutumia IUD  (choice=Other - Nyingine),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_iud___13,groupanc_kenyanigeria_combined_final::pnc_q69_iud___13,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1213,pnc_q65_ecp,groupanc_kenyanigeria_combined_final,discard,,,65. When did you begin using Emergency pillUlianza kutumia lini mbinu ya Tembe ya dharura,{REDACTED} = NA,,,,NA,pnc_q65_ecp,groupanc_kenyanigeria_combined_final::pnc_q65_ecp,lgl,NA,NA,NA,n/a,0,no data,1,no data
1214,pnc_q65months_ecp,groupanc_kenyanigeria_combined_final,,,,NA,NA,,,,NA,pnc_q65months_ecp,groupanc_kenyanigeria_combined_final::pnc_q65months_ecp,int,6,NA,NA,2 to 8,4,once,0.999599744,NA
1215,pnc_q66_ecp,groupanc_kenyanigeria_combined_final,discard,,,66. When did you stop using Emergency pill Uliacha kutumia lini mbinu ya Tembe ya dharura,{REDACTED} = NA,,,,NA,pnc_q66_ecp,groupanc_kenyanigeria_combined_final::pnc_q66_ecp,lgl,NA,NA,NA,n/a,0,no data,1,no data
1216,pnc_q66months_ecp,groupanc_kenyanigeria_combined_final,,,,NA,NA,,,,NA,pnc_q66months_ecp,groupanc_kenyanigeria_combined_final::pnc_q66months_ecp,int,7,NA,NA,4 to 8,5,once,0.999599744,NA
1217,pnc_q67_ecp___1,groupanc_kenyanigeria_combined_final,,,,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Infrequent sex/husband or partner away - Mara chache ya shiriki ngono/mme/mwenzio yuko mbali),0 = Unchecked | 1 = Checked,,,,NA,pnc_q67_ecp___1,groupanc_kenyanigeria_combined_final::pnc_q67_ecp___1,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1218,pnc_q67_ecp___2,groupanc_kenyanigeria_combined_final,,,,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Became pregnant while using - Nilipata ujauzito ningali nikitumia),0 = Unchecked | 1 = Checked,,,,NA,pnc_q67_ecp___2,groupanc_kenyanigeria_combined_final::pnc_q67_ecp___2,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1219,pnc_q67_ecp___3,groupanc_kenyanigeria_combined_final,,,,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Wanted to become pregnant - Nilitaka kupata mimba),0 = Unchecked | 1 = Checked,,,,NA,pnc_q67_ecp___3,groupanc_kenyanigeria_combined_final::pnc_q67_ecp___3,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1220,pnc_q67_ecp___4,groupanc_kenyanigeria_combined_final,,,,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Husband/partner opposed -  Mme/mwenza alipinga ),0 = Unchecked | 1 = Checked,,,,NA,pnc_q67_ecp___4,groupanc_kenyanigeria_combined_final::pnc_q67_ecp___4,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1221,pnc_q67_ecp___5,groupanc_kenyanigeria_combined_final,,,,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Others opposed - Wengine walipinga),0 = Unchecked | 1 = Checked,,,,NA,pnc_q67_ecp___5,groupanc_kenyanigeria_combined_final::pnc_q67_ecp___5,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1222,pnc_q67_ecp___6,groupanc_kenyanigeria_combined_final,,,,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Wanted more effective method - Nilitaka mbinu iliyo na ufanisi zaidi),0 = Unchecked | 1 = Checked,,,,NA,pnc_q67_ecp___6,groupanc_kenyanigeria_combined_final::pnc_q67_ecp___6,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
1223,pnc_q67_ecp___7,groupanc_kenyanigeria_combined_final,,,,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Side effects/health concerns - Athari za matumizi/wasiwasi kuhusu Afya),0 = Unchecked | 1 = Checked,,,,NA,pnc_q67_ecp___7,groupanc_kenyanigeria_combined_final::pnc_q67_ecp___7,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
1224,pnc_q67_ecp___8,groupanc_kenyanigeria_combined_final,,,,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Lack of access/too far - Kutokupatikana kwa mbinu hiyo/umbali),0 = Unchecked | 1 = Checked,,,,NA,pnc_q67_ecp___8,groupanc_kenyanigeria_combined_final::pnc_q67_ecp___8,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1225,pnc_q67_ecp___9,groupanc_kenyanigeria_combined_final,,,,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Costs too much - Ni ghali),0 = Unchecked | 1 = Checked,,,,NA,pnc_q67_ecp___9,groupanc_kenyanigeria_combined_final::pnc_q67_ecp___9,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1226,pnc_q67_ecp___10,groupanc_kenyanigeria_combined_final,,,,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Inconvenient to use - Sio rahisi kuitumia),0 = Unchecked | 1 = Checked,,,,NA,pnc_q67_ecp___10,groupanc_kenyanigeria_combined_final::pnc_q67_ecp___10,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1227,pnc_q67_ecp___11,groupanc_kenyanigeria_combined_final,,,,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Up to God/fatalistic - Numwemwachia Mungu),0 = Unchecked | 1 = Checked,,,,NA,pnc_q67_ecp___11,groupanc_kenyanigeria_combined_final::pnc_q67_ecp___11,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1228,pnc_q67_ecp___12,groupanc_kenyanigeria_combined_final,,,,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Difficult to get pregnant/menopausal - Vigumu kupata ujauzito/wamefika umri wa kumaliza kuzaa),0 = Unchecked | 1 = Checked,,,,NA,pnc_q67_ecp___12,groupanc_kenyanigeria_combined_final::pnc_q67_ecp___12,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1229,pnc_q67_ecp___13,groupanc_kenyanigeria_combined_final,,,,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Marital dissolution/separation - Kutengana na mumewe/mwenza),0 = Unchecked | 1 = Checked,,,,NA,pnc_q67_ecp___13,groupanc_kenyanigeria_combined_final::pnc_q67_ecp___13,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1230,pnc_q67_ecp___14,groupanc_kenyanigeria_combined_final,,,,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Other - Nyingine),0 = Unchecked | 1 = Checked,,,,NA,pnc_q67_ecp___14,groupanc_kenyanigeria_combined_final::pnc_q67_ecp___14,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
1231,pnc_q68_ecp,groupanc_kenyanigeria_combined_final,,,,68. From where did you obtain  Emergency pillNi wapi ulipata mbinu ya Tembe ya dharura,1 = A different public sector health centre  doctor  or clinic from where you I antenatal care (ANC) - Kituo cha sekta ya um | 2 = Private or faith based sector health centre  doctor  or clinic - Sekta ya kibinafsi au vituo vya Imani  daktari au klini | 3 = Pharmacy - Duka la Dawa | 4 = PMS/Chemist - PMS/Kemia | 5 = Community health worker - Mhudumu wa Afya wa juimuiya | 6 = Other - Nyingine | 7 = The same facility where I received antenatal care (ANC),,,,NA,pnc_q68_ecp,groupanc_kenyanigeria_combined_final::pnc_q68_ecp,int,4,NA,NA,1 to 7,3,once,0.999599744,NA
1232,pnc_q69_ecp___1,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Convenience of obtaining method - Urahisi wa kupata mbinu ya kupanga uzazi),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_ecp___1,groupanc_kenyanigeria_combined_final::pnc_q69_ecp___1,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
1233,pnc_q69_ecp___2,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Easy/convenient to use - Rahisi/ Matumizi ya kufana),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_ecp___2,groupanc_kenyanigeria_combined_final::pnc_q69_ecp___2,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
1234,pnc_q69_ecp___3,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Availability - Upatikanaji),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_ecp___3,groupanc_kenyanigeria_combined_final::pnc_q69_ecp___3,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1235,pnc_q69_ecp___4,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Cost is not too much/free - Sio ghali mno/ni bure),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_ecp___4,groupanc_kenyanigeria_combined_final::pnc_q69_ecp___4,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1236,pnc_q69_ecp___5,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Preferred method selected during pregnancy - Mbinu pendwa niliyoichagua wakati wa ujauzito),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_ecp___5,groupanc_kenyanigeria_combined_final::pnc_q69_ecp___5,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1237,pnc_q69_ecp___6,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Considered the most effective method - Inajulikana kama mbinu iliyo na ufanisi),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_ecp___6,groupanc_kenyanigeria_combined_final::pnc_q69_ecp___6,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
1238,pnc_q69_ecp___7,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Unlikely to be bothered by side effects - Uwezekano mdogo wa kupata madhara kutokana na matumizi),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_ecp___7,groupanc_kenyanigeria_combined_final::pnc_q69_ecp___7,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1239,pnc_q69_ecp___8,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Felt method was safe/few health concerns - Nilihisi mbinu ilikuwa salama/haina madhara mengi),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_ecp___8,groupanc_kenyanigeria_combined_final::pnc_q69_ecp___8,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1240,pnc_q69_ecp___9,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Health provider influenced choice - Mhudumu wa Afya alichangia uchukuaji wa mbinu),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_ecp___9,groupanc_kenyanigeria_combined_final::pnc_q69_ecp___9,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1241,pnc_q69_ecp___10,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Friends/family influenced choice - Marafiki/familia walichangia uchukuaji wa mbinu ),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_ecp___10,groupanc_kenyanigeria_combined_final::pnc_q69_ecp___10,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
1242,pnc_q69_ecp___11,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Husband influenced choice - Mume alichangia uchukuaji wa mbinu),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_ecp___11,groupanc_kenyanigeria_combined_final::pnc_q69_ecp___11,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1243,pnc_q69_ecp___12,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Women in my ANC/PNC group influenced my choice - Wanawake katika kikundi changu  cha ANC/PNC walichangia uchuku,0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_ecp___12,groupanc_kenyanigeria_combined_final::pnc_q69_ecp___12,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1244,pnc_q69_ecp___13,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Other - Nyingine),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_ecp___13,groupanc_kenyanigeria_combined_final::pnc_q69_ecp___13,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
1245,pnc_q65_sterl,groupanc_kenyanigeria_combined_final,discard,,,65. When did you begin using SterilisationUlianza kutumia lini mbinu ya Kufisha vidudu,{REDACTED} = NA,,,,NA,pnc_q65_sterl,groupanc_kenyanigeria_combined_final::pnc_q65_sterl,lgl,NA,NA,NA,n/a,0,no data,1,no data
1246,pnc_q65months_sterl,groupanc_kenyanigeria_combined_final,discard,,,NA,NA,,,,NA,pnc_q65months_sterl,groupanc_kenyanigeria_combined_final::pnc_q65months_sterl,lgl,NA,NA,NA,n/a,0,no data,1,no data
1247,pnc_q68_sterl,groupanc_kenyanigeria_combined_final,discard,,,68. From where did you obtain Sterilisation Ni wapi ulipata mbinu ya Kufisha vidudu,1 = A different public sector health centre  doctor  or clinic from where you I antenatal care (ANC) - Kituo cha sekta ya um | 2 = Private or faith based sector health centre  doctor  or clinic - Sekta ya kibinafsi au vituo vya Imani  daktari au klini | 3 = Pharmacy - Duka la Dawa | 4 = PMS/Chemist - PMS/Kemia | 5 = Community health worker - Mhudumu wa Afya wa juimuiya | 6 = Other - Nyingine | 7 = The same facility where I received antenatal care (ANC),,,,NA,pnc_q68_sterl,groupanc_kenyanigeria_combined_final::pnc_q68_sterl,lgl,NA,NA,NA,n/a,0,no data,1,no data
1248,pnc_q69_sterl___1,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  SterilisationNi sababu zipi zilichangia maamuzi yako ya kutumia Kufisha vidudu (choice=Convenience of obtaining method - Urahisi wa kupata mbinu ya kupanga uzazi),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_sterl___1,groupanc_kenyanigeria_combined_final::pnc_q69_sterl___1,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1249,pnc_q69_sterl___2,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  SterilisationNi sababu zipi zilichangia maamuzi yako ya kutumia Kufisha vidudu (choice=Easy/convenient to use - Rahisi/ Matumizi ya kufana),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_sterl___2,groupanc_kenyanigeria_combined_final::pnc_q69_sterl___2,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1250,pnc_q69_sterl___3,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  SterilisationNi sababu zipi zilichangia maamuzi yako ya kutumia Kufisha vidudu (choice=Availability - Upatikanaji),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_sterl___3,groupanc_kenyanigeria_combined_final::pnc_q69_sterl___3,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1251,pnc_q69_sterl___4,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  SterilisationNi sababu zipi zilichangia maamuzi yako ya kutumia Kufisha vidudu (choice=Cost is not too much/free - Sio ghali mno/ni bure),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_sterl___4,groupanc_kenyanigeria_combined_final::pnc_q69_sterl___4,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1252,pnc_q69_sterl___5,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  SterilisationNi sababu zipi zilichangia maamuzi yako ya kutumia Kufisha vidudu (choice=Preferred method selected during pregnancy - Mbinu pendwa niliyoichagua wakati wa ujauzito),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_sterl___5,groupanc_kenyanigeria_combined_final::pnc_q69_sterl___5,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1253,pnc_q69_sterl___6,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  SterilisationNi sababu zipi zilichangia maamuzi yako ya kutumia Kufisha vidudu (choice=Considered the most effective method - Inajulikana kama mbinu iliyo na ufanisi),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_sterl___6,groupanc_kenyanigeria_combined_final::pnc_q69_sterl___6,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1254,pnc_q69_sterl___7,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  SterilisationNi sababu zipi zilichangia maamuzi yako ya kutumia Kufisha vidudu (choice=Unlikely to be bothered by side effects - Uwezekano mdogo wa kupata madhara kutokana na matumizi),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_sterl___7,groupanc_kenyanigeria_combined_final::pnc_q69_sterl___7,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1255,pnc_q69_sterl___8,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  SterilisationNi sababu zipi zilichangia maamuzi yako ya kutumia Kufisha vidudu (choice=Felt method was safe/few health concerns - Nilihisi mbinu ilikuwa salama/haina madhara mengi),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_sterl___8,groupanc_kenyanigeria_combined_final::pnc_q69_sterl___8,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1256,pnc_q69_sterl___9,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  SterilisationNi sababu zipi zilichangia maamuzi yako ya kutumia Kufisha vidudu (choice=Health provider influenced choice - Mhudumu wa Afya alichangia uchukuaji wa mbinu),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_sterl___9,groupanc_kenyanigeria_combined_final::pnc_q69_sterl___9,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1257,pnc_q69_sterl___10,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  SterilisationNi sababu zipi zilichangia maamuzi yako ya kutumia Kufisha vidudu (choice=Friends/family influenced choice - Marafiki/familia walichangia uchukuaji wa mbinu ),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_sterl___10,groupanc_kenyanigeria_combined_final::pnc_q69_sterl___10,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
1258,pnc_q69_sterl___11,groupanc_kenyanigeria_combined_final,,,,69. What factors contributed to your decision to use  SterilisationNi sababu zipi zilichangia maamuzi yako ya kutumia Kufisha vidudu (choice=Husband influenced choice - Mume alichangia uchukuaji wa mbinu),0 = Unchecked | 1 = Checked,,,,NA,pnc_q69_sterl___11,groupanc_kenyanigeria_combined_final::pnc_q69_sterl___11,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
