IRI,label,variable,dataFile,definition,codebookValues,parentIRI,parentLabel,termType,replaces,source category,ISA_Type,ISA_Parent,unitLabel,unitIRI,hidden,forceStringType
http://purl.obolibrary.org/obo/EUPATH_0009160,Maternal ampicillin administered time,Resistome.txt::m_ampicillin,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009162,Maternal azithromycin administered time,Resistome.txt::m_azithromycin,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009164,Maternal cefazolin administered time,Resistome.txt::m_cefazolin,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009170,Maternal cefotaxime administered time,Resistome.txt::m_cefotaxime,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009161,Maternal ceftriaxone administered time,Resistome.txt::m_ceftriaxone,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009169,Maternal clindamycin administered time,Resistome.txt::m_clindamycin,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009165,Maternal erythromycin administered time,Resistome.txt::m_erythromycin,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009166,Maternal gentamicin administered time,Resistome.txt::m_gentamicin,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009150,Maternal milk fed,Resistome.txt::Maternal Milk,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009148,Cumulative days of enteral feeding,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009167,Maternal penicillin administered time,Resistome.txt::m_penicillin,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009168,Maternal vancomycin administered time,Resistome.txt::m_vancomycin,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009132,Meropenem administered,Resistome.txt::Meropenem,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/EUPATH_0009177,Necrotizing enterocolitis,Resistome.txt::necrotizing_enterocolitis_status,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009171,Maternal health,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009151,Pasteurized fonor milk fed,Resistome.txt::Pasteurized Donor Milk,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009148,Cumulative days of enteral feeding,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009097,Postmenstrual age at sample collection,Resistome.txt::Postmenstrual age at sample collection,Resistome.txt,,,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection process,variable,,Human,characteristicQualifier,Sample,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/EUPATH_0009173,Pre-eclampsia,Resistome.txt::pre-eclampsia,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009171,Maternal health,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009143,Recent ampicillin administered,Resistome.txt::r_Ampicillin,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009138,Infant recent antibiotic medication time,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/EUPATH_0009144,Recent cefazolin administered,Resistome.txt::r_Cefotaxime,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009138,Infant recent antibiotic medication time,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/EUPATH_0009139,Recent gentamicin administered,Resistome.txt::r_Gentamicin,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009138,Infant recent antibiotic medication time,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/EUPATH_0009140,Recent meropenem administered,Resistome.txt::r_Meropenem,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009138,Infant recent antibiotic medication time,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/EUPATH_0009141,Recent ticarcillin-clavulanate administered,Resistome.txt::r_Ticarcillin-Clavulanate,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009138,Infant recent antibiotic medication time,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/EUPATH_0009142,Recent vancomycin administered,Resistome.txt::r_Vancomycin,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009138,Infant recent antibiotic medication time,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/OBI_0100051,Sample type,Resistome.txt::sample_type,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0011996,Sample details,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/PATO_0000047,Sex,Resistome.txt::Sex,Resistome.txt,physical sex of the host,,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009184,Stenotrophomonas maltophilia positive,Resistome.txt::Stenotrophomonas_maltophilia,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009182,Culture positive species,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/OBI_0003071,Subject ID,Resistome.txt::subject_id,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,Human,characteristicQualifier,Source,,,everywhere,yes
http://purl.obolibrary.org/obo/EUPATH_0009134,Ticarcillin-clavulanate administered,Resistome.txt::Ticarcillin-Clavulanate,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/EUPATH_0009137,Total antibiotic administered,Resistome.txt::Total_abx,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/EUPATH_0009145,Total recent antibiotic administered,Resistome.txt::r_TOTAL,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009138,Infant recent antibiotic medication time,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/EUPATH_0009181,Tracheal infected,Resistome.txt::tracheal,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009179,Culture positive site,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/EUPATH_0009131,Trimethoprim-sulfamathoxazole administered,Resistome.txt::Trimethoprim-Sulfamathoxazole,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/EUPATH_0009180,Urine infected,Resistome.txt::urine,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009179,Culture positive site,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/EUPATH_0009133,Vancomycin administered,Resistome.txt::Vancomycin,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/EUPATH_0009155,Vitamin A administered,Resistome.txt::Vitamin_A,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009154,Cummulative days of other medications,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/IAO_0000414,Weight,Resistome.txt::Weight_to_use,Resistome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,variable,EUPATH_0009022,Human,characteristicQualifier,Source,g,http://purl.obolibrary.org/obo/UO_0000021,,
http://purl.obolibrary.org/obo/OBI_0001169,Age,StLouisNICU.txt::Age at sample collection (days),StLouisNICU.txt,,,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/EUPATH_0009101,Blood culture results,StLouisNICU.txt::Blood culture results,StLouisNICU.txt,,,http://purl.obolibrary.org/obo/OBI_0000070,Laboratory test,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/EUPATH_0009100,Breast milk by percent volume,StLouisNICU.txt::Breast milk by percent volume,StLouisNICU.txt,,,http://purl.obolibrary.org/obo/EUPATH_0011732,Diet,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/ENVO_00000009,Country,StLouisNICU.txt::country,StLouisNICU.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0000581,Delivery mode,StLouisNICU.txt::baby_delivery_mode,StLouisNICU.txt,Method of delivery (newborn),,http://purl.obolibrary.org/obo/EUPATH_0042001,Labor and delivery,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009095,Gestational age at birth,StLouisNICU.txt::Gestational age at birth (days),StLouisNICU.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/ENVO_01000739,Habitat,StLouisNICU.txt::env_feature,StLouisNICU.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,ENVO_00002297,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009099,Hospital room type,StLouisNICU.txt::Hospital room type,StLouisNICU.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/UBERON_0000466,Host body habitat,StLouisNICU.txt::body_habitat,StLouisNICU.txt,original body habitat where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/UBERON_0000463,Host body product,StLouisNICU.txt::body_product,StLouisNICU.txt,"substance produced by the body, e.g. stool, mucus, where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v 3.1) terms, please see http://purl.bioontology.org/ontology/FMA",,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/UBERON_0000061,Host body site,StLouisNICU.txt::body_site,StLouisNICU.txt,name of body site where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/EUPATH_0009102,Percentage of life on antibiotics,StLouisNICU.txt::Percentage of life on antibiotics,StLouisNICU.txt,,,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009097,Postmenstrual age at sample collection,StLouisNICU.txt::Postmenstrual age at sample collection,StLouisNICU.txt,,,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection process,variable,,Human,characteristicQualifier,Sample,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/SO_0001000,Region of 16S rRNA sequenced,StLouisNICU.txt::region,StLouisNICU.txt,,,http://purl.obolibrary.org/obo/OBI_0003069,Sequencing,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/OBI_0001616,Sample ID,StLouisNICU.txt::submitted_sample_id,StLouisNICU.txt,,,http://purl.obolibrary.org/obo/EUPATH_0011996,Sample details,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/OBI_0100051,Sample type,StLouisNICU.txt::sample_type,StLouisNICU.txt,,,http://purl.obolibrary.org/obo/EUPATH_0011996,Sample details,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/PATO_0000047,Sex,StLouisNICU.txt::Sex,StLouisNICU.txt,physical sex of the host,,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009098,Study period,StLouisNICU.txt::Period of study,StLouisNICU.txt,,,http://purl.obolibrary.org/obo/EUPATH_0010035,Administration information,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/OBI_0003071,Subject ID,StLouisNICU.txt::subject_id,StLouisNICU.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,Human,characteristicQualifier,Source,,,everywhere,yes
http://purl.obolibrary.org/obo/OBI_0001169,Age,UgandaMaternal.txt::Age (years),UgandaMaternal.txt,,,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,variable,,Human,characteristicQualifier,Source,years,http://purl.obolibrary.org/obo/UO_0000036,,
http://purl.obolibrary.org/obo/SYMP_0019174,Chills,UgandaMaternal.txt::Chills reported,UgandaMaternal.txt,,,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/ENVO_00000856,"City, village, or region",UgandaMaternal.txt::City,UgandaMaternal.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,EUPATH_0000452,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/ENVO_00000009,Country,UgandaMaternal.txt::country,UgandaMaternal.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009107,"Cytomegalovirus, by PCR",UgandaMaternal.txt::Cytomegalovirus,UgandaMaternal.txt,,,http://purl.obolibrary.org/obo/OBI_0000070,Laboratory test,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/EUPATH_0038078,Delivery duration,UgandaMaternal.txt::Delivery duration,UgandaMaternal.txt,,,http://purl.obolibrary.org/obo/EUPATH_0042001,Labor and delivery,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0000581,Delivery mode,UgandaMaternal.txt::Delivery Mode,UgandaMaternal.txt,,,http://purl.obolibrary.org/obo/EUPATH_0042001,Labor and delivery,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009109,Fever during labor,UgandaMaternal.txt::Fever during labor,UgandaMaternal.txt,,,http://purl.obolibrary.org/obo/EUPATH_0042001,Labor and delivery,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/ENVO_01000739,Habitat,UgandaMaternal.txt::env_feature,UgandaMaternal.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,ENVO_00002297,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0033193,HIV status,UgandaMaternal.txt::HIV status,UgandaMaternal.txt,,,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/UBERON_0000466,Host body habitat,UgandaMaternal.txt::body_habitat,UgandaMaternal.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,Human,characteristicQualifier,Sample,,,,
