"IRI","label","displayOrder","variable","dataFile","definition","category","parentLabel","parentIRI","codebookDescription","codebookValues","termType","replaces","unitLabel","unitIRI","hidden"
"http://purl.obolibrary.org/obo/EUPATH_0038431","Klebsiella pneumoniae, by culture","","form09_long::klebsiellapneumoniae","form09_long","Collected whenever microbiology tests were performed","Sample","Klebsiella in other sample","http://purl.obolibrary.org/obo/EUPATH_0038644","","","value","","","",""
"http://purl.obolibrary.org/obo/OBI_0002649","Blood microbiology test","5","","","","Sample","Laboratory test","http://purl.obolibrary.org/obo/OGMS_0000056","","","category","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0011795","Blood test","1","","","","Sample","Laboratory test","http://purl.obolibrary.org/obo/OGMS_0000056","","","category","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038345","Cerebrospinal fluid microbiology test","7","","","","Sample","Laboratory test","http://purl.obolibrary.org/obo/OGMS_0000056","","","category","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038346","Cerebrospinal fluid test","3","","","","Sample","Laboratory test","http://purl.obolibrary.org/obo/OGMS_0000056","","","category","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038347","Laboratory tests performed","11","form03b::laboratoryanalysesdone","form03b","Assessed once for infants admitted to NICU","Sample","Laboratory test","http://purl.obolibrary.org/obo/OGMS_0000056","","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038654","Maternal blood microbiology test","6","","","","Sample","Laboratory test","http://purl.obolibrary.org/obo/OGMS_0000056","","","category","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0036022","Maternal blood test","2","","","","Sample","Laboratory test","http://purl.obolibrary.org/obo/OGMS_0000056","","","category","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038027","Maternal urine microbiology test","8","","","","Sample","Laboratory test","http://purl.obolibrary.org/obo/OGMS_0000056","","","category","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038348","Other lab test performed","12","form03b::n81othertest","form03b","Assessed once for infants admitted to NICU","Sample","Laboratory test","http://purl.obolibrary.org/obo/OGMS_0000056","Other test performed","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0042103","Other lab test result","4","form03b::n81specifytest","form03b","Assessed once for infants admitted to NICU","Sample","Laboratory test","http://purl.obolibrary.org/obo/OGMS_0000056","If other test performed, specify test","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038349","Other sample antimicrobial susceptability test","10","","","","Sample","Laboratory test","http://purl.obolibrary.org/obo/OGMS_0000056","","","category","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038350","Other sample microbiology test","9","","","","Sample","Laboratory test","http://purl.obolibrary.org/obo/OGMS_0000056","","","category","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038509","HIV test interpretation","3","form03b::n781specify","form03b","Assessed once for infants admitted to NICU","Sample","Lentivirus in maternal blood","http://purl.obolibrary.org/obo/EUPATH_0038024","If HIV test morther abnormal, specify","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038023","HIV, by RDT","1","form02_long::hivaidsserostatus1","form02_long","Performed at enrollment","Sample","Lentivirus in maternal blood","http://purl.obolibrary.org/obo/EUPATH_0038024","","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038510","HIV, by any method","2","form03b::n781ifdone","form03b","Assessed once for infants admitted to NICU","Sample","Lentivirus in maternal blood","http://purl.obolibrary.org/obo/EUPATH_0038024","If HIV test morther performed, whether findings were normal","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038432","Listeria monocytogenes, by culture","","form09_long::listeriamonocytogenes","form09_long","Collected whenever microbiology tests were performed","Sample","Listeria in other sample","http://purl.obolibrary.org/obo/EUPATH_0038648","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038652","Bacteria in maternal blood","1","","","","Sample","Maternal blood microbiology test","http://purl.obolibrary.org/obo/EUPATH_0038654","","","category","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038653","Virus in maternal blood","2","","","","Sample","Maternal blood microbiology test","http://purl.obolibrary.org/obo/EUPATH_0038654","","","category","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038018","Hematocrit (%)","1","form02_long::lasthctlevel","form02_long","Last maternal hematocrit level, may have been measured before the associated observation date","Sample","Maternal blood test","http://purl.obolibrary.org/obo/EUPATH_0036022","","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0048066","Hemoglobin (g/dL)","2","form02_long::lasthemoglobinlevelhgb","form02_long","Last maternal hemoglobin level, may have been measured before the associated observation date","Sample","Maternal blood test","http://purl.obolibrary.org/obo/EUPATH_0036022","","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038026","Infection, by urinalysis","","form02_long::urinetestsuggestinginfection1","form02_long","Urine test suggests infection in the mother. Asked at enrollment","Sample","Maternal urine microbiology test","http://purl.obolibrary.org/obo/EUPATH_0038027","","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038553","Amikacin","8","form09_long::amikacin","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038554","Amoxicillin","16","form09_long::amoxil","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038555","Ampicillin","4","form09_long::ampicillin","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038556","Augmentin","9","form09_long::agumentin","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038557","Carbenicillin","24","form09_long::carbencillin","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038558","Cefotaxime","17","form09_long::cefotaxime","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038559","Ceftriaxone","21","form09_long::ceftriaxone","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038560","Cephalothin","10","form09_long::cephalothin","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038561","Cephtazidime","6","form09_long::cephtazdime","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038562","Chloramphenicol","11","form09_long::chloramphenicol","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038563","Cloxacillin","5","form09_long::cloxacillin","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038564","Doxycycline","22","form09_long::doxycyclin","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038565","Erythromycin","12","form09_long::erythromycin","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038566","Gentamycin","1","form09_long::gentamycin","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038567","Kanamycin","2","form09_long::kanamycin","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038568","Methicillin","13","form09_long::methicillin","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038569","Nalidixic acid","14","form09_long::nalldixicacid","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038570","Nitrofurantoin","15","form09_long::nitrofurantoin","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038571","Norfloxacin","23","form09_long::norfloxacine","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038573","Penicillin","3","form09_long::penicilling","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038574","Streptomycin","25","form09_long::streptomycin","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038575","Sulfadiazine","18","form09_long::sulfadiazine","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038576","Tetracycline","19","form09_long::tetracycline","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038577","Trimethoprim sulfamethoxazole","20","form09_long::trimethoprimsulfamethoxazole","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038578","Vancomycin","7","form09_long::vancomycin","form09_long","Collected whenever microbiology tests were performed","Sample","Other sample antimicrobial resistance","http://purl.obolibrary.org/obo/EUPATH_0038579","","","value","","","",""
