IRI,label,variable,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,forceTostring,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,forceStringType
http://purl.obolibrary.org/obo/EUPATH_0054913,Sign in a health facility ,jilindequestionnaire_data_2022-01-10_16241::x409,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054540,Type of IEC or promotional materials ,111. What kind of IEC or promotional materials have you seen or received? (choice=Sign in a health facility),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054914,Pencil pouch ,jilindequestionnaire_data_2022-01-10_16241::x410,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054540,Type of IEC or promotional materials ,111. What kind of IEC or promotional materials have you seen or received? (choice=Pencil pouch),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054915,Notebook ,jilindequestionnaire_data_2022-01-10_16241::x411,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054540,Type of IEC or promotional materials ,111. What kind of IEC or promotional materials have you seen or received? (choice=Notebook),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054916,Reflector jacket ,jilindequestionnaire_data_2022-01-10_16241::x412,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054540,Type of IEC or promotional materials ,111. What kind of IEC or promotional materials have you seen or received? (choice=Reflector jacket),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054917,Phone sticker ,jilindequestionnaire_data_2022-01-10_16241::x413,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054540,Type of IEC or promotional materials ,111. What kind of IEC or promotional materials have you seen or received? (choice=Phone sticker),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054918,Wrist bands ,jilindequestionnaire_data_2022-01-10_16241::x414,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054540,Type of IEC or promotional materials ,111. What kind of IEC or promotional materials have you seen or received? (choice=Wrist bands),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054919,Other ,jilindequestionnaire_data_2022-01-10_16241::x415,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054540,Type of IEC or promotional materials ,111. What kind of IEC or promotional materials have you seen or received? (choice=Other),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054921,Jipende JiPrEP ,jilindequestionnaire_data_2022-01-10_16241::x417,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054541,Message that see on IEC or promotional materials,112. What messages did you see on these PrEP IEC or promotional materials?   (choice=Jipende JiPrEP),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054922,PrEP a day keeps HIV away ,jilindequestionnaire_data_2022-01-10_16241::x418,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054541,Message that see on IEC or promotional materials,112. What messages did you see on these PrEP IEC or promotional materials?   (choice=PrEP a day keeps HIV away),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054923,Love. Prevent. Live ,jilindequestionnaire_data_2022-01-10_16241::x419,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054541,Message that see on IEC or promotional materials,112. What messages did you see on these PrEP IEC or promotional materials?   (choice=Love. Prevent. Live),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054924,Jipende. Jikinge. Uishi ,jilindequestionnaire_data_2022-01-10_16241::x420,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054541,Message that see on IEC or promotional materials,112. What messages did you see on these PrEP IEC or promotional materials?   (choice=Jipende. Jikinge. Uishi),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054925,Ask me about PrEP ,jilindequestionnaire_data_2022-01-10_16241::x421,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054541,Message that see on IEC or promotional materials,112. What messages did you see on these PrEP IEC or promotional materials?   (choice=Ask me about PrEP),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054926,PrEP is available here ,jilindequestionnaire_data_2022-01-10_16241::x422,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054541,Message that see on IEC or promotional materials,112. What messages did you see on these PrEP IEC or promotional materials?   (choice=PrEP is available here),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054927,KujiPrEP Ni Kujipanga poa ,jilindequestionnaire_data_2022-01-10_16241::x423,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054541,Message that see on IEC or promotional materials,112. What messages did you see on these PrEP IEC or promotional materials?   (choice=KujiPrEP Ni Kujipanga poa),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054928,I choose my job. I choose my life. I choose PrEP. ,jilindequestionnaire_data_2022-01-10_16241::x424,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054541,Message that see on IEC or promotional materials,112. What messages did you see on these PrEP IEC or promotional materials?   (choice=I choose my job. I choose my life. I choose PrEP.),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054929,In touch with reality ,jilindequestionnaire_data_2022-01-10_16241::x425,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054541,Message that see on IEC or promotional materials,112. What messages did you see on these PrEP IEC or promotional materials?   (choice=In touch with reality),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054930,Lets Get Real ,jilindequestionnaire_data_2022-01-10_16241::x426,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054541,Message that see on IEC or promotional materials,112. What messages did you see on these PrEP IEC or promotional materials?   (choice=Lets Get Real),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054931,Other ,jilindequestionnaire_data_2022-01-10_16241::x427,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054541,Message that see on IEC or promotional materials,112. What messages did you see on these PrEP IEC or promotional materials?   (choice=Other),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054678,Nation ,jilindequestionnaire_data_2022-01-10_16241::x174,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054542,Newspapers that read most,51. Which newspapers do you read most? (choice=Nation),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054679,Standard ,jilindequestionnaire_data_2022-01-10_16241::x175,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054542,Newspapers that read most,51. Which newspapers do you read most? (choice=Standard),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054680,Star ,jilindequestionnaire_data_2022-01-10_16241::x176,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054542,Newspapers that read most,51. Which newspapers do you read most? (choice=Star),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054681,People ,jilindequestionnaire_data_2022-01-10_16241::x177,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054542,Newspapers that read most,51. Which newspapers do you read most? (choice=People),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054682,Nairobian ,jilindequestionnaire_data_2022-01-10_16241::x178,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054542,Newspapers that read most,51. Which newspapers do you read most? (choice=Nairobian),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054683,Citizen ,jilindequestionnaire_data_2022-01-10_16241::x179,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054542,Newspapers that read most,51. Which newspapers do you read most? (choice=Citizen),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054684,Business Daily ,jilindequestionnaire_data_2022-01-10_16241::x180,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054542,Newspapers that read most,51. Which newspapers do you read most? (choice=Business Daily),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054685,Other ,jilindequestionnaire_data_2022-01-10_16241::x181,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054542,Newspapers that read most,51. Which newspapers do you read most? (choice=Other),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054713,Parents ,jilindequestionnaire_data_2022-01-10_16241::x209,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054543,Magazines that read most,58. Which magazines do you read most?  (choice=Parents),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054714,True Love ,jilindequestionnaire_data_2022-01-10_16241::x210,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054543,Magazines that read most,58. Which magazines do you read most?  (choice=True Love),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054715,Couture Africa ,jilindequestionnaire_data_2022-01-10_16241::x211,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054543,Magazines that read most,58. Which magazines do you read most?  (choice=Couture Africa),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054716,Drum ,jilindequestionnaire_data_2022-01-10_16241::x212,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054543,Magazines that read most,58. Which magazines do you read most?  (choice=Drum),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054717,Msafiri ,jilindequestionnaire_data_2022-01-10_16241::x213,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054543,Magazines that read most,58. Which magazines do you read most?  (choice=Msafiri),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054718,CIO Africa ,jilindequestionnaire_data_2022-01-10_16241::x214,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054543,Magazines that read most,58. Which magazines do you read most?  (choice=CIO Africa),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054719,Healthy Woman ,jilindequestionnaire_data_2022-01-10_16241::x215,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054543,Magazines that read most,58. Which magazines do you read most?  (choice=Healthy Woman),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054720,African Woman ,jilindequestionnaire_data_2022-01-10_16241::x216,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054543,Magazines that read most,58. Which magazines do you read most?  (choice=African Woman),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054721,Other ,jilindequestionnaire_data_2022-01-10_16241::x217,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054543,Magazines that read most,58. Which magazines do you read most?  (choice=Other),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054544,Time to listen radio,,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,,,multifilter,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054751,6 am to 9 am,jilindequestionnaire_data_2022-01-10_16241::x247,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054544,Time to listen radio,67. What is your favorite time for listening to the radio?  (choice=6 am to 9 am),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054752,9 am to 12 pm,jilindequestionnaire_data_2022-01-10_16241::x248,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054544,Time to listen radio,67. What is your favorite time for listening to the radio?  (choice=9 am to 12 pm),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054753,12 pm to 3 pm,jilindequestionnaire_data_2022-01-10_16241::x249,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054544,Time to listen radio,67. What is your favorite time for listening to the radio?  (choice=12 pm to 3 pm),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054754,3 pm to 6 pm,jilindequestionnaire_data_2022-01-10_16241::x250,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054544,Time to listen radio,67. What is your favorite time for listening to the radio?  (choice=3 pm to 6 pm),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054755,6 pm to 9 pm,jilindequestionnaire_data_2022-01-10_16241::x251,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054544,Time to listen radio,67. What is your favorite time for listening to the radio?  (choice=6 pm to 9 pm),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054756,9 pm to 12 am,jilindequestionnaire_data_2022-01-10_16241::x252,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054544,Time to listen radio,67. What is your favorite time for listening to the radio?  (choice=9 pm to 12 am),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054791,6 am to 9 am,jilindequestionnaire_data_2022-01-10_16241::x287,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054545,Favorite time for watching TV,79. What is your favorite time for watching television? (choice=6 am to 9 am),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054792,9 am to 12 pm,jilindequestionnaire_data_2022-01-10_16241::x288,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054545,Favorite time for watching TV,79. What is your favorite time for watching television? (choice=9 am to 12 pm),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054793,12 pm to 3 pm,jilindequestionnaire_data_2022-01-10_16241::x289,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054545,Favorite time for watching TV,79. What is your favorite time for watching television? (choice=12 pm to 3 pm),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054794,3 pm to 6 pm,jilindequestionnaire_data_2022-01-10_16241::x290,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054545,Favorite time for watching TV,79. What is your favorite time for watching television? (choice=3 pm to 6 pm),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
