updated,colOrder,overallOrder,displayOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,notesForOnt,notesForProvider,notesForDL,newLabel
,,252,6,moamilkd,WHOcoreallsites_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011663,Number of animal milk feeding yesterday (sunrise to sunset),,observation,Liquids,http://purl.obolibrary.org/obo/EUPATH_0011735,"Yesterday, during the day, how many times did you feed (child) animal milk?. Source=MOA",,,,,
,,253,7,moamilkn,WHOcoreallsites_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011664,Number of animal milk feeding last night (sunset to sunrise),,observation,Liquids,http://purl.obolibrary.org/obo/EUPATH_0011735,"Last night, how many times did you feed (child) animal milk from sunset to sunrise?. Source=MOA",,,,,
,,277,6,moaorg,WHOcoreallsites_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011665,Organ meats,,observation,Proteins,http://purl.obolibrary.org/obo/EUPATH_0011739,"0/1; Consumption of liver, kidney, heart or other organ meats?. Source=MOA",,,,,
,,257,11,moaoth,WHOcoreallsites_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011666,"Other liquids (soup, broth, sugar water, carbonated drinks)",,observation,Liquids,http://purl.obolibrary.org/obo/EUPATH_0011735," 0/1; Any other liquids, such as sugar water, thin soup or broth, carbonated drinks (local examples). Source=MOA",,,,,
,,302,1,moaroot,WHOcoreallsites_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011667,Roots/tubers,,observation,Roots/tubers,http://purl.obolibrary.org/obo/EUPATH_0011667,"0/1; Consumption of white potatoes, white yams, manioc, or other foods made from roots?. Source=MOA",,,,,
,,263,2,moaspi,WHOcoreallsites_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011668,Dark green leafy vegetables,,observation,Fruits & vegetables,http://purl.obolibrary.org/obo/EUPATH_0011737,0/1; Consumption of any dark green leafy vegetables such as spinach?. Source=MOA,,,,,
,,305,1,moasug,WHOcoreallsites_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011669,Sweets,,observation,Sweets,http://purl.obolibrary.org/obo/EUPATH_0011669,"0/1; Consumption of any sugary foods such as pastries, cakes or biscuits?. Source=MOA",,,,,
,,254,8,moateacof,WHOcoreallsites_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011670,Coffee and/or tea,,observation,Liquids,http://purl.obolibrary.org/obo/EUPATH_0011735,"0/1;Consumption of  tea, coffee (Local examples)?. Source=MOA",,,,,
,,258,12,moawat,WHOcoreallsites_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011671,Plain water,,observation,Liquids,http://purl.obolibrary.org/obo/EUPATH_0011735,0/1; Consumption of plain water. Source=MOA,,,,,
,,267,6,moayfru,WHOcoreallsites_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011672,Yellow fruits,,observation,Fruits & vegetables,http://purl.obolibrary.org/obo/EUPATH_0011737,"0/1; Consumption of ripe mangoes, papayas, or other sweet yellow/orange or red fruit?. Source=MOA",,,,,
,,265,4,moayveg,WHOcoreallsites_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011673,Yellow vegetables,,observation,Fruits & vegetables,http://purl.obolibrary.org/obo/EUPATH_0011737,"0/1; Condumption of carrots, squash, or sweet potatoes that are yellow or orange inside?. Source=MOA",,,,,
,,373,1,,,http://purl.obolibrary.org/obo/EUPATH_0011676,Sample type,,sample,Sample information,http://purl.obolibrary.org/obo/EUPATH_0000609,,,"use more general ""Sample type"" label for all samples (stool, urine, blood), combine EUPATH_0011676 & OBI_0100051)",,,
,,374,2,sampletype,"mn_blood_iar_24m.csv, mpo_neo_ala_24m.csv",http://purl.obolibrary.org/obo/EUPATH_0011676,Sample type,,sample,Sample information,http://purl.obolibrary.org/obo/EUPATH_0000609,"Type of sample (blood, urine). Source=calculated",,"use more general ""Sample type"" label for all samples (stool, urine, blood), combine EUPATH_0011676 & OBI_0100051)",.,"this variable does not exist for stool samples and will have to be created by data loaders; all data from mpo_neo_ala dataset should be given sampletype = ""stool""",
,,262,1,vitaavegfru,WHOcoreallsites_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011677,Vitamin A fruits or vegetables,,observation,Fruits & vegetables,http://purl.obolibrary.org/obo/EUPATH_0011737,"0/1; Consumption of vitamin A vegetables and fruits food group (includes yellow fruit, spinach, yellow vegetables). Source=calculated",,,,,
,,242,12,whodd_whocore,WHOcoreallsites_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011678,Number of different food groups consumed,,observation,Diet,http://purl.obolibrary.org/obo/EUPATH_0011732,"0-7  = Sum of food groups consumed based on WHO diet diversity for all children. The 7 foods groups used for tabulation of this indicator are: — grains, roots and tubers;— legumes and nuts;— dairy products (milk, yogurt, cheese);— flesh foods (meat, fish, poultry and liver/organ meats);— eggs;— vitamin-A rich fruits and vegetables;— other fruits and vegetables. Source=calculated",,,,,
,,359,,,,http://purl.obolibrary.org/obo/EUPATH_0011679,Sample,,sample,,http://www.w3.org/2002/07/owl#Thing,,,,,,
,,50,5,,,http://purl.obolibrary.org/obo/EUPATH_0011683,Food security,,household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,,,,
,,209,6,,,http://purl.obolibrary.org/obo/EUPATH_0011684,Nourishment,,observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,,,,
,,421,4,,,http://purl.obolibrary.org/obo/EUPATH_0011692,Blood characteristics,,sample,Sample information,http://purl.obolibrary.org/obo/EUPATH_0000609,,,,,,
,,375,3,,,http://purl.obolibrary.org/obo/EUPATH_0011695,Stool characteristics,,sample,Sample information,http://purl.obolibrary.org/obo/EUPATH_0000609,,,,,,
,,423,5,,,http://purl.obolibrary.org/obo/EUPATH_0011696,Urine Characteristics,,sample,Sample information,http://purl.obolibrary.org/obo/EUPATH_0000609,,,,,,
,,425,11,,,http://purl.obolibrary.org/obo/EUPATH_0011699,Laboratory tests,,sample,Sample,http://purl.obolibrary.org/obo/EUPATH_0011679,,,,,,
,,18,6,ifno,wami_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011702,"Latrine type, previous",,household,Sanitation facility,http://purl.obolibrary.org/obo/EUPATH_0000596,If NO; type when pit latrine 0-2yrs. Source=TZH latrine,With Slab = 1;With No slab = 2;Others = 3,,"Viyada mentioned this variable indicates that--if the type of latrine they have now is different from when the child was 0-2yrs old--""ifno"" clarifies the type of latrine they had in the past. But all subjects are 0-2yrs. Does ""ifno"" indicate that the type of latrine was different in the past, not restricted to a specific age range?",,
,,39,8,,,http://purl.obolibrary.org/obo/EUPATH_0011703,Assets,,household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,,,,,,
,,33,7,,,http://purl.obolibrary.org/obo/EUPATH_0011707,Income information,,household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,,,,,,
,,46,9,,,http://purl.obolibrary.org/obo/EUPATH_0011708,Schooling,,household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,,,,,,
,,869,3,,,http://purl.obolibrary.org/obo/EUPATH_0011718,Retinol,,sample,Laboratory tests on blood samples,http://purl.obolibrary.org/obo/EUPATH_0011795,,,,,,
,,872,4,,,http://purl.obolibrary.org/obo/EUPATH_0011719,Zinc,,sample,Laboratory tests on blood samples,http://purl.obolibrary.org/obo/EUPATH_0011795,,,,,,
,,855,1,,,http://purl.obolibrary.org/obo/EUPATH_0011721,Iron,,sample,Laboratory tests on blood samples,http://purl.obolibrary.org/obo/EUPATH_0011795,,,,,,
,,866,2,,,http://purl.obolibrary.org/obo/EUPATH_0011722,Lead,,sample,Laboratory tests on blood samples,http://purl.obolibrary.org/obo/EUPATH_0011795,,,,,,
,,875,5,,,http://purl.obolibrary.org/obo/EUPATH_0011723,Alpha-1-acid glycoprotein,,sample,Laboratory tests on blood samples,http://purl.obolibrary.org/obo/EUPATH_0011795,,,,,,
,,856,1,,,http://purl.obolibrary.org/obo/EUPATH_0011724,Ferritin,,sample,Iron,http://purl.obolibrary.org/obo/EUPATH_0011721,,,,,,
,,859,2,,,http://purl.obolibrary.org/obo/EUPATH_0011725,Hemoglobin,,sample,Iron,http://purl.obolibrary.org/obo/EUPATH_0011721,,,,,,
,,863,3,,,http://purl.obolibrary.org/obo/EUPATH_0011726,Soluble transferrin receptor,,sample,Iron,http://purl.obolibrary.org/obo/EUPATH_0011721,,,,,,
,,211,2,,,http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding information,,observation,Nourishment,http://purl.obolibrary.org/obo/EUPATH_0011684,,,,,,
,,230,3,,,http://purl.obolibrary.org/obo/EUPATH_0011732,Diet,,observation,Nourishment,http://purl.obolibrary.org/obo/EUPATH_0011684,,,,,,
,,313,6,,,http://purl.obolibrary.org/obo/EUPATH_0011734,Calories,,observation,Nutrition,http://purl.obolibrary.org/obo/EUPATH_0011740,,,,,,
,,246,16,,,http://purl.obolibrary.org/obo/EUPATH_0011735,Liquids,,observation,Diet,http://purl.obolibrary.org/obo/EUPATH_0011732,,,,,,
,,259,17,,,http://purl.obolibrary.org/obo/EUPATH_0011736,Solids,,observation,Diet,http://purl.obolibrary.org/obo/EUPATH_0011732,,,,,,
,,261,2,,,http://purl.obolibrary.org/obo/EUPATH_0011737,Fruits & vegetables,,observation,Solids,http://purl.obolibrary.org/obo/EUPATH_0011736,,,,,,
,,285,4,,,http://purl.obolibrary.org/obo/EUPATH_0011738,Iron-rich foods,,observation,Solids,http://purl.obolibrary.org/obo/EUPATH_0011736,,,,,,
,,271,3,,,http://purl.obolibrary.org/obo/EUPATH_0011739,Proteins,,observation,Solids,http://purl.obolibrary.org/obo/EUPATH_0011736,,,,,,
,,307,4,,,http://purl.obolibrary.org/obo/EUPATH_0011740,Nutrition,,observation,Nourishment,http://purl.obolibrary.org/obo/EUPATH_0011684,,,,,,
,,356,4,,,http://purl.obolibrary.org/obo/EUPATH_0011741,Total daily iron,,observation,Microminerals,http://purl.obolibrary.org/obo/EUPATH_0011801,,,,,,
,,323,8,,,http://purl.obolibrary.org/obo/EUPATH_0011742,Protein,,observation,Nutrition,http://purl.obolibrary.org/obo/EUPATH_0011740,,,,,,
,,332,10,,,http://purl.obolibrary.org/obo/EUPATH_0011743,Vitamins,,observation,Nutrition,http://purl.obolibrary.org/obo/EUPATH_0011740,,,,,,
,,14,2,fsetoilet,wami_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011744,Household toilet facility type,,household,Sanitation facility,http://purl.obolibrary.org/obo/EUPATH_0000596,What kind of toilet facility do members of your household usually use?. Source=FSE,No facility/bush/field or bucket toilet = 01;Pit latrine without flush = 02;Flush to piped sewer system = 03 Flush to septic tank = 04 ;Flush to pit latrine = 05 ;Flush to somewhere else = 06;Other = 07,,fsetoiletmod vs fsetoilet --> can we just load one of these variables? Note that newsanitaion was based on fsetoiletmod,,
,,391,7,stooltype_gf,mpo_neo_ala_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011745,"Stool type, gut function",,sample,Type of stool sample,http://purl.obolibrary.org/obo/EUPATH_0011824,gut function committee stool type definition 0 = asymptomatic; 1 if diarrhea within the preceding 7 days and/or LM test on the day of or day before stool collection. Source=calculated,,,,,
,,393,1,firststool,mpo_neo_ala_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011746,1st stool collection of the month,,sample,Monthly stool samples,http://purl.obolibrary.org/obo/EUPATH_0011803,indicator variable 1 if the first stool for a given child/month; NA otherwise; used to select analysis set. Source=calculated,,,how are firststool (mpo_noe_ala) and stoolcount_m (microbiology) different?,,
,,380,5,protocol_gf,mpo_neo_ala_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011747,Stool included in analyses of fecal biomarker data,,sample,Stool characteristics,http://purl.obolibrary.org/obo/EUPATH_0011695,"1 =asymptomatic stool age (1-12, 15, 18, 21, 24m); 2=diarrheal 2 (diarrhea_gf=1); NA otherwise . Source=calculated","1=included; 2=excluded, NA = excluded",,,"Note that both 2 and NA should map to ""excluded""",
,,846,2,,,http://purl.obolibrary.org/obo/EUPATH_0011748,Intestinal inflammation,,sample,Laboratory tests on stool samples,http://purl.obolibrary.org/obo/EUPATH_0011796,,,,,,
,,879,1,,,http://purl.obolibrary.org/obo/EUPATH_0011749,Iodine,,sample,Laboratory tests on urine samples,http://purl.obolibrary.org/obo/EUPATH_0011797,,,,,,
yes,,156,8,,,http://purl.obolibrary.org/obo/EUPATH_0011750,Diarrheal episode severity,,observation,Diarrheal episode information,http://purl.obolibrary.org/obo/EUPATH_0010016,,,new parent created,,,
yes,,162,9,,,http://purl.obolibrary.org/obo/EUPATH_0011751,Diarrheal episode duration,,observation,Diarrheal episode information,http://purl.obolibrary.org/obo/EUPATH_0010016,,,new parent created,,,
,,169,2,,,http://purl.obolibrary.org/obo/EUPATH_0011752,"Signs and symptoms, GI",,observation,Gastrointestinal illness,http://purl.obolibrary.org/obo/EUPATH_0000670,,,new parent created,,,
,,170,1,,,http://purl.obolibrary.org/obo/EUPATH_0011753,Abnormal stool,,observation,"Signs and symptoms, GI",http://purl.obolibrary.org/obo/EUPATH_0011752,,,new parent created,,,
yes,,676,11,,,http://purl.obolibrary.org/obo/EUPATH_0011754,"Aeromonas, summary data",,sample,"Bacteria detection, summary data",http://purl.obolibrary.org/obo/EUPATH_0011760,,,new parent created,,,
,,199,2,,,http://purl.obolibrary.org/obo/EUPATH_0011755,ALRI episode duration,,observation,Respiratory illness,http://purl.obolibrary.org/obo/EUPATH_0010980,,,new parent created,,,
,,191,1,,,http://purl.obolibrary.org/obo/EUPATH_0011756,ALRI episode information,,observation,Respiratory illness,http://purl.obolibrary.org/obo/EUPATH_0010980,,,new parent created,,,
,,187,5,,,http://purl.obolibrary.org/obo/EUPATH_0011757,Appetite,,observation,"Signs and symptoms, GI",http://purl.obolibrary.org/obo/EUPATH_0011752,,,new parent created,,,
yes,,760,10,,,http://purl.obolibrary.org/obo/EUPATH_0011758,"Ascaris lumbricoides, summary data",,sample,"Parasite detection, summary data",http://purl.obolibrary.org/obo/EUPATH_0011810,,,new parent created,,,
yes,,742,21,,,http://purl.obolibrary.org/obo/EUPATH_0011759,"Astrovirus, summary data",,sample,"Virus detection, summary data",http://purl.obolibrary.org/obo/EUPATH_0011832,,,new parent created,,,
yes,,598,19,,,http://purl.obolibrary.org/obo/EUPATH_0011760,"Bacteria detection, summary data",,sample,"Organism detection, summary data",http://purl.obolibrary.org/obo/EUPATH_0010983,,,new parent created,,,
,,448,3,,,http://purl.obolibrary.org/obo/EUPATH_0011761,Bacteriology,,sample,Microbiology tests performed,http://purl.obolibrary.org/obo/EUPATH_0011800,,,new parent created,,,
yes,,764,11,,,http://purl.obolibrary.org/obo/EUPATH_0011762,"Balantidium coli, summary data",,sample,"Parasite detection, summary data",http://purl.obolibrary.org/obo/EUPATH_0011810,,,new parent created,,,
yes,,680,12,,,http://purl.obolibrary.org/obo/EUPATH_0011763,"Campylobacter, summary data",,sample,"Bacteria detection, summary data",http://purl.obolibrary.org/obo/EUPATH_0011760,,,new parent created,,,
yes,,830,7,,,http://purl.obolibrary.org/obo/EUPATH_0011764,"Chilomastix mesnili, summary data",,sample,"Nonpathogenic eukaryota detection, summary data",http://purl.obolibrary.org/obo/EUPATH_0011804,,,new parent created,,,
,,431,1,,,http://purl.obolibrary.org/obo/EUPATH_0011765,Complete testing of monthly stool samples,,sample,Complete testing of stool samples,http://purl.obolibrary.org/obo/EUPATH_0011766,,,new parent created,,,
,,430,2,,,http://purl.obolibrary.org/obo/EUPATH_0011766,Complete testing of stool samples,,sample,Microbiology tests performed,http://purl.obolibrary.org/obo/EUPATH_0011800,,,new parent created,,,
yes,,768,12,,,http://purl.obolibrary.org/obo/EUPATH_0011767,"Cryptosporidium, summary data",,sample,"Parasite detection, summary data",http://purl.obolibrary.org/obo/EUPATH_0011810,,,new parent created,,,
yes,,775,13,,,http://purl.obolibrary.org/obo/EUPATH_0011768,"Cyclospora, summary data",,sample,"Parasite detection, summary data",http://purl.obolibrary.org/obo/EUPATH_0011810,,,new parent created,,,
,,399,9,,,http://purl.obolibrary.org/obo/EUPATH_0011769,Diarrheal stool samples,,sample,Type of stool sample,http://purl.obolibrary.org/obo/EUPATH_0011824,,,new parent created,,,
,,452,4,,,http://purl.obolibrary.org/obo/EUPATH_0011770,E. coli tests,,sample,Bacteriology,http://purl.obolibrary.org/obo/EUPATH_0011761,,,new parent created,,,
yes,,838,9,,,http://purl.obolibrary.org/obo/EUPATH_0011771,"Entamoeba coli, summary data",,sample,"Nonpathogenic eukaryota detection, summary data",http://purl.obolibrary.org/obo/EUPATH_0011804,,,new parent created,,,
yes,,779,14,,,http://purl.obolibrary.org/obo/EUPATH_0011772,"Entamoeba histolytica, summary data",,sample,"Parasite detection, summary data",http://purl.obolibrary.org/obo/EUPATH_0011810,,,new parent created,,,
yes,,609,1,,,http://purl.obolibrary.org/obo/EUPATH_0011773,"Enteroaggressive E. coli (EAEC), summary data",,sample,"Escherichia coli, summary data",http://purl.obolibrary.org/obo/EUPATH_0011782,,,new parent created,,,
yes,,783,15,,,http://purl.obolibrary.org/obo/EUPATH_0011775,"Enterobius vermicularis, summary data",,sample,"Parasite detection, summary data",http://purl.obolibrary.org/obo/EUPATH_0011810,,,new parent created,,,
yes,,623,2,,,http://purl.obolibrary.org/obo/EUPATH_0011776,"Enteroinvasive E. coli (EIEC), summary data",,sample,"Escherichia coli, summary data",http://purl.obolibrary.org/obo/EUPATH_0011782,,,new parent created,,,
yes,,631,3,,,http://purl.obolibrary.org/obo/EUPATH_0011778,"Enteropathogenic E. coli (EPEC), summary data",,sample,"Escherichia coli, summary data",http://purl.obolibrary.org/obo/EUPATH_0011782,,,new parent created,,,
yes,,646,4,,,http://purl.obolibrary.org/obo/EUPATH_0011780,"Enterotoxogenic E. coli (ETEC), summary data",,sample,"Escherichia coli, summary data",http://purl.obolibrary.org/obo/EUPATH_0011782,,,new parent created,,,
